UW_DISP,G5
3.1690555039667503,-0.49077192982081747
2.206087800621737,-0.500975520709342
1.6880421548073437,-0.4307213904317902
1.8061100762585955,-0.43894097337039534
4.257213852490042,-0.5085675447893753
6.538229394483091,-0.49083440749208246
4.373896937778638,-0.4696286422580188
6.294917466469271,-0.5434800577000926
3.3182817826354163,-0.44065038235297804
5.409560327451445,-0.5682304166461243
4.55008107060708,-0.5149397389148892
0.7920983742421305,-0.503861002379652
3.249169612747516,-0.4990113318924737
3.3817722696824726,-0.45391083297845447
3.5685326502866923,-0.4824095249801906
2.733228576558093,-0.5095851129966553
5.778742269633021,-0.5268671718305533
2.231588026278749,-0.500323143845529
3.4285580750904785,-0.5062596258767632
5.730753010250909,-0.5009746218955071
2.866542238947495,-0.47267345037709396
3.708021090015091,-0.5328445990315407
2.963984078297136,-0.46592112124744633
6.846134077750202,-0.5513349917718596
7.569348414134315,-0.5195453737007623
4.561258776322485,-0.3938055866773817
5.293698874463414,-0.5350607921639646
2.694293923336529,-0.5040099730248714
3.3120477325743787,-0.501164385842525
1.1445820694248112,-0.5115540650870202
2.010085772680435,-0.5663811138159511
1.9981137224353867,-0.5185032912303107
5.111163281186402,-0.5175471911826318
1.3431628856993079,-0.40375696386655135
1.840258596585338,-0.4475872305009845
6.6144899730374,-0.5351544266903357
2.53134374283648,-0.46536819965107007
5.025906205689559,-0.5050204337812626
6.378183243173936,-0.4756453430773088
3.1863886000915564,-0.50274477473585
5.502500163071264,-0.543655708412607
