UW_DISP,ABS_HEADING
3.1690555039667503,0.8011409573333335
2.206087800621737,0.19344975511999998
1.6880421548073437,0.7608663467333333
1.8061100762585955,0.4452223548
4.257213852490042,0.6245694309999998
6.538229394483091,0.5024045411166665
4.373896937778638,0.38596423548666664
6.294917466469271,0.20850665549666667
3.3182817826354163,0.5972278330666666
5.409560327451445,0.4961263055333333
4.55008107060708,0.31290092066666664
0.7920983742421305,0.2050934685
3.249169612747516,0.25524701637333336
3.3817722696824726,1.079124879
3.5685326502866923,0.5191726254333333
2.733228576558093,0.4090486811466667
5.778742269633021,0.33846158830000006
2.231588026278749,0.28231814706666664
3.4285580750904785,0.4016246171
5.730753010250909,0.3668284632533333
2.866542238947495,0.4217966687333334
3.708021090015091,0.8705838783393334
2.963984078297136,0.8531932250133333
6.846134077750202,0.33497237606333335
7.569348414134315,0.3599244873133333
4.561258776322485,0.8243699936333333
5.293698874463414,0.3006382121666667
2.694293923336529,0.6056987583333332
3.3120477325743787,0.3290791740666667
1.1445820694248112,0.3617551897699999
2.010085772680435,0.32526381806666665
1.9981137224353867,0.19080016490666668
5.111163281186402,0.4970840707766666
1.3431628856993079,0.5982046836333332
1.840258596585338,0.8736742466666668
6.6144899730374,0.3944789165333333
2.53134374283648,0.996439881133333
5.025906205689559,0.5922916756666666
6.378183243173936,0.5065546799333335
3.1863886000915564,0.9505539641
5.502500163071264,0.19472866213333334
