TIME,FILTER_VALUE
-4.0,-0.016816767068411568
-3.9000000000000004,-0.005546238244529848
-3.8000000000000003,-0.0006831856819911202
-3.7,0.0029856704634709814
-3.6,0.007761258775303073
-3.5,0.01263307131530743
-3.4000000000000004,0.016372389120079184
-3.3000000000000003,0.016501868449789084
-3.2,0.018293532218313608
-3.1,0.020076779991775078
-3.0,0.01384581485045632
-2.9000000000000004,0.007169334694316889
-2.8000000000000003,0.004991772250716593
-2.7,-0.0023073672369986406
-2.6,-0.008563108561744592
-2.5,-0.014774489749153337
-2.4000000000000004,-0.015799093469939966
-2.3000000000000003,-0.01759141966936415
-2.2,-0.018798306949671946
-2.1,-0.018099478785316855
-2.0,-0.018064342323194912
-1.9000000000000001,-0.018087656375114572
-1.8,-0.014467414040686211
-1.7000000000000002,-0.011082742121090705
-1.6,-0.009782103624298318
-1.5,-0.006293196785516339
-1.4000000000000001,-0.004312844633605116
-1.3,-0.0005525130416040631
-1.2000000000000002,0.0037454011468276848
-1.1,-0.00021140718580237123
-1.0,0.00646601727238706
-0.9,0.003357527288338572
-0.8,0.00016167604530864895
-0.7000000000000001,-0.009518653352145596
-0.6000000000000001,-0.011892039114544641
-0.5,-0.01477172036765976
-0.4,-0.01680378136860689
-0.30000000000000004,-0.011274660852869595
-0.2,-0.015877020527787104
-0.1,-0.013997370845099846
0.0,-0.01714221561298862
0.1,-0.012818841165627813
0.2,-0.01690775104356062
0.30000000000000004,-0.017963793970838332
0.4,-0.017644629842283748
0.5,-0.01748229259670719
0.6000000000000001,-0.021104792156888912
0.7000000000000001,-0.02147770705365182
0.8,-0.02437868853728474
0.9,-0.028067119675177696
