TIME,FILTER_VALUE
-4.0,-0.06675714135009041
-3.9000000000000004,-0.05820264558846525
-3.8000000000000003,-0.04915219983113639
-3.7,-0.04364243600426939
-3.6,-0.04254734984496076
-3.5,-0.042826124876761254
-3.4000000000000004,-0.0415692102594437
-3.3000000000000003,-0.03912604932329241
-3.2,-0.03710110512618406
-3.1,-0.0397607349356195
-3.0,-0.04216732476158989
-2.9000000000000004,-0.04574785740947395
-2.8000000000000003,-0.04824646626975503
-2.7,-0.043067378448483906
-2.6,-0.03925676654315569
-2.5,-0.03536974892986991
-2.4000000000000004,-0.03060283495332396
-2.3000000000000003,-0.02313787270356248
-2.2,-0.017523505279011305
-2.1,-0.016204539280736032
-2.0,-0.014721324127374383
-1.9000000000000001,-0.01080933559519826
-1.8,-0.0060177338955792565
-1.7000000000000002,0.003274288111137055
-1.6,0.013592909269938886
-1.5,0.02415137039046874
-1.4000000000000001,0.03151529524662384
-1.3,0.03991354706217586
-1.2000000000000002,0.05099182825640498
-1.1,0.0660773889681338
-1.0,0.07786863190508682
-0.9,0.08840729079514563
-0.8,0.09790286137357436
-0.7000000000000001,0.09790767743463333
-0.6000000000000001,0.09724152866157681
-0.5,0.09466911246556141
-0.4,0.09249481361953386
-0.30000000000000004,0.08069484373973043
-0.2,0.06286354808421414
-0.1,0.04269014930342967
0.0,0.01953174589801162
0.1,-0.0006923373014522358
0.2,-0.01672811003585144
0.30000000000000004,-0.027951052211191877
0.4,-0.03503962261580378
0.5,-0.041055392742417915
0.6000000000000001,-0.044563914055953086
0.7000000000000001,-0.04630241872673354
0.8,-0.04942571097410958
0.9,-0.05690075723183375
