UW_DISP,ABS_HEADING
4.55707453023031,0.7289435043333335
1.2975993779306074,0.6527637286666667
6.520882164679481,0.29556608315
3.925106183523715,0.48420771293333337
6.645730935364613,0.44870594744000003
9.593752629833148,0.24275509622999997
6.339117549471996,0.4434590732666666
8.17530507320766,0.30623640436666666
0.7688053518229904,0.7291602591333334
4.928095577889375,0.8055985079999999
4.967845005414926,0.4071755913000002
0.5216148712958072,0.54524589
4.03440552688425,0.3629467489666667
1.7817884022932085,0.5802974047066666
3.2430112032671534,0.3436282467333333
1.0813061139823386,0.9543497233333332
5.79345001568807,0.42122582663333324
4.041614915087165,0.30312447599333336
4.278224033515935,0.35312835646666657
8.31704144483305,0.36933145306333337
6.991684325363799,0.13063413277933333
7.646762363804871,0.6601998490666666
5.567527289573217,0.7970388666666666
2.3041935514012013,1.1755561182
6.110977897189487,0.5346845253666666
5.1958577203470915,0.6379204904433333
1.171945658943888,0.8908779353333334
4.699790591006767,0.8073458127333335
5.329264497065713,0.4146423948333334
4.139019567404597,0.36893148589999997
5.141371692745588,0.3991459609533334
3.6210827363957443,0.8124910197333333
-0.30465670440887116,1.4229200453333335
2.3295147746077265,0.4867310621
1.9403907477470956,0.36369462395333335
4.3298689442011735,0.8877721269000002
4.095009315274864,0.8546591988266665
4.76806383203505,0.7674312050466667
10.203462413068845,0.30171598201533334
7.652194728745845,0.4150519351066667
8.979443935302859,0.2170561707866667
