UW_DISP,FOR_VEL
2.8774811805086937,0.3390481712533788
2.3361150441564744,0.36540897842401954
4.009758921077244,0.5883577494538931
2.859167247014156,0.47539290475586293
3.5019588169594495,0.4729785777723246
3.1071894876396904,0.6101472473826787
2.371766373486,0.40326274748306323
-0.6780323288046829,0.4621929815819015
-0.05099230861023244,0.5750493447128677
1.7269737803666034,0.4472588514466496
-1.6977505355298934,0.3331871536836674
1.3350589076503159,0.21485668695770005
1.4026388882855017,0.5291665464385308
2.757835081886451,0.3645056540654835
0.9191818012243209,0.42714455545880037
1.3901406730342083,0.44702763323902284
3.183571569864137,0.3745527360391043
1.05530511781633,0.15389287871360127
-0.078452628959242,0.184979677206991
-0.06508349676058255,0.06200952304411036
1.7521522854135245,0.2635789411767883
2.2663726588912634,0.21960407246535715
0.5298917246349253,0.24420005826518573
2.2436694931570154,0.6887195394196367
2.6479224486777033,0.7005847941969366
4.522828242832396,0.6746582386012264
4.000090972435877,0.41364787832483857
-0.17961271746293508,0.530508168376853
3.6398565690606866,0.491734544657548
1.7737345002967206,0.5450621019647699
3.2827008510868994,0.905451324275204
0.5279180643044182,0.55634673384913
-0.20120335834689707,0.3687172310870409
-4.250063526727794,0.4917841732108322
-1.7521202567369891,0.37326687549323034
1.3855990452166196,0.22030263348757212
1.5886914184101777,0.395359943514524
-0.6132192275916021,0.26325938001095456
-1.4954065756926125,0.24564758532442185
0.27693165037777207,0.1722397234980646
0.9032172008447378,0.5051066503501223
-0.359779443293773,0.31926080179994815
0.7618478734109522,0.22607395245086667
2.9797048182879005,0.7236574077233721
2.6064684374694784,0.823004369075918
0.9912137425448299,0.5330487488201744
0.9538172826492994,0.38716040896072795
2.248706189646102,0.41255444081468645
2.110922563883294,0.6436340459943624
0.3256069971090923,0.6240622833739181
0.9114813524290328,0.20389884425138408
1.7648550009984316,0.28799912052580784
-0.006465482805917525,-0.003150707117269708
-0.11651405628847161,0.012759821144978
-0.00046330013536390925,0.007376549137391764
-0.3460576608119901,0.468302741244334
2.278953956734838,0.6605939219110948
0.8455051195311825,0.6368803972449693
2.169216580687025,0.539065575196975
-0.408590680991251,0.07991216422832158
-0.07550298799381999,0.40716401362273463
-0.5496541370610177,0.4217123164909852
-0.1434247341805875,0.3561744783847726
1.4779878447525723,0.3495992525142775
1.290735191664956,0.28908732852581254
1.5232190291349619,0.31200738410459566
0.44007964525811394,0.11455962804990938
0.04330497204745776,0.08713496068754865
0.0037308807229147925,0.22208135005232335
-0.8401634294055834,0.26006603466095096
3.892419864878473,0.6318664931588227
-0.1772798494172836,0.6524737849465052
3.8090150755950063,0.6172333063859664
2.855736141700902,0.6741945471066346
4.8768610801238585,0.6552516826332762
3.3411383893313946,0.6557708952508017
2.408169033085438,0.5974779203732681
1.198591440556676,0.5656504569207982
2.230890316689089,0.5503503451439855
1.204530339869428,0.5295266229522746
0.7569079419405761,0.4014242673062305
-0.7545497628173236,0.1516118751922393
0.5722922480881837,0.1403490406353516
-0.2734848557423234,0.1814770362197122
-1.528229308819883,0.4674620993140765
2.823641120553305,0.43312911391396947
-4.062597705727305,0.4581532579824036
0.3650157930284123,0.20382489068146423
2.8812298393095066,0.43995378405243757
2.0734703337576783,0.33774874803535304
4.6225800878771,0.5884252495016151
-3.385169684658591,0.4406809334100001
2.555019656583651,0.44099440699455145
1.9340755556284321,0.5679102310376822
1.35871088308319,0.49457710258410087
5.367578748326312,0.7729363262078875
0.3862764813722511,0.49473347469929463
-0.8452983617346126,0.3474700698588864
-1.8104040674580757,0.23330635753964077
3.218010492569731,0.4437853840664211
-0.9422259581115917,0.239585092199645
1.9528196425052546,0.228480698419382
0.8916763915051992,0.13472875220307584
2.158565336393849,0.5219878203039259
1.072427438363446,0.3157629181734083
2.17092175615976,0.480286369431326
0.6771370072767734,0.4581976094696723
1.3192499535900482,0.4352072874226191
-0.21975004152465571,0.28634817751421815
3.410555574606409,0.6223633529646906
2.880573946120574,0.5504060038017509
0.25695072913945843,0.2969078978591195
2.146520623698948,0.40508142606448466
5.090705154180071,0.7474933384921957
2.4786726953636684,0.37782163003628916
2.8597322650514005,0.4288769991121938
1.0518586917205859,0.49533275247588704
2.527804253428104,0.4752562831861264
3.7948979474327373,0.5014294005005522
-1.1286562595176983,0.12309508838415655
-0.9808379602783213,0.10765008270609325
-0.14580708352161165,0.16227255389148598
4.217775100633474,0.5811149227040626
3.945476232740154,0.546967963733399
-1.47369188906699,0.4494782485927729
-2.65327725999975,0.7572613835088982
-0.15992876061787087,0.5611342177704237
0.7155413240499754,0.8903160096519191
1.6745103485376767,0.516423604967117
-0.12045357359054482,0.2456909984187039
-5.055010576812886,0.6779206577476262
-3.2224845701175084,0.5491447989175509
-0.2583255305638885,0.6044096549431156
4.737899938713251,0.6685147508118134
-1.1985530552690056,0.5280815489446434
-2.6262416671190594,0.3353896507831427
0.6556834905856669,0.23423920720272023
-1.5472178210481387,0.29830946681240933
-0.9884339392975199,0.3977113123584346
5.340990944845295,0.8326841705543832
1.8060726733086385,0.6189525631770915
1.518090421461722,0.4718737554132059
-0.4659507036185154,0.3780317420147167
