UW_DISP,FOR_VEL
0.6359296518562436,0.7109166008529887
-1.9883112604502562,0.37883221354239227
0.47762504368804576,0.480557570245707
0.9371521307977924,0.2865815883745606
1.2055491776977405,0.7242224833330781
2.2638404321733003,0.8696950322804652
0.4439613684182134,0.0860493511552443
0.4747917238577296,0.10973855640519714
1.646585429174979,0.19878151389587026
0.3818393861584034,0.12534847374310368
0.4591849209223182,0.10231178894641729
-0.37320738517557367,0.09762196967215826
0.5345566846962482,0.05200952052085567
0.9270426252934792,0.10373084142793361
0.18412414558914,0.057459637010155926
0.9157826447141999,0.11721718270093674
-0.056993260324879086,0.07607991068167827
-0.3004978819612297,0.0929788946218885
0.21938381035392887,0.049011821147319674
-0.31832793677625476,0.16163995733520303
1.6219834034032603,0.26433795840126767
1.7414657198290802,0.23657273142059357
-0.011226494127991513,0.14398028635442894
0.00012402124813363225,0.12768801518657166
0.2947026932956518,0.14422925656081673
0.27410321739564386,0.07575284760587563
0.3669905975920866,0.04887851986721351
0.870845039229897,0.10817829336695733
0.47501432260640297,0.06747696581600938
0.4249939001472247,0.05737313840467866
-0.0010522272159126452,-0.00016533732492798382
0.010505912563890912,0.001513542576613426
0.265666427295123,-0.03400533064809878
-0.29916576203952105,-0.03586244263064821
0.06243712972680367,-0.021979503039634373
-0.0789676806424968,0.011835205971368563
-0.014107859114526153,-0.00692626020951886
-0.0027392278570066994,-0.007962084925445397
0.011472276525158127,-0.003031322075288459
2.3070668113949577,0.27439347573415
-0.8484111385258344,0.22260208814519156
1.7882534660951006,0.508879938758452
-2.313804227197111,0.42142771327836104
0.24060088936716625,0.027578836779973703
-0.3835939567981236,-0.1593678738636039
-0.12084522515322352,-0.0719586910093002
0.03221320116689029,-0.003638385810152554
-0.005875335072145741,0.0006462826068114344
-0.024655171836975125,0.003214019555004616
0.3746977367988264,0.059707634739025954
0.5927125483266787,0.08476567563551372
-0.01717085391122051,0.07256452197561723
-0.1250635774948362,0.011723707164333045
-0.13248418854000604,0.025919699015367906
0.04142064339779776,0.009028184303827453
0.040102100442435416,-0.004800637387517886
0.5463670988653416,0.05890050139460189
-0.7264046009840646,0.09701270308993802
-0.39746274931566705,-0.029994984927735172
0.22930497599434305,-0.12383857929237148
