TIME,FILTER_VALUE
-4.0,-0.0645603170829079
-3.9000000000000004,-0.059097219772229675
-3.8000000000000003,-0.053997800798741453
-3.7,-0.052852283091883244
-3.6,-0.04862927286700916
-3.5,-0.042202236084974316
-3.4000000000000004,-0.036167172559471994
-3.3000000000000003,-0.03892800786870981
-3.2,-0.041023562840182014
-3.1,-0.039087600621627264
-3.0,-0.04005567754477244
-2.9000000000000004,-0.044772379789380506
-2.8000000000000003,-0.049991529584060446
-2.7,-0.047121984106536854
-2.6,-0.04411375116885541
-2.5,-0.03947907666941252
-2.4000000000000004,-0.03271427802254077
-2.3000000000000003,-0.02816622849629531
-2.2,-0.02106649267145513
-2.1,-0.010400118118957342
-2.0,-0.0017022725719582073
-1.9000000000000001,0.001663437492818086
-1.8,0.004661647407790209
-1.7000000000000002,0.0077729993777764265
-1.6,0.0070736549653970145
-1.5,0.0075401237409653595
-1.4000000000000001,0.012766193570930234
-1.3,0.015956078992372114
-1.2000000000000002,0.01872161999304301
-1.1,0.025241798363083004
-1.0,0.030512380918924706
-0.9,0.033427298777966394
-0.8,0.03409939896445448
-0.7000000000000001,0.035315962825613695
-0.6000000000000001,0.03584861767733613
-0.5,0.03579987735879152
-0.4,0.028089247462923496
-0.30000000000000004,0.01720317719694346
-0.2,0.004490516227168063
-0.1,-0.006688962522063686
0.0,-0.014161604399582596
0.1,-0.02046121981886705
0.2,-0.023857492111766142
0.30000000000000004,-0.020686952875784485
0.4,-0.020956080830476623
0.5,-0.021169108767288548
0.6000000000000001,-0.023465322287955944
0.7000000000000001,-0.02688756649370114
0.8,-0.028115852875745216
0.9,-0.029311791611351674
