TIME,FILTER_VALUE
-4.0,0.062026348899439386
-3.9000000000000004,0.0500094452412014
-3.8000000000000003,0.0406005035619529
-3.7,0.03593909715785673
-3.6,0.03294521822971058
-3.5,0.03817693788413763
-3.4000000000000004,0.03650953506982016
-3.3000000000000003,0.03308065459923069
-3.2,0.027663514208906843
-3.1,0.024854902026556526
-3.0,0.02880373864049322
-2.9000000000000004,0.03374619849151018
-2.8000000000000003,0.02898273842188159
-2.7,0.029225369565690797
-2.6,0.03290677155609747
-2.5,0.03326725706500772
-2.4000000000000004,0.027115919248902734
-2.3000000000000003,0.02565153173777421
-2.2,0.014391307799558354
-2.1,0.0041379928748197185
-2.0,0.0034692561049257807
-1.9000000000000001,0.0010952404647855418
-1.8,-5.720105377566041e-05
-1.7000000000000002,0.00013062304745443362
-1.6,-0.0004325006729999367
-1.5,-0.011685205411287314
-1.4000000000000001,-0.016339179963953922
-1.3,-0.02502349932567396
-1.2000000000000002,-0.03465242258990591
-1.1,-0.037945945366602216
-1.0,-0.04863762206461765
-0.9,-0.058303766777365366
-0.8,-0.07346012834077548
-0.7000000000000001,-0.07792036484172303
-0.6000000000000001,-0.08147371804081832
-0.5,-0.08822284000224259
-0.4,-0.10009388254378306
-0.30000000000000004,-0.10069123476093704
-0.2,-0.08598896425867847
-0.1,-0.04736670174791994
0.0,-0.0028530128279730033
0.1,0.02498052521468787
0.2,0.04825142997040386
0.30000000000000004,0.052980130855270924
0.4,0.05703520750817483
0.5,0.05425373572377496
0.6000000000000001,0.046684042711224574
0.7000000000000001,0.046499662922270646
0.8,0.05423918616194904
0.9,0.07572101317646619
