TIME,FILTER_VALUE
-4.0,0.02675937425264258
-3.9000000000000004,0.02216018620175786
-3.8000000000000003,0.019114742379923687
-3.7,0.015186336715575312
-3.6,0.00992756448794673
-3.5,0.004903914637407743
-3.4000000000000004,0.0008757886544671934
-3.3000000000000003,-0.0009466681471532367
-3.2,-0.0013295661895041124
-3.1,-0.0007387330549129993
-3.0,-0.0011908770692986726
-2.9000000000000004,-0.00011997007616595675
-2.8000000000000003,0.003762951638494128
-2.7,0.00928615821281257
-2.6,0.014410122077710941
-2.5,0.017065728307603743
-2.4000000000000004,0.019059842683751514
-2.3000000000000003,0.020867185907442114
-2.2,0.024051998567574184
-2.1,0.028816622980512144
-2.0,0.03260879549348896
-1.9000000000000001,0.034317031020787175
-1.8,0.03612608678618611
-1.7000000000000002,0.038257466661966034
-1.6,0.040951672128720744
-1.5,0.04342271414326998
-1.4000000000000001,0.04559327980293327
-1.3,0.04546397778316256
-1.2000000000000002,0.04237247977373632
-1.1,0.03810726875711324
-1.0,0.033799921867270835
-0.9,0.027397261925904453
-0.8,0.017777677230770953
-0.7000000000000001,0.004435900439665278
-0.6000000000000001,-0.010835708686663366
-0.5,-0.023776561414338388
-0.4,-0.03065598109900244
-0.30000000000000004,-0.03103208836082678
-0.2,-0.025669518670999
-0.1,-0.018519858753245175
0.0,-0.012604429759509733
0.1,-0.007110466004024688
0.2,-0.002725314649804036
0.30000000000000004,-0.0008893488014358026
0.4,-0.0015426463106065849
0.5,-0.0039032289619002716
0.6000000000000001,-0.00600869354758291
0.7000000000000001,-0.0066989083690578224
0.8,-0.0062337651407432465
0.9,-0.005643630593811979
