UW_DISP,FOR_VEL
4.472013685054747,0.5474829558607354
5.520289488782644,0.6431259179203096
2.7427392827807395,0.5816744519535786
4.074801013881415,0.49097348076208924
7.378583858741814,0.8304367613353203
-1.8720289525327123,0.46718494773514985
1.5896085406849627,0.90077669175089
-3.176993824893208,0.5796172747072067
1.9286407592475105,0.6111174171895195
-1.4329960781754931,0.5286851977965283
0.1644824445197068,0.5086345641042709
-3.006313715632417,0.9059335421936382
4.237524730742265,0.690314830396911
4.9568313026349955,0.5953746674857936
-1.650605129633096,0.27357516262313863
0.018217928084782776,0.1883146152102331
-1.2098879316779765,0.295431451890454
-0.42957741834646923,0.300223380359751
3.943973695999826,0.4944550327452157
5.582065505408813,0.6133134734584438
-0.3588994382395459,0.389992841596811
3.9964258646070583,0.7554840315528528
1.707078666322145,0.627214201223856
2.4345284867520283,0.6631858406470066
2.273740573569808,0.7363657433136136
3.287569913686676,0.6027965732896754
0.5806993968232047,0.5034217764799966
0.12642517163068226,0.45059791304650937
1.2793111102324444,0.5538308277292296
1.5640249061107863,0.5427450931475815
-2.704627858361806,0.6156742601031661
-0.10926214449167909,0.5534405706674196
0.05318611134253997,0.5218918218534907
5.671248817106209,0.766880757167481
0.8964534972267911,0.6823741937598108
6.216461770018187,0.7785397961554186
3.1971858099779644,0.6090776789422887
3.1855207607836085,0.6465971711244168
3.102573051894248,0.6219377376836646
2.2480065567982193,0.3062969435265918
3.404419955292165,0.629051962273499
1.4978687567536455,0.3589788622954636
3.2638463351795908,0.7191002754186003
3.6488628512786123,0.7367126768455761
3.1583860213462547,0.6429822181803019
3.179167830247943,0.596956636634567
3.52783658517781,0.47611157952508143
1.7782383028702438,0.33305985773850644
-1.7996426974234732,0.34923892562175934
-0.870266353532537,0.44365826113844614
0.29098236793501575,0.3092170044976063
-3.2039650324638114,0.3526889849094945
-1.4931004006484072,0.34333859853842114
0.5120027156302247,0.4605337545962801
-1.4372301633014648,0.1805378097385966
-0.06511173888937255,0.24881100914607387
-1.8155383036565773,0.2706298757557942
1.6750648861727226,0.4840187621460832
3.359398104221542,0.520699484069111
-1.931158390244929,0.34333482371357504
2.3063928225750785,0.4275574152270072
0.8886605138860912,0.45870551047176905
-3.0589959740038046,0.6275127773497823
1.4367322760085197,0.3504877525639951
1.3105503544361081,0.19392493709863318
-0.2877011646094439,0.36861597913937927
0.4946278770261218,0.7644041417628945
0.020699472041070983,0.4954568333107507
1.253607073603591,0.25700426855518893
-0.08269294733086127,0.25507801330317403
1.719316352902141,0.20080143578520054
-1.5220556044603775,0.33616922575999636
2.493008765756991,0.4776616532879179
2.062071152317766,0.38552725004981425
1.569315821743257,0.6517577112797528
-1.905879600920094,0.5364889971819113
2.8972711903052377,0.517964018696164
0.5601931629275695,0.39063083653282865
-1.7858761184796066,0.6253886866207241
1.383765418453303,0.20810539506856807
-1.361247767095231,0.2740934109399468
-1.0455976630646115,0.5864014068469371
-0.8547977301039602,0.29873818067550234
1.7084357477958627,0.32842738668612825
-2.6802931065501228,0.49050350908602347
0.9172100247102485,0.577779926659539
1.9609956613586867,0.8277896300746072
0.8434499367086977,0.8382116607738817
-0.7920284662145095,0.48144675048433055
1.9853526946464837,0.5696744693579355
1.4364488253367473,0.22227350355990833
0.7663907672438811,0.29370679165842933
1.2006586737035296,0.1836161231364666
0.7217530845837206,0.3001536297524812
0.8125562133720792,0.42472569741439675
3.0192850354650567,0.4295667783864654
-0.01101186573139672,0.07354986768344543
0.3326973529290933,0.15469536031919817
0.9012504314659522,0.2614416580695329
1.440664414130907,0.16096030420480031
1.1975197385628984,0.3466063248236143
1.9152544575705694,0.37176526401065274
1.698582779905851,0.23733413158584285
0.2108403427706562,0.10420192514484806
0.21923439715162618,0.07520016580333358
1.9631817658340922,0.3498308740958769
3.326500609076034,0.4761583086124224
2.658101337773032,0.40505948905246447
3.525454046732916,0.5179930087116227
1.6845757558458239,0.3123980806329773
-0.10336666499958938,0.1997557940088435
1.741343029203759,0.3890008917381407
1.817903857384339,0.48123268781532663
1.7252430853730425,0.5367963670614307
1.6119656193378749,0.37723091348380516
4.027233363414392,0.5381200840568054
-0.943349424828031,0.14414564350096343
-0.3961084796321939,0.18987884942765326
-0.6166352251352333,0.11259088833503336
1.723801212610675,0.4464344043390016
-2.8632695777874932,0.5269609537629365
1.6439302406397989,0.4621073443926394
4.2558380833733835,0.46636938732590394
4.104646036831013,0.46681768793858697
3.6608186898155726,0.5930835293843154
1.5035213658774156,0.3186862847910436
3.473784700968804,0.3910679008954483
1.3288240967369553,0.5479513001432881
0.6746011087771491,0.12912221610533617
2.913943251676925,0.38054247285803333
0.9641304559365654,0.1856195515624863
5.669491110835381,0.6484398711228185
2.7782121359209104,0.5448113824642076
3.7608397862833636,0.43616678288079447
0.813105277144244,0.5995793009379092
3.3104213451237627,0.4732148060796089
2.9825445038392893,0.33076964797777786
2.379874136865357,0.2510509554565231
0.5301187517898732,0.18478172242162796
1.7865150997728483,0.29500270882287344
1.0198327192188978,0.14063611198124953
3.0567566146684815,0.3364671196588949
1.744891386977081,0.33794581752968333
