TIME,FILTER_VALUE
-4.0,-0.03272758784713875
-3.9000000000000004,-0.027699101068233648
-3.8000000000000003,-0.02571620361151896
-3.7,-0.025872580387316234
-3.6,-0.025421337073477424
-3.5,-0.024255935425263147
-3.4000000000000004,-0.023781351695203744
-3.3000000000000003,-0.024453087950012768
-3.2,-0.02556808789176524
-3.1,-0.027189281058569846
-3.0,-0.02838363603911138
-2.9000000000000004,-0.03012998075233008
-2.8000000000000003,-0.03343071888244434
-2.7,-0.03759166179018145
-2.6,-0.04183248963145473
-2.5,-0.044511893917694306
-2.4000000000000004,-0.04456235294213778
-2.3000000000000003,-0.04327235706529714
-2.2,-0.04322306592305252
-2.1,-0.04409232251375211
-2.0,-0.04288109139783624
-1.9000000000000001,-0.037463410468839366
-1.8,-0.030822317399603207
-1.7000000000000002,-0.026334549042794586
-1.6,-0.025708655365876354
-1.5,-0.025920208573339504
-1.4000000000000001,-0.024576535261788924
-1.3,-0.020318289237403506
-1.2000000000000002,-0.012299507621881454
-1.1,-0.0009652776339794455
-1.0,0.010706075152953836
-0.9,0.02284939965391199
-0.8,0.034225626885343884
-0.7000000000000001,0.04836483658107205
-0.6000000000000001,0.06366176279975042
-0.5,0.0767875187543165
-0.4,0.08394264923970474
-0.30000000000000004,0.08269903755116392
-0.2,0.07213576111191713
-0.1,0.054055018393894705
0.0,0.03528718365863537
0.1,0.020692320926839494
0.2,0.011094587274501341
0.30000000000000004,0.00469024851693362
0.4,0.0005768566460323696
0.5,-0.0012958738337933058
0.6000000000000001,-0.0006778761532318168
0.7000000000000001,0.00013557716130929123
0.8,-0.0011886390239262497
0.9,-0.004865437116221062
