FOR_VEL,G2
0.5474829558607354,0.11396664074926899
0.6431259179203096,0.033600026537272565
0.5816744519535786,-0.01966707861964792
0.49097348076208924,0.1805500604373505
0.8304367613353203,-0.25048005203349444
0.46718494773514985,0.6321543004812333
0.90077669175089,-0.12513736545364393
0.5796172747072067,0.7215719451501409
0.6111174171895195,0.21387664330393116
0.5286851977965283,0.022407876559964734
0.5086345641042709,-0.12038174676625431
0.9059335421936382,-0.23358133109334822
0.690314830396911,0.05045272042396125
0.5953746674857936,-0.01687193862624578
0.27357516262313863,0.3091825315350761
0.1883146152102331,0.34917774945801855
0.295431451890454,0.3394601075413518
0.300223380359751,0.4564112696873929
0.4944550327452157,0.2232465959272745
0.6133134734584438,0.00505946527090303
0.389992841596811,-0.0713855453183169
0.7554840315528528,-0.12808595883531057
0.627214201223856,0.00030518260393834457
0.6631858406470066,-0.025189124633799905
0.7363657433136136,-0.21315366191752194
0.6027965732896754,0.18661821678199458
0.5034217764799966,0.09348321772732791
0.45059791304650937,0.07253835865315589
0.5538308277292296,-0.0041178252316490605
0.5427450931475815,0.2828923669990829
0.6156742601031661,-0.11690260928864427
0.5534405706674196,0.14246437546838792
0.5218918218534907,-0.020674981166466346
0.766880757167481,-0.10255118951305033
0.6823741937598108,-0.12816365722426049
0.7785397961554186,-0.08378089631657476
0.6090776789422887,-0.049905089300288766
0.6465971711244168,0.051575514505349994
0.6219377376836646,0.11387324341389517
0.3062969435265918,0.29980434043711685
0.629051962273499,-0.028366138574110245
0.3589788622954636,0.11228233372423291
0.7191002754186003,-0.06515135632730726
0.7367126768455761,-0.1383656076577246
0.6429822181803019,0.08976850823277897
0.596956636634567,0.04691537807766403
0.47611157952508143,0.15249672817784962
0.33305985773850644,0.11693677955968297
0.34923892562175934,0.13845381664630219
0.44365826113844614,0.2707174837066079
0.3092170044976063,0.2577425654977456
0.3526889849094945,0.1642080739400343
0.34333859853842114,-0.20044175958648416
0.4605337545962801,-0.03597016719606118
0.1805378097385966,0.23909726891708
0.24881100914607387,0.4446748433167906
0.2706298757557942,0.29893632142458276
0.4840187621460832,0.31470718188693525
0.520699484069111,0.05408636789399831
0.34333482371357504,0.1256882110783864
0.4275574152270072,-0.029228200666800614
0.45870551047176905,0.3074246303883797
0.6275127773497823,0.10000629230185505
0.3504877525639951,-0.03433274371967013
0.19392493709863318,0.2708725717258746
0.36861597913937927,0.0993400961472618
0.7644041417628945,-0.18291455010699298
0.4954568333107507,0.06821623692370929
0.25700426855518893,0.03935491240667967
0.25507801330317403,0.40154279148254785
0.20080143578520054,0.45384933878199374
0.33616922575999636,0.3870070023196397
0.4776616532879179,0.10015171005829918
0.38552725004981425,0.07886982733983083
0.6517577112797528,0.11650998104272645
0.5364889971819113,-0.15189262041794138
0.517964018696164,-0.005973908613271798
0.39063083653282865,0.40144184019028617
0.6253886866207241,-0.5289882552015458
0.20810539506856807,0.2796856223470841
0.2740934109399468,0.04987844964348329
0.5864014068469371,0.2921228248879963
0.29873818067550234,0.3530238193012795
0.32842738668612825,0.29547817069617066
0.49050350908602347,0.14931012430486926
0.577779926659539,0.004369976397278904
0.8277896300746072,-0.3932667572979235
0.8382116607738817,-0.39047386341874346
0.48144675048433055,0.38321883006460505
0.5696744693579355,0.010175124855667501
0.22227350355990833,0.3211081580701445
0.29370679165842933,0.38280835376958644
0.1836161231364666,0.43400929144508343
0.3001536297524812,0.2452987509977731
0.42472569741439675,0.09068341713212484
0.4295667783864654,0.19662388673910278
0.07354986768344543,0.27422674604704617
0.15469536031919817,0.21235586656712493
0.2614416580695329,0.1450248430790817
0.16096030420480031,0.3581148336701148
0.3466063248236143,0.34338669025372626
0.37176526401065274,0.31253463208326443
0.23733413158584285,0.3273447713584154
0.10420192514484806,0.44979927322289076
0.07520016580333358,0.4902573910130691
0.3498308740958769,0.30619313577424534
0.4761583086124224,0.21874788253744562
0.40505948905246447,0.20111828373880675
0.5179930087116227,0.18980426609061837
0.3123980806329773,0.3111916479762328
0.1997557940088435,0.4362560352455368
0.3890008917381407,0.1634687186862631
0.48123268781532663,-0.023117755706613046
0.5367963670614307,0.06295558876892586
0.37723091348380516,0.15247050992851316
0.5381200840568054,0.08965356271056199
0.14414564350096343,0.2845984804818418
0.18987884942765326,0.287860602805675
0.11259088833503336,0.09946776655912377
0.4464344043390016,-0.06560273833348199
0.5269609537629365,-0.11645874038421031
0.4621073443926394,-0.011568333382962771
0.46636938732590394,0.20056057969994928
0.46681768793858697,0.14572957807399242
0.5930835293843154,0.0814982080683574
0.3186862847910436,0.22167150587092127
0.3910679008954483,0.30279112777165196
0.5479513001432881,0.18232561756431978
0.12912221610533617,0.4388952758880026
0.38054247285803333,0.2192287104115386
0.1856195515624863,0.33188027662732605
0.6484398711228185,-0.08558019119544001
0.5448113824642076,0.08887194348659315
0.43616678288079447,0.1712858095297433
0.5995793009379092,0.08911647484854607
0.4732148060796089,0.3243354773434262
0.33076964797777786,0.33423903110676373
0.2510509554565231,0.2886830977688394
0.18478172242162796,0.217350808960881
0.29500270882287344,0.24551174640077256
0.14063611198124953,0.4683570126663616
0.3364671196588949,0.2342181588280319
0.33794581752968333,0.31982359767156315
