TIME,FILTER_VALUE
-4.0,-0.028993453941963704
-3.9000000000000004,-0.02561464930925179
-3.8000000000000003,-0.019021894797596528
-3.7,-0.020227391116938626
-3.6,-0.01860908483437497
-3.5,-0.015914167202672115
-3.4000000000000004,-0.020182627791138115
-3.3000000000000003,-0.01035708978772149
-3.2,-0.014899119311431959
-3.1,-0.017215047446741925
-3.0,-0.009950501208258813
-2.9000000000000004,-0.014553764591300502
-2.8000000000000003,-0.0038406436421579543
-2.7,-0.004882106095757293
-2.6,-0.011083600683430945
-2.5,-0.01002627128795265
-2.4000000000000004,-0.013492766639742084
-2.3000000000000003,-0.014240105304439378
-2.2,-0.007013500475379179
-2.1,-0.0036339368767798444
-2.0,-0.004544094927552383
-1.9000000000000001,0.004532401129617255
-1.8,0.010225041758005904
-1.7000000000000002,0.0126401919493232
-1.6,0.016037808451674358
-1.5,0.02274367783037338
-1.4000000000000001,0.027962204273811016
-1.3,0.03482344143712305
-1.2000000000000002,0.04360718475149422
-1.1,0.057625897678158365
-1.0,0.07283829504218073
-0.9,0.08719773334879218
-0.8,0.09544566449165416
-0.7000000000000001,0.10713684842178316
-0.6000000000000001,0.1127897193408611
-0.5,0.11333007781863502
-0.4,0.11225485680755581
-0.30000000000000004,0.11428135521888068
-0.2,0.10176216627186924
-0.1,0.07823414423102831
0.0,0.03051634704866004
0.1,-0.010133198025690663
0.2,-0.030458641777980112
0.30000000000000004,-0.03379327160873429
0.4,-0.027312849134040435
0.5,-0.023697688808216464
0.6000000000000001,-0.018013929069088084
0.7000000000000001,-0.015518165314387765
0.8,-0.023190226373892016
0.9,-0.03889466654848341
