Start,Stop
0,6.8586
7.4013,15.082
15.674,24.391
24.901,42.138
42.681,132.71
133.24,134.82
135.49,136.46
137.22,138.45
139.11,166.66
167.55,176.94
177.53,180.53
181.04,235.61
236.23,237.52
238.39,266.6
267.11,277.99
278.52,279.92
280.46,281.12
281.71,300
