TIME,FILTER_VALUE
-4.0,-0.01164671396519562
-3.9000000000000004,-0.01249753963376893
-3.8000000000000003,-0.015006532945672038
-3.7,-0.01945767598686952
-3.6,-0.01885201085984225
-3.5,-0.01337175711194251
-3.4000000000000004,-0.01310016506894909
-3.3000000000000003,-0.011078201552234308
-3.2,-0.008599462900050247
-3.1,-0.010567130792523916
-3.0,-0.01539916923280906
-2.9000000000000004,-0.016826629537756817
-2.8000000000000003,-0.013688148867258543
-2.7,-0.013064640554476864
-2.6,-0.010905404094051907
-2.5,-0.00928158015368593
-2.4000000000000004,-0.007562189866924364
-2.3000000000000003,-0.007961702494794776
-2.2,-0.008580851931675003
-2.1,-0.008806092347856658
-2.0,-0.00996594060012033
-1.9000000000000001,-0.00932588645714474
-1.8,-0.009214163952474463
-1.7000000000000002,-0.008430954014381388
-1.6,-0.003064326681219928
-1.5,-0.002730800804175304
-1.4000000000000001,-0.0025632359042402682
-1.3,-0.00047886404348344413
-1.2000000000000002,0.0005290339401255924
-1.1,-0.0006684934938251518
-1.0,0.0008059837867090307
-0.9,0.00270835454087696
-0.8,0.006069638301150035
-0.7000000000000001,0.007041859529301377
-0.6000000000000001,0.008933598739423369
-0.5,0.009316488809083364
-0.4,0.011729790917133004
-0.30000000000000004,0.013852159563995521
-0.2,0.0061228525244577635
-0.1,0.004457730923303058
0.0,0.00483719309908418
0.1,0.00744013588071272
0.2,0.01105673942292784
0.30000000000000004,0.015733851333707947
0.4,0.017835988373142105
0.5,0.018199004301421
0.6000000000000001,0.01962536399246733
0.7000000000000001,0.027235962257821954
0.8,0.03379158203623493
0.9,0.0463132099000421
