TIME,FILTER_VALUE
-4.0,-0.004412410067388952
-3.9000000000000004,-0.0013168861084200583
-3.8000000000000003,0.0008404412613940063
-3.7,0.0027343580014568512
-3.6,0.004632000879654896
-3.5,0.0035980196467506687
-3.4000000000000004,0.00060199637282196
-3.3000000000000003,-0.002777239216227834
-3.2,-0.004421284787460335
-3.1,-0.0077900481350728756
-3.0,-0.010831587878773915
-2.9000000000000004,-0.01312423094235517
-2.8000000000000003,-0.015286740559438013
-2.7,-0.01975988960343992
-2.6,-0.021683000151911973
-2.5,-0.02398827077597224
-2.4000000000000004,-0.025393018842349954
-2.3000000000000003,-0.02473319991033466
-2.2,-0.02193211791537211
-2.1,-0.019951812624921707
-2.0,-0.018583717352850585
-1.9000000000000001,-0.017665747801147866
-1.8,-0.017007448325719737
-1.7000000000000002,-0.015271302185289114
-1.6,-0.0125602462171625
-1.5,-0.01090393138034579
-1.4000000000000001,-0.010724310747363023
-1.3,-0.010252991731745197
-1.2000000000000002,-0.007816705555604932
-1.1,-0.00521503809400974
-1.0,-0.0011319766213843277
-0.9,0.004971365765732175
-0.8,0.01216083123893065
-0.7000000000000001,0.018569362989936368
-0.6000000000000001,0.02739582327369379
-0.5,0.036468101590133105
-0.4,0.04432793678800094
-0.30000000000000004,0.0488567236860481
-0.2,0.04482894383860052
-0.1,0.0355071897201113
0.0,0.02836887860688656
0.1,0.021395834658342675
0.2,0.011623013320540783
0.30000000000000004,0.004131699017931675
0.4,-0.0004514329139209682
0.5,-0.004065175497039448
0.6000000000000001,-0.006451809756217644
0.7000000000000001,-0.009452432817036805
0.8,-0.013874078909477908
0.9,-0.018329775924884363
