TIME,FILTER_VALUE
-4.0,-0.015239833335839495
-3.9000000000000004,-0.007364389461238778
-3.8000000000000003,-0.0034840188571698414
-3.7,-0.00809511689231095
-3.6,-0.0028385353204680086
-3.5,0.0006221181072932042
-3.4000000000000004,-0.0037777025888204754
-3.3000000000000003,-0.008917368579223216
-3.2,-0.01213279970820602
-3.1,-0.01294371416790586
-3.0,-0.016775345239430955
-2.9000000000000004,-0.02040134828857416
-2.8000000000000003,-0.022509336019102707
-2.7,-0.02169483715395743
-2.6,-0.01937516235216266
-2.5,-0.01181696997115681
-2.4000000000000004,-0.0055186947933891315
-2.3000000000000003,-0.00393800420819043
-2.2,0.0054077840493503325
-2.1,0.00618928644330106
-2.0,0.005077846885201466
-1.9000000000000001,0.004840374390937991
-1.8,0.0029599919868779846
-1.7000000000000002,0.005057278641743288
-1.6,0.005264592708400908
-1.5,-0.0007472465162369288
-1.4000000000000001,-0.000844784859742818
-1.3,-0.007414305648146419
-1.2000000000000002,-0.00762232627900363
-1.1,-0.008558009135779974
-1.0,-0.0031074030541034343
-0.9,-0.0015412004054059893
-0.8,0.0009581083179981046
-0.7000000000000001,0.00913415847736409
-0.6000000000000001,0.006699793448064882
-0.5,0.010148189429050585
-0.4,0.015439612965577856
-0.30000000000000004,0.018370254238104133
-0.2,0.01559929313752966
-0.1,0.014539424937909023
0.0,0.01072170342407697
0.1,0.007875274144146405
0.2,0.001956064752378643
0.30000000000000004,0.00013593350719281222
0.4,-0.002900834114087407
0.5,-0.005456876154922134
0.6000000000000001,-0.010531156760575578
0.7000000000000001,-0.014182311958817091
0.8,-0.018927803604685954
0.9,-0.018021946825766976
