FOR_VEL,G5
0.4646523966530189,-0.49077192982081747
0.23110053167009315,-0.500975520709342
0.3363635244407752,-0.4307213904317902
0.19502915825128553,-0.43894097337039534
0.5740424840850841,-0.5085675447893753
0.7637411611906696,-0.49083440749208246
0.4707769951069303,-0.4696286422580188
0.6507941234401976,-0.5434800577000926
0.3619046134275674,-0.44065038235297804
0.614266337606487,-0.5682304166461243
0.4827111334491167,-0.5149397389148892
0.0812398102989738,-0.503861002379652
0.3595861804922073,-0.4990113318924737
0.48816707744301935,-0.45391083297845447
0.4083935957500431,-0.4824095249801906
0.31376446929899815,-0.5095851129966553
0.6493378438323405,-0.5268671718305533
0.23438625640803032,-0.500323143845529
0.39343256365461327,-0.5062596258767632
0.6455449755416386,-0.5009746218955071
0.33257190916209,-0.47267345037709396
0.6055034103042621,-0.5328445990315407
0.4817953905437357,-0.46592112124744633
0.7512336409464813,-0.5513349917718596
0.8315542272576804,-0.5195453737007623
0.5442276937019662,-0.3938055866773817
0.558208761047667,-0.5350607921639646
0.380966784505359,-0.5040099730248714
0.36100224619117294,-0.501164385842525
0.14656182719733216,-0.5115540650870202
0.2180306558401785,-0.5663811138159511
0.205356549943711,-0.5185032912303107
0.5792737402465754,-0.5175471911826318
0.23235600390179542,-0.40375696386655135
0.3020028132915945,-0.4475872305009845
0.7478054715665943,-0.5351544266903357
0.48992035934027667,-0.46536819965107007
0.6362852302937835,-0.5050204337812626
0.7429505747590871,-0.4756453430773088
0.5543365664760501,-0.50274477473585
0.566719294805223,-0.543655708412607
