ABS_HEADING,G4
0.6405369693571429,-0.18545555812004555
1.1642604224761903,-0.2866304571532512
0.7403181941190478,-0.10704443773128251
0.8010073523333335,-0.11197373937392616
0.650947283119048,-0.28320731958006795
0.963874628761905,-0.07005398169730433
0.7810521710285714,-0.14962039114316456
1.5206892107999999,-0.14367133795154427
1.5462141749999998,-0.33922061664418574
1.1099181091666666,-0.3292784258652224
1.8223833916666665,-0.32621963070661747
1.3203586113809525,-0.11734727974956126
1.1989615989999998,-0.08814171230324087
1.0540254048571427,-0.1023899252842081
1.5186094816666666,-0.23898064059186128
1.2290902883095236,-0.29440878537130083
0.5991520950238095,-0.09875477022693445
0.6731093361999999,-0.37085541124095306
1.1304338396666664,-0.4123070875926578
1.4194418146258503,-0.5940730857066726
0.8049859446666668,-0.40751981191357667
0.7545168694949497,-0.5966975168143902
1.7410620620000001,-0.4122876364138344
1.0767539461190474,0.029452806569929355
1.0820289267142857,-0.01640000036805009
0.7380276789095239,-0.012589437704966686
0.8757102393685713,-0.1381917801128828
1.4480225942857143,-0.1665187884199948
1.0271421040523812,-0.2591408144972238
1.4340035166666665,-0.14908466922652583
1.0727524494666667,0.11763197364573012
1.5151359318333337,-0.09750396916566502
1.2635606920666667,-0.08868827630913324
2.729262,-0.4951957679531178
2.2713747166666667,-0.3644922522579308
0.6150723358000001,-0.23173714404634446
0.9914251316666666,-0.23796009133706436
1.4842285883333333,-0.42619307248509114
1.9991743633333334,-0.4457205118638389
1.5421937399999996,-0.4578615685441212
1.36309409,-0.2280094111583514
1.2645266613333335,-0.17088626308457014
1.1535545750000002,-0.33397378664132904
0.9527548436666663,0.0045479466195871765
1.0395750359333333,0.13216147874000708
1.0355701825799999,-0.20390265788391165
1.1914171933333335,-0.33134620936076686
1.0164444635,-0.1782247969597956
1.2074504366666665,-0.06892473570315469
1.4865670800000002,-0.16404225272176354
1.3098659794,-0.48271352616177005
0.9038078177933333,-0.3611320219066531
1.831043093333333,-0.6679748867675972
2.257373133333333,-0.6526000926205547
2.2504362,-0.6716438073905788
1.5946428,-0.22520355168845976
1.2160287333333337,-0.12921901519217494
1.2876069833333332,-0.14236648193609822
0.9154829833333334,-0.0805203530393828
1.5885439024,-0.5447464299511031
1.3662913528000002,-0.27186401907797464
1.439565173333334,-0.19187518883445262
1.445455983666667,-0.37446669258522347
1.057058086,-0.3383287181410244
0.9722884955000001,-0.2775189679899756
0.7976097167000001,-0.26664055995688857
1.3996000979999998,-0.48488799715320824
1.9481414753333335,-0.6146341672816377
1.644857999366667,-0.46605215609427936
1.62963334,-0.3920553212379484
0.9383873956499997,-0.05667709033180408
1.4926563847142853,-0.10289285312934567
0.808675107166667,-0.050387785321773085
1.004962282547619,-0.02560647307752628
0.5940654722380952,-0.015805508547538923
0.9714136814523809,-0.17172875694779507
1.0348829429285715,-0.006561564489026363
1.1479545766666666,-0.29805329648491924
1.2126004815,-0.2074041152568198
1.1696257085333333,-0.07772047591235846
1.204781054785714,-0.32138637791904967
1.6521913064285711,-0.5847122663997744
0.8489503060714285,-0.4843419446679251
1.8595826087619043,-0.5342728925722918
1.570848708809524,-0.19793722159045016
0.7088976086095238,-0.22199536708838985
2.6959883595238097,-0.368374637980118
1.0826115476190479,-0.44242406816449686
0.9510773669285713,-0.0919840717918657
1.0071245716666668,-0.25149632084385937
0.5738856836428572,0.03289467790647902
2.593764047619048,-0.24582427421321806
0.8630337407380954,-0.194303108233469
1.080910429047619,-0.10975231531438036
1.2539441491428571,-0.08997364472243018
0.7494561751642855,0.012314848016054553
1.1640309255952381,-0.07933737210171432
1.9441590261904764,-0.31600496591975064
2.600915521428571,-0.5471474245950657
0.6856148957142858,-0.1513297950645172
1.7797875724867727,-0.44327250685296066
0.4853833028619048,-0.25230146410475335
0.6501254429000002,-0.3920050711841949
1.1496563989761908,0.026232088315913674
1.3789207501904763,-0.3947506702113951
1.020557813285714,-0.19084252283967662
1.4894058376190478,-0.19239425681101607
1.0612940673954046,-0.15589273182747732
1.4156683784511783,-0.08533704114285208
0.9032618231666667,-0.034457074873467476
1.018364919,0.017582980730763493
1.219667809,-0.24293432403965823
0.8872346719999997,-0.18128379939970624
0.7798820058999999,0.13488684292462758
0.7910971361666668,-0.2733722037629289
0.7472823754,-0.047592658011143006
1.2413531853333335,-0.2541182418999573
0.9768759353333334,-0.05540103826355809
0.61837048985,-0.18813649185244058
2.755634533333333,-0.5692149116643369
2.9728252,-0.6792769207902593
1.8901100171666667,-0.5620277895553696
0.5983227688666666,-0.011330814795088634
0.7281569005,-0.1587073062733801
1.8278751966666662,-0.31001097527934585
1.8892072261904758,0.09742213798372223
1.4704162988809524,-0.018850979018196726
1.467963823238095,0.05418522060066293
1.121744782380952,-0.12373755619563744
0.9637453520199999,-0.36822751296448186
2.1525556208,0.08948424687968708
1.946511072,-0.47578759792697856
1.1937833156166668,-0.42381086740724655
0.6735126444833334,-0.07731433805440197
1.7057369816666668,-0.3229361697127661
2.2412857666666666,-0.20161116278406768
0.7935995166666667,-0.4969028508574157
2.1922524833333337,-0.43612549092967196
1.9375866066666674,-0.2454891364441365
0.8125899418571433,0.16194789716242394
1.1440556082142859,-0.14497283995771815
1.1976777986666667,-0.08052634344135136
1.344245023452381,-0.151171774108933
