FOR_VEL,G3
0.35897886229546366,0.24590239138506526
0.30629694352659187,0.17451897792410084
0.629051962273499,0.07728203003934785
0.755484031552853,0.009652890153076275
0.6272142012238561,-0.10244467342986231
0.6631858406470067,0.06537869160809946
0.7363657433136137,0.040131846161494684
0.4464344043390016,0.30058197050870383
0.5269609537629365,-0.07458211001166416
0.4621073443926394,0.13982594082644972
0.19392493709863323,0.2550412759546034
0.3686159791393793,0.1284856698869707
0.7644041417628945,-0.05647724707475174
0.4954568333107507,-0.039570196295342155
0.45870551047176916,-0.17668744750285056
0.6275127773497824,-0.19216849730724786
0.3504877525639952,0.27619498867687914
0.2950027088228734,0.19592756067964998
0.14063611198124965,0.24763084388199685
0.3364671196588951,0.2105687531093414
0.3379458175296834,-0.04268200314086295
0.2510509554565235,0.2907075456105666
0.18478172242162816,0.26742266864622016
0.7191002754186004,0.1085167123865332
0.7367126768455761,0.09117921804917442
0.642982218180302,-0.031374768711879074
0.5969566366345671,0.07240463010955651
0.29873818067550206,-0.050976375033407594
0.3284273866861278,9.057553166460574e-05
0.4905035090860229,-0.06719518991415485
0.9059335421936383,-0.14645190729693003
0.5474829558607355,0.06680138783292375
0.64312591792031,0.12564130878118537
0.5816744519535788,0.06852270091088813
0.49097348076208935,0.07833817226339376
0.39106790089544846,0.2069879316818129
0.5479513001432883,-0.17511654377694008
0.12912221610533614,0.20157993747577108
0.38054247285803344,0.14325671931237355
0.1856195515624862,0.13977437515574523
0.6484398711228185,0.15288699065736058
0.5448113824642077,0.055950416666879395
0.43616678288079447,0.15130335413042406
0.5995793009379093,0.07829356886805595
0.47321480607960903,0.015232666336504852
0.33076964797777775,0.26531097141024684
0.46636938732590394,0.1061493795175197
0.46681768793858724,0.1711619881816285
0.5930835293843155,0.05381267132125092
0.3186862847910438,0.27254770757063174
0.3466063248236143,-0.0515877564257701
0.37176526401065274,0.09499933238841411
0.23733413158584277,0.06150365977072835
0.10420192514484823,0.10097056681119118
0.07520016580333382,0.17399808420578602
0.6027965732896754,-0.04977465920428953
0.5034217764799969,0.05264354341833316
0.4505979130465093,0.05916744406747861
0.5538308277292296,0.013781946382241833
0.18361612313646666,0.13276771275877527
0.3001536297524814,0.17397027478933066
0.42472569741439675,0.07523026362624485
0.4295667783864655,0.14848064692189497
0.5696744693579355,0.11813482887029801
0.22227350355990855,0.23893815605553395
0.2937067916584294,0.08298963360621626
0.07354986768344571,0.2488306421750734
0.15469536031919845,0.3436946428411727
0.2614416580695331,0.2489578181315859
0.1609603042048002,0.23522303803711553
0.6090776789422887,0.10521661741614562
0.646597171124417,-0.05545508386714306
0.5218918218534907,0.028970724292591347
0.766880757167481,-0.009001128127828608
0.6823741937598108,0.004406050875392944
0.7785397961554186,0.05843879922431293
0.6219377376836647,0.03722021147156415
0.6111174171895195,-0.08126321375148017
0.5286851977965283,-0.0037363584408034466
0.5086345641042711,0.19844831743771274
0.4605337545962791,0.14796177862326254
0.1805378097385962,0.08984441275028938
0.24881100914607343,0.03505237799457657
0.2706298757557937,-0.059722278907777454
0.4436582611384462,-0.041976250093626835
0.3092170044976065,0.06185871253567263
0.3526889849094945,-0.09144690793978612
0.343338598538421,0.3762056092961634
0.4761115795250812,0.07600283597774353
0.3330598577385064,0.27273395677241125
0.3492389256217592,0.03446393095754468
0.3855272500498144,0.2375894810227565
0.6517577112797531,-0.0034629666670501174
0.5364889971819113,0.1468649934789993
0.5179640186961642,0.17763032768006246
0.39063083653282865,-0.02722266242960178
0.6253886866207242,0.16038129813221233
0.20810539506856826,0.30470485918891266
0.2740934109399469,0.23028747230860996
0.5864014068469372,-0.18321679149774858
0.2550780133031739,0.040159000239627804
0.20080143578520065,0.16271463371702846
0.33616922575999636,-0.09913399238265833
0.477661653287918,0.11039538468999702
0.2570042685551889,0.3856890662933403
0.5427450931475815,-0.07466124380409761
0.6156742601031662,0.020549824682135995
0.5534405706674197,-0.023966248300723365
0.40505948905246475,0.1697567822497892
0.5179930087116229,0.04932286759664693
0.3123980806329774,0.05467796955350577
0.1997557940088435,0.05800655353148384
0.3890008917381409,0.15468310579089534
0.3498308740958769,0.15260388589514828
0.4761583086124226,0.10457565813347271
0.48123268781532663,0.1138549875120841
0.5367963670614309,0.09564798835288187
0.3772309134838053,0.15568626362354368
0.5381200840568054,0.12919357030871076
0.14414564350096382,0.10823282581327737
0.18987884942765343,0.11549272183503635
0.11259088833503358,0.22798323811669238
0.49445503274521585,0.16091216940931063
0.6133134734584439,0.1276830813744737
0.3899928415968111,0.24058149233016385
0.5777799266595391,0.013860973590697618
0.827789630074607,0.03734873915351845
0.8382116607738819,0.12237372663698988
0.48144675048433044,-0.20588524296384764
0.8304367613353208,0.05683272277223181
0.46718494773515,-0.3846008504909615
0.9007766917508901,-0.23354559729173632
0.5796172747072068,-0.6414006019460413
0.6903148303969111,0.03892636800510709
0.5953746674857936,0.10588834604723989
0.2735751626231387,0.03893729872886041
0.18831461521023318,0.04422386446287595
0.29543145189045417,-0.038083226500236045
0.300223380359751,-0.10437114950264359
0.4840187621460832,-0.15777135057360878
0.520699484069111,0.15474545332443498
0.3433348237135751,0.02962508704105559
0.4275574152270071,0.25827757278361513
