TIME,FILTER_VALUE
-4.0,-0.04480537838979643
-3.9000000000000004,-0.033829587252598804
-3.8000000000000003,-0.024530391144832613
-3.7,-0.014656204373386562
-3.6,-0.01625238526508775
-3.5,-0.01901567701411851
-3.4000000000000004,-0.012700495808656728
-3.3000000000000003,-0.013229220964292358
-3.2,-0.012832625477151706
-3.1,-0.0031905718201509898
-3.0,-0.005668446584515851
-2.9000000000000004,-0.00672329399914764
-2.8000000000000003,-0.009610493275721173
-2.7,-0.017485870362918435
-2.6,-0.01907323289443588
-2.5,-0.014888140899435026
-2.4000000000000004,-0.014510828619937731
-2.3000000000000003,-0.01056765133969832
-2.2,-0.001522990027970525
-2.1,0.002229252559777009
-2.0,0.008479434151295474
-1.9000000000000001,0.01172099617639003
-1.8,0.007815229585184139
-1.7000000000000002,0.011189135698376547
-1.6,0.020539858104308126
-1.5,0.030172819785501
-1.4000000000000001,0.036389147849203655
-1.3,0.047399925962792994
-1.2000000000000002,0.057433937389551
-1.1,0.0679112757659347
-1.0,0.08211354577791159
-0.9,0.09550584259875071
-0.8,0.10984948219536797
-0.7000000000000001,0.11565771134336243
-0.6000000000000001,0.11722267141284139
-0.5,0.12153801814472025
-0.4,0.12934376624095814
-0.30000000000000004,0.1335759213901403
-0.2,0.12578874587300212
-0.1,0.08493173903236965
0.0,0.024544669119272045
0.1,-0.029228524066784223
0.2,-0.055038981006086146
0.30000000000000004,-0.05659649631652903
0.4,-0.05571129127186204
0.5,-0.05030574441999087
0.6000000000000001,-0.04499379249349586
0.7000000000000001,-0.042836656522504964
0.8,-0.04747638146875957
0.9,-0.05344230759111893
