TIME,FILTER_VALUE
-4.0,0.031087450212425084
-3.9000000000000004,0.022281656486257437
-3.8000000000000003,0.014885518795254165
-3.7,0.00953217242143982
-3.6,0.007208657867682164
-3.5,0.00811359484720314
-3.4000000000000004,0.008348969521890239
-3.3000000000000003,0.008831987487594667
-3.2,0.00849197061944903
-3.1,0.00876121162159772
-3.0,0.00973403431742707
-2.9000000000000004,0.012016001380196347
-2.8000000000000003,0.01162696116848371
-2.7,0.008810018243666274
-2.6,0.004893853737137143
-2.5,0.003061815653603443
-2.4000000000000004,0.003807088883149659
-2.3000000000000003,0.005986351303923707
-2.2,0.006273766771847082
-2.1,0.0048320774762669804
-2.0,0.003964958135554459
-1.9000000000000001,0.005122857254726066
-1.8,0.010865129324797145
-1.7000000000000002,0.0157311951850433
-1.6,0.0166335934350262
-1.5,0.014662682401951491
-1.4000000000000001,0.012528808761420016
-1.3,0.011281212006694335
-1.2000000000000002,0.011235416612368621
-1.1,0.01212903126066276
-1.0,0.013102841965586039
-0.9,0.013435914833181819
-0.8,0.013447765673481526
-0.7000000000000001,0.01566129503481475
-0.6000000000000001,0.01856689659641481
-0.5,0.02221321846449154
-0.4,0.026257924287634078
-0.30000000000000004,0.027309810876570237
-0.2,0.023880841858118534
-0.1,0.014817455041532418
0.0,0.005644767197873445
0.1,-0.0024040629602885047
0.2,-0.00875722547017619
0.30000000000000004,-0.01585172972949671
0.4,-0.02271901452899508
0.5,-0.02933128878545675
0.6000000000000001,-0.03307261704357138
0.7000000000000001,-0.03442119618807049
0.8,-0.03701726037696831
0.9,-0.043193187823561685
