ABS_HEADING,G2
0.7289435043333335,-0.5666514476215251
0.6527637286666667,0.15008059251536204
0.29556608315,-0.26939955899297324
0.48420771293333337,0.00947247284129626
0.44870594744000003,-0.43300484666132955
0.24275509622999997,-0.39567969762478533
0.4434590732666666,-0.38972964162995327
0.30623640436666666,-0.4985312136810527
0.7291602591333334,-0.08404659465602418
0.8055985079999999,-0.7350795494925906
0.4071755913000002,-0.3047422746250966
0.54524589,0.36165957548680955
0.3629467489666667,-0.02786230011971494
0.5802974047066666,-0.17007200812780202
0.3436282467333333,0.09845033476452324
0.9543497233333332,0.05854365192826855
0.42122582663333324,-0.20597618461814002
0.30312447599333336,-0.05113574028176476
0.35312835646666657,-0.18833787750891368
0.36933145306333337,-0.4339451914755581
0.13063413277933333,-0.16743397136323598
0.6601998490666666,-0.7769152039609629
0.7970388666666666,-0.5849615325466209
1.1755561182,-0.8935855280244671
0.5346845253666666,-0.19276836635925043
0.6379204904433333,-0.10716140338359789
0.8908779353333334,-0.5554536758357034
0.8073458127333335,-0.9249978136454972
0.4146423948333334,-0.20545396933391324
0.36893148589999997,-0.15780032859485685
0.3991459609533334,-0.1897945905993482
0.8124910197333333,-0.4380145717028448
1.4229200453333335,-1.2087641504669377
0.4867310621,0.1547130172864089
0.36369462395333335,0.20125174646956148
0.8877721269000002,-1.0465418837544562
0.8546591988266665,-0.6218772934290543
0.7674312050466667,-0.6775091134018605
0.30171598201533334,-0.6736031716685061
0.4150519351066667,-0.39469580466311777
0.2170561707866667,-0.44982826273169546
