TIME,FILTER_VALUE
-4.0,0.02666133771420025
-3.9000000000000004,0.027662558426010838
-3.8000000000000003,0.021231796772647887
-3.7,0.02162302774658003
-3.6,0.02498642029739982
-3.5,0.028364317502260684
-3.4000000000000004,0.029529863494573722
-3.3000000000000003,0.031555766321829604
-3.2,0.04216482057134738
-3.1,0.04403512759022128
-3.0,0.03995678592594125
-2.9000000000000004,0.04279053156924409
-2.8000000000000003,0.04241364237215416
-2.7,0.04595943381150417
-2.6,0.0470146864422211
-2.5,0.04591432460309991
-2.4000000000000004,0.04920450232715303
-2.3000000000000003,0.0410421181627227
-2.2,0.03812692740252823
-2.1,0.03837671166064476
-2.0,0.02661378068635888
-1.9000000000000001,0.019107131260150317
-1.8,0.01314069634673353
-1.7000000000000002,0.008511235594785478
-1.6,0.00646748474619901
-1.5,-0.00153332883505015
-1.4000000000000001,-0.008152801017048359
-1.3,-0.012689940101373106
-1.2000000000000002,-0.021711273681939015
-1.1,-0.03877841543374732
-1.0,-0.046827797852819424
-0.9,-0.055808269363492015
-0.8,-0.06376672516007935
-0.7000000000000001,-0.07637481860025862
-0.6000000000000001,-0.09162290345501266
-0.5,-0.10021414196836093
-0.4,-0.09875041434859898
-0.30000000000000004,-0.10120023991715907
-0.2,-0.08740149625086262
-0.1,-0.06718628157156001
0.0,-0.020360615855152243
0.1,0.024998581882836678
0.2,0.04701924881484347
0.30000000000000004,0.04730543183350374
0.4,0.04086307227399052
0.5,0.03232311812715068
0.6000000000000001,0.02407653197147811
0.7000000000000001,0.014921987531789846
0.8,0.017225780468353383
0.9,0.01879625983449169
