TIME,FILTER_VALUE
-4.0,0.01595977432796283
-3.9000000000000004,0.012629675497171736
-3.8000000000000003,0.009662942161190926
-3.7,0.007320588341692521
-3.6,0.00531808441901635
-3.5,0.0030351659072708316
-3.4000000000000004,0.0008941119731748622
-3.3000000000000003,-0.0025066348805695025
-3.2,-0.007900396142991277
-3.1,-0.013819589279029319
-3.0,-0.01850314988282353
-2.9000000000000004,-0.0222916241246625
-2.8000000000000003,-0.025572760895837238
-2.7,-0.027424454998370824
-2.6,-0.026905661787158724
-2.5,-0.02818829796327179
-2.4000000000000004,-0.02837390975812726
-2.3000000000000003,-0.02725839982489177
-2.2,-0.02333894645232614
-2.1,-0.020583485135365547
-2.0,-0.018193240859465068
-1.9000000000000001,-0.01444672121361686
-1.8,-0.01389936809544665
-1.7000000000000002,-0.014083897813008705
-1.6,-0.014189128447933432
-1.5,-0.016899234750431567
-1.4000000000000001,-0.02056859243907658
-1.3,-0.024212227053592966
-1.2000000000000002,-0.02761776278056372
-1.1,-0.030250795765398825
-1.0,-0.03442131559159966
-0.9,-0.03914654923916739
-0.8,-0.04583854025162168
-0.7000000000000001,-0.05557170976661594
-0.6000000000000001,-0.062299188753878534
-0.5,-0.06518940444476116
-0.4,-0.06429405979074398
-0.30000000000000004,-0.061605847393424534
-0.2,-0.056280534992324945
-0.1,-0.04926073797658212
0.0,-0.03609199492589177
0.1,-0.018406680838758422
0.2,-0.002241261061159232
0.30000000000000004,0.005981851259414174
0.4,0.010221988862839945
0.5,0.009951989104920018
0.6000000000000001,0.0043163752688534585
0.7000000000000001,-0.0012314128185671376
0.8,-0.00540087203596826
0.9,-0.01135286720360501
