TIME,FILTER_VALUE
-4.0,-0.03207182641360301
-3.9000000000000004,-0.02217417908271504
-3.8000000000000003,-0.017216044818547733
-3.7,-0.015010420505122272
-3.6,-0.013824759713101552
-3.5,-0.011851878480499218
-3.4000000000000004,-0.008382829502359128
-3.3000000000000003,-0.006221282329538762
-3.2,-0.004196415921766609
-3.1,-0.007500997319277587
-3.0,-0.010356769359980545
-2.9000000000000004,-0.009099871405863562
-2.8000000000000003,-0.006023145139610839
-2.7,-0.0007655621111348107
-2.6,-0.0026215237829540767
-2.5,-0.010050511790560705
-2.4000000000000004,-0.010651413252397633
-2.3000000000000003,-0.009301042073829346
-2.2,-0.006175834815106635
-2.1,-0.00019650278758325362
-2.0,0.0016647549925261726
-1.9000000000000001,-0.0025870804867409555
-1.8,-0.0031994422040003976
-1.7000000000000002,-0.001136342059543312
-1.6,-5.910447303825492e-05
-1.5,-0.00012509771503667417
-1.4000000000000001,-0.001406865416645602
-1.3,-0.0019918037177602548
-1.2000000000000002,-0.006470136805240005
-1.1,-0.007109938666171334
-1.0,-0.010399772568049042
-0.9,-0.015183149563997278
-0.8,-0.018278601772561926
-0.7000000000000001,-0.011010014808166284
-0.6000000000000001,-0.011879535032203669
-0.5,-0.015029476373393367
-0.4,-0.01874638218131946
-0.30000000000000004,-0.02101813992762114
-0.2,-0.014484759814067405
-0.1,-0.007619349772089713
0.0,-0.00798539162073551
0.1,-0.004132717460712965
0.2,-0.0011905291941472918
0.30000000000000004,-0.0033632761411883445
0.4,-0.006616018185363101
0.5,-0.004711784292064387
0.6000000000000001,-0.003428535268307391
0.7000000000000001,-0.006925469753652183
0.8,-0.012657225627296202
0.9,-0.020903075548576112
