TIME,FILTER_VALUE
-4.0,-0.02814070477544257
-3.9000000000000004,-0.01693560945469096
-3.8000000000000003,-0.009228560177903395
-3.7,-0.00548321738535885
-3.6,-0.0028277450642233944
-3.5,-0.00024333792621115112
-3.4000000000000004,0.0012033928302677243
-3.3000000000000003,-0.00048152486633069256
-3.2,0.0005711063817029208
-3.1,0.0030547728784699334
-3.0,0.005071111800515309
-2.9000000000000004,0.006365871489744186
-2.8000000000000003,0.00912457651385639
-2.7,0.00908936696746737
-2.6,0.011025237033697267
-2.5,0.013031828186164045
-2.4000000000000004,0.015037003096142905
-2.3000000000000003,0.01524788059392829
-2.2,0.019107835309918983
-2.1,0.019864995388557655
-2.0,0.02165707517009239
-1.9000000000000001,0.025936036300732865
-1.8,0.026257988203510756
-1.7000000000000002,0.022787042040587995
-1.6,0.023648327519152437
-1.5,0.027432817562068362
-1.4000000000000001,0.030446501781017536
-1.3,0.03467270719412176
-1.2000000000000002,0.038193023861712284
-1.1,0.03756563066366697
-1.0,0.0347967132647047
-0.9,0.0384741063014797
-0.8,0.039240487726280006
-0.7000000000000001,0.03853879791118313
-0.6000000000000001,0.038118511128544474
-0.5,0.03232792434108676
-0.4,0.02363040852522915
-0.30000000000000004,0.011525303465225716
-0.2,-0.0038698925685673835
-0.1,-0.013966586201494772
0.0,-0.022885185334765024
0.1,-0.023121976665902943
0.2,-0.023106044522737876
0.30000000000000004,-0.021435894943324037
0.4,-0.017679593578581627
0.5,-0.013385042448506957
0.6000000000000001,-0.012340059411200564
0.7000000000000001,-0.015247634311935068
0.8,-0.01773302711369943
0.9,-0.019250004781425318
