TIME,FILTER_VALUE
-4.0,-0.0014471036975732755
-3.9000000000000004,-0.004996170882811283
-3.8000000000000003,-0.005755090564257644
-3.7,-0.006867086866959967
-3.6,-0.0075302787228289005
-3.5,-0.008288696387453812
-3.4000000000000004,-0.007176069193069228
-3.3000000000000003,-0.008183020699644408
-3.2,-0.010388248366864382
-3.1,-0.013367034109249784
-3.0,-0.01708462759706654
-2.9000000000000004,-0.02226331159706167
-2.8000000000000003,-0.025521586765160895
-2.7,-0.027846326756172386
-2.6,-0.031215006969875857
-2.5,-0.03301209393978333
-2.4000000000000004,-0.031574542989675755
-2.3000000000000003,-0.029406514388822934
-2.2,-0.025329016700364367
-2.1,-0.023878625715526187
-2.0,-0.021037630593423576
-1.9000000000000001,-0.017385390462269376
-1.8,-0.0128073247433171
-1.7000000000000002,-0.006862421521951378
-1.6,-0.002391490053090257
-1.5,0.0008335673611021967
-1.4000000000000001,0.005882031364334358
-1.3,0.009659742959641743
-1.2000000000000002,0.011422351379577977
-1.1,0.01547905936647254
-1.0,0.018630012290140812
-0.9,0.021483419369596704
-0.8,0.02011855152897988
-0.7000000000000001,0.01479958276041157
-0.6000000000000001,0.011457794948964956
-0.5,0.008872015545340436
-0.4,0.004775898194514835
-0.30000000000000004,-0.0007887348761094716
-0.2,-0.004225223026338378
-0.1,-0.0043269737528688155
0.0,-0.002615936838997386
0.1,-0.00017334159919361343
0.2,0.0042014465122589845
0.30000000000000004,0.005107772952831849
0.4,0.005438119239140032
0.5,0.003043436566495212
0.6000000000000001,-0.00012696365340513697
0.7000000000000001,-0.003622593257526608
0.8,-0.0049568737335177054
0.9,-0.0066653373442165514
