FOR_VEL,G4
0.7109166008529887,0.5663541708214318
0.37883221354239227,-0.691790954753148
0.480557570245707,0.7629859207196793
0.2865815883745606,0.945517006402644
0.7242224833330781,0.9643032744839928
0.8696950322804652,0.043125181816572156
0.0860493511552443,1.7260348640094136
0.10973855640519714,0.7282187170068329
0.19878151389587026,1.5483812192306525
0.12534847374310368,0.3853216202823379
0.10231178894641729,2.0312603123882345
0.09762196967215826,0.3083137771626971
0.05200952052085567,1.6734700386968813
0.10373084142793361,1.497553644226083
0.057459637010155926,0.632051914852164
0.11721718270093674,0.6569509275624529
0.07607991068167827,0.8911269696040427
0.0929788946218885,0.42447133317358526
0.049011821147319674,0.12874120565604313
0.16163995733520303,1.277657153818792
0.26433795840126767,0.8850364515643554
0.23657273142059357,3.22257246612801
0.14398028635442894,-0.3265682401855701
0.12768801518657166,-0.3509016952715501
0.14422925656081673,0.0959632401880165
0.07575284760587563,1.13246577260461
0.04887851986721351,0.8436382542427937
0.10817829336695733,0.7912782826484762
0.06747696581600938,1.2407433237445082
0.05737313840467866,0.7645175933162214
-0.00016533732492798382,-0.07015094577859793
0.001513542576613426,0.6847457496585672
-0.03400533064809878,1.017531985185027
-0.03586244263064821,0.5895596053049127
-0.021979503039634373,-0.16923727637628808
0.011835205971368563,0.23735022856810237
-0.00692626020951886,-0.12301607002151915
-0.007962084925445397,-0.2527241757317415
-0.003031322075288459,0.5032431076179631
0.27439347573415,2.457363467209271
0.22260208814519156,0.3199437029788219
0.508879938758452,1.628456944225731
0.42142771327836104,0.13515026487866366
0.027578836779973703,1.6215568586203022
-0.1593678738636039,0.7333545059741321
-0.0719586910093002,1.6651427486868497
-0.003638385810152554,0.8097320063386193
0.0006462826068114344,0.42121032911646333
0.003214019555004616,1.109108719899172
0.059707634739025954,1.1774199897780315
0.08476567563551372,2.1538713672623486
0.07256452197561723,1.6128782813485172
0.011723707164333045,0.6373836044230345
0.025919699015367906,0.5880039882533681
0.009028184303827453,1.7491178918748975
-0.004800637387517886,0.8128841133667828
0.05890050139460189,1.2566500648268564
0.09701270308993802,1.0864639647015195
-0.029994984927735172,2.279746216135419
-0.12383857929237148,1.9398313756339782
