Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,-0.00858193824319997,0.0753425467384801,0.00921232082127816,-0.0460513436812132,-0.030171705738257,0.0563139038742381,0.46682028792212,0.00146185845847633,-0.00605930582176863,-0.00333838252398133,0.00714755116343723,719.2131,694.8126,757.7291,900.5032,1084.5443,911.7907,714.181,688.0309,487.4764,790.2885,1345.5729,616.0292,775.8899,957.5093,1143.5815,468.7886,0.67779132499116,1.13741244761537,1.77579678542107,0.684094404106504,0.715406369292614,1.05014155112571,1.6012488430804,0.681348177821665,0.696598847141887,1.09377699937054,1.68852281425073,0.682721290964084
0.1,-0.0359643758289998,0.181766663080333,0.0117886560089812,-0.0430226042294293,-0.0264627936386889,0.0537646045089455,0.636530754839147,0.007119281742247,-0.0368648212433119,-0.022461822925188,0.0443694900951093,786.721,758.5894,879.1556,978.0195,1150.7722,1030.1482,795.6454,751.9834,609.6581,878.3304,1518.7122,703.4773,965.1573,1062.0278,1285.8065,580.6936,0.774935587075977,1.15784691955885,1.72746690119474,0.719287601116338,0.838704045857208,1.030946615254,1.61605471482648,0.772215982427272,0.806819816466593,1.09439676740643,1.67176080801061,0.745751791771805
0.2,-0.0410521638586658,0.380377182924711,0.0277335838869022,-0.0588092156950307,-0.0265371150208247,0.0732709358109849,0.951187463740828,0.0282789570379743,-0.111363127581447,-0.0634117354206172,0.134854113564214,814.4192,819.8409,916.5799,1056.0779,1182.3191,960.6481,760.1412,787.4584,643.2189,850.603,1620.4823,716.401,997.3203,1156.6593,1274.0638,576.5392,0.789788477481867,1.03752203628777,1.76796621876609,0.678359995981357,0.84352887473441,1.20404058468444,1.67608833727207,0.732151946058357,0.816658676108138,1.12078131048611,1.72202727801908,0.705255971019857
0.3,-0.0762239079736662,0.610290315751411,0.032115248204418,-0.035597192876469,-0.0175977126615533,0.0577216765388365,1.25161231172863,0.075551182482369,-0.220264447553291,-0.11492193072701,0.270070025416747,836.7432,802.9186,850.3925,1043.3701,1197.1322,1040.4073,790.9623,752.038,667.2075,932.5302,1704.0813,746.4611,1097.3901,1255.2389,1256.6841,523.3682,0.797386223156639,1.16142557913094,2.00387621010298,0.715432711748209,0.916682468318871,1.20648797831388,1.58880404287284,0.695933184227393,0.857034345737755,1.18395677872241,1.79634012648791,0.705682947987801
0.4,-0.0265232961853326,0.725826217174344,0.0120962304481038,0.0291720568702728,0.0191903155380963,0.0588539042817157,1.26476625038691,0.136350834478239,-0.316330608710054,-0.158594062795157,0.411920449578555,815.0944,736.9199,902.2991,1135.0698,1186.5399,922.6389,746.9854,717.0237,732.7396,1007.217,1709.8162,772.8312,1206.353,1282.6333,1240.3253,618.6223,0.898962868595343,1.36679305308487,1.89495500992963,0.680866674454734,1.01669821638531,1.39017908306272,1.6604411545393,0.862764089945702,0.957830542490325,1.3784860680738,1.77769808223447,0.771815382200218
0.5,0.12917308733289,0.616464015637589,-0.00684101753546228,0.0713447403237458,0.0363031037092595,0.0851230019665929,0.908373017431558,0.178469525049254,-0.325040784182213,-0.153994066636986,0.557862476907295,835.6774,752.9038,902.21,992.6412,1239.2322,1088.8112,769.8923,810.9739,812.8333,1052.4883,1680.9094,791.4562,1217.212,1374.3907,1161.4979,639.2043,0.97266397296373,1.39790541633606,1.86310216025094,0.797323544499261,0.982230771601965,1.26228560102982,1.50864984621875,0.788193430146149,0.977447372282847,1.33009550868294,1.68587600323484,0.792758487322705
0.6,0.208956003973667,0.407833805177056,-0.00652714472588561,0.0773666859405894,0.0367490770175957,0.0880397179772781,0.454588317192504,0.185064471219197,-0.229903274081865,-0.101008306846097,0.728157889867902,813.5329,788.7805,875.7369,1116.6915,1186.8433,1101.6704,727.1883,838.2138,848.9485,1051.8779,1542.976,789.3409,1355.4229,1403.9148,1163.7061,666.3563,1.04353308882775,1.33354957431123,1.76191730644215,0.706856728111569,1.14204031821219,1.27435102186643,1.60028166019723,0.794971760188153,1.09278670351997,1.30395029808883,1.68109948331969,0.750914244149861
0.7,0.273177768259666,0.124475334503633,0.0084566426568886,0.0754232827975651,0.0487702745467099,0.0939288454780244,-0.00327897732622912,0.174392402067432,-0.0683171514855338,-0.0139592388338211,0.914880014024066,850.7718,760.9704,918.4526,966.4659,1216.8792,1034.2463,742.3536,817.4371,880.5765,1086.582,1491.1132,839.8896,1364.1083,1360.7222,1067.6768,729.4798,1.03503254339178,1.42788996786209,1.62350588370048,0.86903179925955,1.12098908420819,1.31566552377321,1.43823213088749,0.892398693428522,1.07801081379999,1.37177774581765,1.53086900729398,0.880715246344036
0.8,0.377431590200445,-0.142894208017433,0.0307160696135048,0.053023595874301,0.0257876829877884,0.0724016189976658,-0.398998567308997,0.175498666817859,0.122498019176599,0.0957593525011185,1.10687988964898,850.0751,825.6129,876.9194,957.4269,1207.0056,1006.6703,801.0544,754.2304,908.1938,1049.418,1388.8883,842.7987,1520.2423,1346.2778,993.2113,718.1971,1.06836890058302,1.27107752313463,1.58382663218535,0.880274723845758,1.25951553165951,1.33735722609478,1.23987996320849,0.952225076051032,1.16394221612126,1.30421737461471,1.41185329769692,0.916249899948395
0.9,0.488055853375778,-0.342018259753433,0.0271734064468356,0.0138371813236849,0.0205362438069556,0.0393128474835883,-0.570135633162775,0.207441171734816,0.293841648640294,0.192634705583298,1.26745943423562,821.5,796.9704,874.22,1032.7987,1227.764,1054.0741,723.8358,734.0499,955.2875,1153.4069,1393.5431,884.5552,1609.6017,1515.626,992.499,662.3064,1.16285757760195,1.447239320306,1.59404165999405,0.856464284860157,1.31100252165726,1.43787424432495,1.37116594675201,0.902263456476188,1.2369300496296,1.44255678231547,1.48260380337303,0.879363870668173
1,0.506125830675223,-0.491330132917011,0.0127970354523735,0.01946658155759,0.0208474458189959,0.0373844560130805,-0.663260338615297,0.249797336881672,0.407639209444827,0.267164785453976,1.3659753015149,850.0715,831.4057,861.4858,975.3815,1219.8678,959.0574,689.704,830.468,1015.7482,1180.7559,1339.1669,912.0682,1625.1233,1384.0167,919.6349,667.8005,1.19489737039767,1.42019221181669,1.55448516969171,0.935088680685455,1.33221263812357,1.44310100730154,1.3333762019649,0.804125505136863,1.26355500426062,1.43164660955911,1.44393068582831,0.869607092911159
1.1,0.450324083013778,-0.676049179421656,0.01915294945715,0.0513025723216133,0.0345396817642196,0.0725364153135418,-0.89432025670602,0.284752441832313,0.489425496027576,0.329182207184009,1.42537392611126,819.4399,814.8767,918.0134,1029.3345,1175.2284,960.9352,743.7845,732.0665,1028.6445,1164.021,1276.1838,890.5763,1708.5658,1460.0741,906.5063,667.0024,1.25530194465756,1.42846273552796,1.39015813930385,0.865196202012077,1.45381595611542,1.51943034244141,1.21877546520531,0.911122691722678,1.35455895038649,1.47394653898468,1.30446680225458,0.888159446867377
1.2,0.373295137670111,-0.9505545285616,0.0393184027647249,0.0544445669887414,0.0191700996349483,0.080431669626089,-1.2556636587256,0.322216394810971,0.584008186224382,0.393806645235199,1.49671587694691,876.8784,725.5833,896.9137,972.4951,1211.7968,901.1296,767.2416,810.4917,1098.0815,1144.8323,1237.918,870.3848,1644.2719,1462.1537,858.069,679.7886,1.25226200120792,1.57780960504466,1.38019744820488,0.895001733170686,1.35688747486377,1.6225787056601,1.1183817457239,0.838736041343792,1.30457473803585,1.60019415535238,1.24928959696439,0.866868887257239
1.3,0.400900511122556,-1.21271027925758,0.0342834342174622,0.00798489372359792,-0.00466948951820727,0.0472535929556178,-1.41237911391015,0.383152881056581,0.677872349362345,0.441172410104838,1.57820516605765,844.1137,773.931,892.6711,1040.4529,1210.8823,1027.8,745.2667,793.772,1040.6416,1127.386,1222.0764,856.3068,1719.1158,1399.4073,875.8389,646.7601,1.23282159737486,1.45670092036629,1.3690108260478,0.823013516517663,1.41972163603349,1.36155604203152,1.17520197803015,0.814793290768634,1.32627161670418,1.4091284811989,1.27210640203897,0.818903403643148
1.4,0.472428606713445,-1.35029066768643,0.0244234776775454,-0.0156511936200094,-0.0103274995058298,0.0385433758758833,-1.35226377681448,0.446791167789727,0.716579908605984,0.44955445944411,1.62746807592738,830.2504,804.5561,903.4639,1027.1428,1238.9377,994.2426,739.7939,762.0285,1104.412,1087.8569,1154.9102,811.388,1785.2946,1396.163,744.6548,671.9287,1.33021555906507,1.35212062900275,1.27831361053829,0.789946636436531,1.44098819496735,1.40424781637801,1.00657061378852,0.881763214892881,1.38560187701621,1.37818422269038,1.1424421121634,0.835854925664706
1.5,0.547184966856334,-1.43421828089706,0.0149744646508434,-0.0165776885443393,-1.9214364092357e-05,0.0349175219786357,-1.23442773450284,0.493382806153633,0.691486173324518,0.424608326569839,1.6424151058407,814.93385,785.246,901.4947,997.3823,1239.1655,990.8935,736.3844,794.7993,1115.0372,1088.9328,1172.8271,808.3271,1773.02775,1417.2102,742.52925,662.94535,1.36898349607844,1.38761378784033,1.30103020407774,0.811079176932899,1.43082587836388,1.43032276183042,1.00835287469228,0.835991338936256,1.39990468722116,1.40896827483538,1.15469153938501,0.823535257934578
1.6,0.415305652057889,-1.52543387655951,0.00626287257489087,0.0581543178109018,0.0474145873840322,0.0851317387775133,-1.36135837508612,0.51862344626085,0.640026910396782,0.398761057092545,1.64109066848443,842.81795,762.32615,886.1648,968.31415,1221.87095,1010.4592,753.95975,802.24705,1150.05655,1084.00805,1145.1128,824.3701,1806.17155,1417.19445,738.8964,641.1259,1.36664436496931,1.42196872204058,1.29172928514093,0.851332041407939,1.47903869846205,1.40371976862476,0.98083648082742,0.799454171872659,1.42284153171568,1.41284424533267,1.13628288298418,0.825393106640299
