Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,0.0013083984585904,0.00238655712757998,0.0095061476660472,0.0234110079328172,0.011171079375034,0.0367557588516756,2.21416807693386,0.00361625883459924,0.00135010968936632,0.00128495074525951,0.00535986841741905,788.0075,1068.8983,904.8991,842.0427,721.0463,1227.8716,1250.2302,932.3256,653.772,1420.0135,1604.0515,969.4598,574.7192,1559.1973,2285.2915,927.1591,0.829652002043128,1.32848326169103,1.77263023026545,1.15131904830955,0.797062823843628,1.26983741622495,1.82789657456683,0.994458481028516,0.813357412943378,1.29916033895799,1.80026340241614,1.07288876466903
0.1,0.0602221095929219,0.0357081227596889,0.00205650473399953,0.0417659305271638,0.0230652395146499,0.0496730645265256,2.07995689134632,0.00896867364836639,0.0171811107273947,0.00906598608382309,0.0297903027223976,884.0541,1143.7859,1013.429,1021.511,751.4705,1327.8083,1443.8192,956.3912,694.1198,1530.7574,1938.9536,1093.6696,672.0598,1744.5786,2692.5339,1200.2175,0.785155342868723,1.3383251183635,1.9132604257427,1.07063908269221,0.894326257650833,1.31387836632743,1.86486916090325,1.25494410655389,0.839740800259778,1.32610174234546,1.88906479332298,1.16279159462305
0.2,0.221967408602586,0.106878331266645,0.00611859838224557,0.0830571684715032,0.0347046344673092,0.0933992867800684,1.67249852895709,0.0159795172442013,0.0816580981575959,0.0402217393576288,0.110607134632012,889.0175,1177.2548,1032.2758,973.9719,786.8424,1383.1703,1469,923.7255,746.1057,1579.0244,1892.1226,1083.4012,662.3293,1757.639,2615.1633,1140.3212,0.839247483879676,1.34127667179611,1.83296227616689,1.11235365209202,0.841755985696754,1.27073217231457,1.7802336963921,1.2344805897423,0.840501734788215,1.30600442205534,1.8065979862795,1.17341712091716
0.3,0.353586485515719,0.136963775204789,0.004803986660172,0.0300122797020571,0.00745530896115902,0.0587766455202953,1.28149373947122,0.025586807147246,0.212035356573453,0.0943703130546557,0.26156196780768,894.8436,1141.7886,1062.7952,997.15,798.5609,1254.8967,1456.3246,1021.4292,721.4991,1668.1897,1842.0792,1202.5085,666.4316,1862.2446,2581.115,1182.6555,0.806285143012701,1.46103201590907,1.73324004474239,1.20594544451687,0.834540734463708,1.48398238675741,1.77234869204297,1.15784383293526,0.820412938738205,1.47250720133324,1.75279436839268,1.18189463872607
0.4,0.261859814400882,0.154122673880711,0.00206779951198853,-0.107447614652675,-0.0286120917846522,0.113494005699125,1.60062894349779,0.0351096641004116,0.30235019900588,0.128870256371675,0.429780325746737,834.2488,1142.2222,1095.3453,1054.3854,868.8499,1291.7516,1443.1538,1101.8773,699.7238,1764.8712,1869.0098,1128.4622,613.6632,1820.0596,2538.311,1257.5811,0.838747145935361,1.54512073044982,1.70632018962422,1.07025590452979,0.706293687781975,1.40898575236911,1.75886381617815,1.14130774814945,0.772520416858668,1.47705324140946,1.73259200290119,1.10578182633962
0.5,0.0819857799776057,0.0876753216500334,-0.00063475344302412,-0.0911896064355229,-0.0267380807644227,0.0969305635008046,2.29838595083439,0.0412302200225283,0.221814402365947,0.108264718899721,0.652096494507785,870.3727,1182.9838,1074.6666,986.639,804.7259,1393.4772,1413.781,1010.8321,650.5957,1726.4458,1745.8961,1183.5939,621.537,1886.0475,2381.0757,1353.9824,0.747490931183848,1.45939935948404,1.62459324594251,1.19962205021289,0.772358637891486,1.35348285569366,1.68418991343072,1.33947309350386,0.759924784537667,1.40644110758885,1.65439157968662,1.26954757185838
0.6,-0.00582138704984745,0.0623380414796,0.00952390782005704,-0.00463441671275672,-0.00895204958742505,0.0260286503589192,2.48244255795537,0.0466825888164523,0.0647382682278007,0.0605072668454402,0.872659488599973,831.0516,1150.8523,1048.6644,952.1915,752.7842,1317.4,1399.8518,1031.1284,690.2055,1697.5,1743.5643,1252.2769,631.0784,1878.0819,2379.0786,1364.6379,0.83052063193188,1.47499379373009,1.66265232232543,1.31515236168355,0.838325777825836,1.42559731288902,1.69952176366098,1.32344129014389,0.834423204878858,1.45029555330956,1.6810870429932,1.31929682591372
0.7,-0.0596275865920484,0.0669742043911667,0.00261106956186283,0.00160793112247882,-0.00309162508921183,0.021212938414314,2.48264532002283,0.0589754073701893,-0.0440517452718666,0.0201943331583236,1.00767468043779,903.4052,1219.9078,1094.5352,973.1134,759.5228,1334.8977,1461.873,1028.9811,643.8885,1805.2236,1682.9237,1295.6951,535.9044,1835.7228,2324.6172,1379.6453,0.712734994219648,1.47980330972554,1.53756928054941,1.33149445891918,0.705580398639778,1.37517863728434,1.59016357782106,1.34078779483899,0.709157696429713,1.42749097350494,1.56386642918523,1.33614112687908
0.8,-0.0553311812712679,0.0902239910561778,0.000843334517351466,0.00929225392255041,0.00372390240288001,0.0197362734738226,2.43774907697144,0.0691805686786951,-0.102801299878205,-0.00583918850317215,1.07609777324963,902.3324,1198.61585,1079.3218,973.54145,778.9593,1346.54325,1465.8812,1000.63215,643.0832,1756.8245,1639.05715,1285.45975,549.7528,1824.9563,2287.79065,1366.83505,0.712689859723215,1.46545619427202,1.51832791988795,1.32040037824915,0.705748719392264,1.35546030977389,1.56077344571137,1.36670583616327,0.70921928955774,1.41045825202295,1.53955068279966,1.34355310720621
0.9,-0.0652700430030501,0.0950650018645556,0.00108174140303793,-0.00158059668642998,-0.00167644660605868,0.00709700671388824,2.42768046777933,0.0747458810042315,-0.125798331241311,-0.0180791450688288,1.0969128561714,902.2059,1171.0298,1056.5785,974.22745,820.4798,1345.42185,1470.3167,1025.65105,652.86775,1722.18625,1585.0904,1255.80185,558.71995,1820.31445,2234.06935,1343.56495,0.723623466458347,1.4707652769182,1.50021879645774,1.28902863558496,0.681621287212383,1.35313433275152,1.51945118259187,1.31405139631954,0.702622376835365,1.41194980483486,1.50983498952481,1.30154001595225
