Start,Stop
0,29.317
30.417,62.167
62.767,71.9
72.5,114.15
114.63,144.95
145.58,149.2
149.88,157.73
158.35,166.47
167.17,173.58
174.27,178.92
179.42,189.63
190.42,194.1
195.05,200.48
201,209.73
210.25,213.57
214.07,221.17
221.65,226.18
226.87,257.12
257.6,265.2
265.85,303
