Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,0.00279205,-0.01598675,-0.000332275,-0.00199655,-0.00596635,0.037949000000000004,1.9744,-0.00086918,-0.0033167,-0.0003314575,0.0041398,1906.1,1727.2,1066.4,792.56,1272.8,1367.3,1134.7,933.02,1790.0,3064.9,1018.5,614.17,1477.3,3274.1,1409.9,774.82,0.9390799999999999,1.7745,0.9551200000000001,0.77491,1.1607,2.3946,1.2425,0.83044,1.0499,2.0845,1.0988,0.8026800000000001
0.1,0.0207558833333333,-0.005420116666666671,-0.00586029833333333,0.00253743333333333,-0.00260326666666667,0.0230911833333333,2.03196666666667,-0.00295323333333333,-0.003428,-0.00314078333333333,0.0321191666666667,1991.7,1846.9,1211.7,860.78,1432.9,1457.1,1272.9,991.0,2081.4,3426.1,1118.0,682.07,1830.8,3629.6,1560.1,898.88,1.0451,1.8551,0.92265,0.79238,1.2777,2.4909,1.2256,0.90705,1.1614,2.173,1.0741,0.8497100000000001
0.2,0.0622711666666667,0.0270398333333333,-0.0108965166666667,-0.0120549333333333,-0.005515699999999999,0.0303331666666667,1.9807833333333302,-0.010889200000000002,-0.00270845833333333,-0.00833731666666667,0.0807125,2022.8,1870.1,1175.6,886.72,1399.5,1491.1,1226.0,1020.2,2248.5,3505.6,1106.0,678.51,1969.7,3579.7,1529.0,925.69,1.1116,1.8746,0.9408200000000001,0.7651899999999999,1.4074,2.4006,1.2472,0.9074,1.2595,2.1376,1.094,0.83629
0.3,0.125693333333333,0.0785748333333333,-0.0120578666666667,0.0184647,-0.00339803333333333,0.0305686666666667,2.02883333333333,-0.0268283333333333,-0.00834916666666667,-0.018317,0.142938333333333,2030.7,1898.2,1203.9,901.78,1463.7,1443.1,1235.2,1062.3,2378.6,3464.6,1077.5,689.33,2115.8,3573.6,1513.7,905.44,1.1714,1.8252,0.89504,0.76441,1.4456,2.4764,1.2255,0.8523299999999999,1.3085,2.1508,1.0603,0.80837
0.4,0.23908166666666697,0.165206666666667,-0.0238268333333333,-0.0466498166666667,-0.0176921666666667,0.0644986666666667,1.95903333333333,-0.0558655,-0.00141731333333333,-0.0313731666666667,0.21697833333333302,2017.7,1847.8,1171.8,894.85,1498.9,1456.1,1262.2,1025.5,2499.5,3484.9,1062.8,636.19,2267.7,3656.4,1528.1,876.26,1.2388,1.886,0.90701,0.71094,1.5129,2.511,1.2106,0.8545,1.3759,2.1985,1.0588,0.78272
0.5,0.3918766666666671,0.241486666666667,-0.0164822833333333,-0.0165049833333333,-0.0201326666666667,0.0370821666666667,1.749,-0.097055,-0.0368175,-0.0587336666666667,0.320443333333333,2028.9,1813.7,1119.5,927.72,1523.5,1423.1,1327.3,1029.8,2476.5,3306.1,997.35,634.02,2332.2,3699.9,1514.4,915.52,1.2206,1.8229,0.8909100000000001,0.6834100000000001,1.5308,2.5999,1.141,0.88899,1.3757,2.2114,1.0159,0.7862
0.6,0.597956666666667,0.324815,-0.01254215,-0.11836416666666699,-0.0500093333333333,0.131628833333333,1.31828166666667,-0.138168333333333,-0.104999833333333,-0.10408350000000001,0.44110833333333294,2030.2,1807.2,1102.8,945.96,1566.2,1435.8,1328.4,1011.9,2544.0,3268.2,953.01,611.25,2397.6,3596.1,1591.9,857.22,1.2531,1.8085,0.8642,0.64617,1.5308,2.5046,1.1983,0.84711,1.3919,2.1565,1.0313,0.74664
0.7,0.8746299999999999,0.5079033333333329,0.0167616333333333,-0.10772349999999999,-0.0559646666666667,0.12481500000000001,0.543846666666667,-0.164923333333333,-0.27878666666666696,-0.18322666666666698,0.648843333333333,1987.3,1746.2,1097.5,939.09,1595.9,1465.5,1400.8,1108.6,2513.9,3170.0,941.42,617.11,2361.5,3553.4,1535.6,872.67,1.265,1.8153,0.8577799999999999,0.65713,1.4797,2.4247,1.0962,0.7871600000000001,1.3723,2.12,0.9769899999999999,0.72215
0.8,1.1098,0.643813333333333,0.0310763166666667,-0.0526873333333333,-0.0107593,0.0652555,0.109193333333333,-0.15474000000000002,-0.5027933333333329,-0.285771666666667,0.899533333333333,1985.6,1740.5,1085.7,939.63,1578.4,1459.6,1386.2,1107.0,2401.6,3068.7,884.67,622.77,2362.6,3478.0,1572.1,889.55,1.2095,1.7631,0.81483,0.66279,1.4968,2.3829,1.1341,0.80356,1.3532,2.073,0.97446,0.73317
0.9,1.3266,0.767388333333333,0.0452051666666667,-0.052166,-0.0213561666666667,0.076303,0.17432,-0.102271,-0.687361666666667,-0.362115,1.1058666666666699,1938.6,1693.0,1092.8,892.52,1579.6,1435.3,1356.9,1145.2,2390.2,3010.5,884.98,669.28,2284.9,3414.9,1616.7,984.95,1.2329,1.7781,0.80986,0.74988,1.4465,2.3793,1.1915,0.8600700000000001,1.3397,2.0787,1.0007,0.80497
1.0,1.5063666666666697,0.8463799999999999,0.02122575,0.0102186333333333,0.00013903333333333302,0.0344891666666667,0.288438333333333,-0.0202571833333333,-0.8215233333333329,-0.41308166666666707,1.26606666666667,1976.7,1708.1,1058.5,886.45,1587.8,1409.5,1367.2,1057.4,2438.5,2822.1,889.73,675.65,2368.4,3369.9,1602.5,1021.0,1.2336,1.6521,0.8405799999999999,0.7622,1.4916,2.3909,1.1721,0.96557,1.3626,2.0215,1.0063,0.86388
1.1,1.5709166666666698,0.902565,0.0048908,-0.0109523166666667,-0.00412495,0.0293214,0.27613000000000004,0.057751,-0.872203333333333,-0.4327416666666671,1.36366666666667,2002.6,1741.8,1099.0,946.98,1643.4,1402.4,1335.3,1100.0,2414.9,2786.7,880.88,684.05,2372.9,3370.7,1548.3,1083.8,1.2059,1.5999,0.80156,0.72235,1.4439,2.4036,1.1595,0.98531,1.3249,2.0017,0.98054,0.85383
1.2,1.5282,0.8038885714285721,-0.00882777142857143,0.0548767142857143,0.0117065714285714,0.0644274285714286,0.0897892857142857,0.10625757142857101,-0.8515357142857142,-0.42400857142857107,1.4238857142857098,2064.8,1808.0,1101.0,953.56,1554.5,1404.0,1306.7,1039.1,2529.1,2853.7,882.77,700.83,2421.2,3283.2,1538.8,1108.9,1.2249,1.5784,0.8018,0.73497,1.5576,2.3385,1.1776,1.0671,1.3912,1.9584,0.98969,0.9010600000000001
1.3,1.5091166666666698,0.75967,-0.00793751666666667,-0.0168125333333333,0.0054273,0.02981155,0.051151999999999996,0.121211666666667,-0.752265,-0.3829116666666671,1.4723333333333302,2032.5,1804.5,1097.5,930.5,1522.2,1385.4,1277.7,1046.6,2592.9,2780.3,890.59,720.79,2481.4,3288.9,1512.7,1087.4,1.2757,1.5408,0.8115,0.77463,1.6302,2.3739,1.1839,1.0390000000000001,1.4529,1.9573,0.99771,0.90681
1.4,1.39945,0.8241850000000001,-0.0215303833333333,-0.0119940166666667,-0.0165049666666667,0.0349443333333333,0.0535505,0.111945,-0.67674,-0.346593333333333,1.4821333333333302,2014.1,1761.6,1134.8,942.03,1549.1,1387.7,1325.4,1045.4,2609.6,2798.2,855.98,695.68,2558.1,3238.6,1509.4,1078.4,1.2956,1.5885,0.75427,0.73848,1.6514,2.3338,1.1389,1.0315,1.4735,1.9611,0.9465600000000001,0.8849899999999999
