0,1081.9,1479.7,1445.7,1015.6,1439.1,2007.9,1695,1251.9,625.68,1228.8,1681.2,522.57,945.3,2321.3,2113.1,623.86
0.10067,1137.2,1636.7,1541.5,1180.8,1649.5,2112.1,1834.6,1369.6,705.96,1465.9,1803.3,589.91,1159.8,2795.4,2245.5,684.15
0.20134,1159.7,1639.8,1586,1157.1,1616.8,2183.1,1877.4,1445.8,725.59,1540.3,1767.9,603.42,1170.2,3012.2,2201.6,728.22
0.302,1193.1,1615.3,1544.7,1201.5,1692.9,2156.7,1917,1417.7,791.86,1701.3,1727.5,600.64,1329.8,3300.6,2071.7,668.12
0.40267,1115.3,1603.6,1563.6,1144.4,1582.5,2172.2,1897.1,1422.8,838.6,1722.5,1604.7,579.54,1351.1,3395,2013.6,674.4
0.50334,1231.3,1694.4,1616.8,1240,1713.2,2292.5,1931.2,1433.7,922.58,1882.3,1523,634.02,1539.1,3637.9,2009.6,692.93
0.60401,1230.8,1701.2,1610,1229.9,1633.2,2160.7,1884.2,1401.5,918.35,1852.5,1458.3,625.27,1431.5,3385.5,1883.9,638.26
0.70467,1162.8,1659.4,1620.2,1253.6,1598.7,2233.9,1895.4,1354.6,959.53,1841.2,1411.5,631.49,1490.1,3327.6,1888.4,676.81
0.80534,1174.1,1660.6,1517.8,1258,1614.8,2253.3,1912.3,1396.6,999.49,1840.6,1367.6,572.61,1520.5,3249.4,1832.2,634.13
0.906,1206.3,1628,1536.5,1235.4,1764.8,2282,1855,1370.6,1034.6,1889.5,1297.4,601.55,1717.5,3317.1,1807.3,671.78
1.0067,1255.7,1703.9,1553.1,1209,1637.8,2198.9,1934.9,1434.9,995.05,1777,1327.4,572.47,1603.8,3148.1,1871.9,646.14
1.1073,1227.8,1677.8,1591.6,1219.1,1635.1,2243.5,1843.6,1427,1005.4,1738,1336.4,569.52,1608.9,3179.9,1949.3,680.5
1.208,1167.7,1597,1549.1,1141.8,1617.4,2218.7,1889.6,1447.7,946.5,1606.2,1338.9,578.71,1535.1,3000.4,1925.6,660.35
1.3087,1148.6,1652.1,1542.3,1244.5,1659.2,2180.9,1871.5,1471.6,900.08,1543.8,1367.2,591.95,1478.7,2823.9,1939.6,665.15
1.4093,1164.1,1655.1,1622.9,1186.3,1668.5,2192.2,1919.4,1471.1,955.27,1512.1,1395.5,539.48,1567.7,2727.3,1925.4,715.47
1.51,1177.8,1724.8,1571.8,1198.9,1653.3,2190.2,1829.2,1383.6,916.1,1492.4,1459.2,572.22,1492.5,2623.1,1865.2,659.21
1.6107,1158.6,1618.2,1575.7,1153.4,1641.9,2156.5,1935.2,1430.4,929.33,1413.5,1505.3,559.82,1492.5,2625.5,1943.4,639.43
1.7114,1175.9,1685.7,1572,1143.5,1577.2,2225.4,1970.2,1442.2,879.55,1457.8,1497.3,552.86,1469.3,2633.4,2037.5,670.87
1.812,1152.7,1621,1585.5,1150.3,1663.8,2178.8,1925,1383.4,905.2,1414.7,1550.3,585.47,1532,2668,2088.2,707.47
1.9127,1120.9,1662.1,1645.3,1190.3,1642.2,2171,1857.9,1436.9,860.48,1366.4,1570.2,584.08,1399.4,2586.3,2165.7,703.81
2.0134,1122.4,1573.3,1554.9,1215.5,1700.3,2242.9,1926.3,1416.2,873.67,1372,1584.1,614.66,1462.1,2515.2,2089.4,776.69
2.114,1091.9,1622.4,1554.8,1124.8,1605.1,2186.2,1941.5,1397.9,778.14,1310.9,1535.7,609.17,1311.3,2499.8,2232.7,719.29
2.2147,1118.5,1574.5,1560.2,1152.4,1597.3,2209.9,1873.8,1413.2,773.69,1320.3,1532.9,566.72,1304.2,2642.8,2326.9,738.74
2.3154,1100.8,1588.7,1616.1,1139.5,1572,2162.6,1899.5,1448.9,763.74,1346.5,1492.8,576.96,1269.2,2741.8,2259.7,702.63
2.416,1163.2,1639.6,1541.1,1120.5,1679,2226.5,1891.6,1440.5,799.13,1471.7,1448.1,590.75,1362.2,2820.9,2264.6,763.71
2.5167,1145.1,1643.9,1570.4,1098.1,1649.7,2171.8,1868.1,1434.6,779.7,1393.7,1409.2,628.31,1293.3,2729,2168.9,808.56
2.6174,1113.5,1601.9,1561.4,1157.1,1630.9,2182.7,1863.2,1370.4,777.85,1445.3,1394.3,584.53,1288.4,2783.6,2105.4,795.82
2.718,1091.5,1578.2,1596.7,1130.3,1620.7,2184.2,1884.2,1402.7,773.17,1449.9,1374.2,574.76,1300.1,2708.3,2151.7,757.33
2.8187,1128.2,1586.2,1534.9,1151.5,1590.1,2156,1875.2,1421,773.72,1439.4,1330,597.98,1267.9,2737,2188.7,791.99
2.9194,1095.6,1550.5,1602.2,1157.9,1564.5,2187.4,1953.3,1486.8,750.26,1435.4,1400.2,601.42,1259.7,2676,2290.8,836.87
3.02,1081.5,1559.2,1535.8,1147.5,1545.3,2116.4,1880.9,1418.1,736.15,1409.5,1369.6,576.25,1218.4,2635.6,2275.5,795.08
3.1207,1096.8,1574.9,1611.1,1083.3,1604.8,2099.3,1841.6,1418.1,731.03,1408.8,1385.4,598.31,1232.5,2588.9,2276.8,794.08
3.2214,1096,1568.8,1520.7,1059.4,1614.2,2218.5,1821,1464.3,733.61,1281.8,1435.8,584.93,1181.8,2515.1,2192.9,777.22
3.322,1046.8,1532.9,1564.7,1126.2,1563.2,2121.9,1841.9,1382.8,684.68,1247.4,1397.9,583.44,1126.5,2410.9,2268.8,759.45
3.4227,1097.2,1582.4,1560,1149.5,1598.1,2199.1,1823.5,1485.1,705.45,1268.2,1422.7,584.23,1152,2392,2394.8,775.4
3.5234,1097.9,1562.3,1510.8,1106.3,1526.4,2116.1,1908.6,1401.5,676.14,1238.5,1471.4,577.96,1125.9,2345.9,2315.8,738.31
3.624,1099.9,1527.6,1515.1,1053.4,1526.9,2074,1839.9,1428.8,660.39,1199.6,1431.6,552.29,1073.4,2274.5,2244.2,773.18
3.7247,1095.2,1548.5,1546.5,1025,1473.3,2159.4,1955.1,1526.8,676.81,1233.8,1454.9,598.98,1098.2,2385.7,2199.5,769.32
