0,0,0,0.0004554,-0.0065219,-0.019845,0.020894
0.016666,0.0073918,0.0095502,-0.005601,0.006339,0.010699,0.013639
0.033333,0.0073729,0.020104,0.0019404,0.0070824,0.010374,0.01271
0.049999,0.0087871,0.025179,-0.00043272,0.0057364,0.0052505,0.0077885
0.066665,0.0063812,0.019787,0.0013501,-0.0068481,-0.005748,0.0090421
0.083331,0.0056373,0.017009,0.00022759,-0.0061766,-0.0028665,0.0068132
0.099998,0.007842,0.010506,-0.0033291,-0.00014829,-0.0060059,0.0068685
0.11666,0.0053516,0.0080043,0.002009,-0.0031036,-0.0029026,0.0047004
0.13333,0.0034004,0.0050758,0.0014114,-0.0021843,-0.0032235,0.0041417
0.15,0.0071602,0.020163,-0.0010004,0.011809,0.015517,0.019525
0.16666,0.010454,0.019007,-0.0034501,-0.00090475,-0.00053035,0.003606
0.18333,0.0061332,0.014608,0.0034325,0.0022967,-0.0051216,0.0065793
0.2,0.0025653,0.010685,0.0027711,0.0020896,-0.0045207,0.0056994
0.21666,0.0073995,0.017889,-0.0033926,0.00011146,0.0079844,0.008676
0.23333,0.0066678,0.021102,0.0013221,-0.00081435,0.0030181,0.0033941
0.24999,0.0077124,0.018163,-0.0015771,0.00025413,-0.0026904,0.0031289
0.26666,0.0089835,0.015714,-0.0017111,0.0026276,-0.0021653,0.0038106
0.28333,0.008308,0.010749,-0.00027202,-0.0036951,-0.005003,0.0062256
0.29999,0.0080369,0.0042329,-0.00093928,-0.0032203,-0.0064537,0.0072735
0.31666,0.0080161,-0.001689,-0.0010576,-0.0028124,-0.0058268,0.0065558
0.33333,0.010507,0.0071013,-0.00087511,-0.0028732,0.0090945,0.0095777
0.34999,0.015916,0.014738,-0.0039558,0.0019545,0.0084803,0.0095595
0.36666,0.015741,-0.00081375,-0.0025952,-0.0037106,-0.015334,0.015989
0.38332,0.01609,-0.0059072,-0.0012011,-0.015998,-0.0049621,0.016793
0.39999,0.024482,-0.015991,-0.0098524,-0.01107,-0.0086622,0.017165
0.41666,0.034231,-0.023459,-0.010698,-0.019616,-0.0060326,0.023143
0.43332,0.043397,-0.031227,-0.010022,-0.023147,-0.0066276,0.02608
0.44999,0.064934,-0.029137,-0.021279,-0.042293,0.0039345,0.047508
0.46666,0.084868,-0.059547,-0.021416,-0.030786,-0.029387,0.047644
0.48332,0.095031,-0.061337,-0.010218,-0.00089281,-0.0014471,0.010358
