Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red,G3_Red,G4_Red,G5_Red,G2_Green,G3_Green,G4_Green,G5_Green,G2_avg,G3_avg,G4_avg,G5_avg
0,0.089938188597819,-0.00989287057415984,0.0480855382498369,0.00653507506144034,0.00364226122068026,0.0524054913379356,-0.634268862787216,0.00226033118280839,-0.000174084173207404,0.000350147741582385,0.00295518395087958,1117.8586,1137.5121,1177.8811,1105.282,1127.5205,1419.0612,2925.2041,1342.4338,1.00864322196027,1.24751305942152,2.48344599467637,1.2145622565101
0.1,0.396453325295926,-0.0211497058766936,0.0766260511259121,0.00336423714946167,0.00205224403030744,0.0812319811271298,2.41620118134532,0.0399282925298865,0.00289079256326929,0.0024191540520057,0.0440308625436352,1130.1691,1148.2922,1199.5408,1135.7891,1128.7751,1540.5085,2894.2224,1455.9431,0.998766556261359,1.34156489088753,2.41277528867713,1.28187803527961
0.2,0.767382536516034,0.0570867602543886,0.0450695258426759,-0.0190468955579385,-0.0219954271478907,0.0666915615549722,1.05350093778607,0.144408002375823,0.00690090941804904,-0.00183824270294817,0.158065133106689,1111.3422,1180.3811,1217.2998,1129.7921,1226.9385,1692.6991,2851.3293,1456.8489,1.10401503695261,1.43402762040158,2.34233941384037,1.28948405640294
0.3,0.917009112077701,0.334317796971996,0.0281190466319705,-0.0785369829180777,-0.0561262104124013,0.10757598048321,-2.84127769314256,0.259574687947972,-0.0187787012470993,-0.0385811121415571,0.312038592339581,1122.8939,1176.2581,1203.9727,1115.8204,1315.8468,1805.2219,2773.4805,1453.5123,1.17183537999449,1.53471580769561,2.30360746551811,1.30264001267588
0.4,0.878002458199818,0.789050825511558,0.0529205858564247,-0.133120677711164,-0.0533103956454367,0.160565497629524,-2.15014633088772,0.357317383757503,-0.134769933143849,-0.129764020551155,0.531491184965594,1129.2593,1186.4636,1219.8364,1134.0732,1264.3468,1804.1056,2693.6384,1434.7936,1.1196248726931,1.52057391394055,2.20819644339192,1.26516842122713
0.5,0.80421312299347,1.20715666468228,0.0598360907066712,-0.0817707962074448,-0.0131729815251906,0.110121063214571,-1.49107704269385,0.466414668941625,-0.352278854643053,-0.239847164783553,0.829078745750214,1134.4816,1164.3041,1227.8988,1123.3403,1292.4683,1819.9896,2582.6143,1414.6372,1.13925893553496,1.56315656708587,2.10327943964112,1.25931313957133
0.6,0.696691561847146,1.43715744409602,0.0416758775471226,-0.0215266069217749,-0.0110398167210335,0.0588730213485704,-1.24091834844873,0.580507711760469,-0.565929916251606,-0.317290750352333,1.10625365621687,1139.5282,1186.0381,1217.0107,1112.7053,1299.6322,1802.0834,2473.0923,1381.0052,1.14050025264842,1.51941442690585,2.0321039905401,1.24112395258655
0.7,0.522279377260281,1.74289272316762,0.0734986560216692,-0.013164640726112,-0.00896948155028462,0.0795028436450542,-1.1423545665146,0.683349846797733,-0.703179214115574,-0.362249518644453,1.30854330912872,1118.8156,1177.4315,1203.8136,1103.8885,1355.4816,1732.8821,2358.4385,1406.8025,1.21153262432165,1.47174769827374,1.95913927206006,1.27440633723424
0.8,0.318956366478271,2.12111460924872,0.0634526113060462,-0.0130252037885167,-0.000228067781402833,0.0678469546985047,-1.04177666735429,0.804844718756065,-0.777753065149038,-0.381746557898138,1.4742028212984,1111.8013,1190.0111,1202.9066,1094.7068,1378.8806,1698.655,2318.196,1372.4465,1.24022215120633,1.42742786180734,1.92716209221896,1.25371149608279
0.9,0.146328459430854,2.42291769389046,0.0539829435342157,-0.00530787552465401,0.00359677225379189,0.0591196865076211,-0.985372801988171,0.926882887031743,-0.808809025774565,-0.377879116449423,1.60277000237065,1145.8657,1158.3878,1209.9788,1102.3612,1350.0271,1622.48,2262.6709,1344.2961,1.17817218893977,1.40063629813781,1.87000871420227,1.21946971645954
1,-0.0675879764087358,2.7185925210615,0.0619321421885342,-0.00847313770225734,0.00378480607517113,0.071342154926717,-0.955064741025471,1.03505642917738,-0.803960269165643,-0.360122599039849,1.69524852342251,1135.6973,1181.6785,1200.7657,1117.0449,1335.4053,1528.2791,2204.5254,1333.3463,1.1758461519632,1.29331209800297,1.83593302173771,1.19363715818406
1.1,-0.331678681648666,3.0607075222102,0.064950682115541,-0.0169966601048634,0.00397505725080397,0.0735574428964777,-0.890317434938504,1.14312037475731,-0.778941227331959,-0.337352482897804,1.77787785976265,1136.2244,1184.6959,1191.84,1112.0165,1276.6301,1500.2886,2154.1326,1313.4578,1.12357215704926,1.26639131611749,1.80740082561418,1.18114956028081
1.2,-0.657321143413003,3.33169703665849,0.0719453818315436,-0.0312179075903514,-0.0120054175585225,0.0864083618996228,-0.769235954136526,1.25160347123196,-0.752504394521387,-0.314807047604056,1.85698102187796,1147.0175,1174.7106,1206.479,1090.724,1215.9933,1471.4902,2159.0388,1269.9835,1.06013491511681,1.2526406078229,1.78953699152658,1.16434909289609
1.3,-1.07887432561788,3.4945502739364,0.0806889493111347,-0.0599816459389172,-0.0238859912633551,0.113767492814032,-0.486268712415115,1.35701626066982,-0.74786130283509,-0.30732092965217,1.94333708916014,1119.1056,1149.3688,1185.4244,1065.0344,1249.163,1412.5887,2206.7751,1215.9806,1.11621548493726,1.22901256759362,1.86159075180163,1.14172894321536
1.4,-1.59201118473258,3.48357118517814,0.0914513692587093,-0.0715253356646037,-0.0209709828287016,0.126394572253548,-0.0859409114417153,1.46453601511388,-0.788749426336508,-0.320353194295017,2.05796231234538,1128.7449,1175.3282,1198.2264,1092.6986,1269.5072,1412.4788,2193.729,1175.1466,1.12470692004899,1.20177393854755,1.83081344226767,1.07545356057013
1.5,-2.11010791920042,3.36482006017559,0.0830250606934988,-0.058323240171019,-0.00552110673969741,0.10989537338838,0.305896959152851,1.58164968168573,-0.868179678777162,-0.339196783418483,2.19936061199538,1109.3929,1165.2402,1182.5967,1064.9858,1226.9165,1306.9115,2139.1299,1192.3119,1.10593505691266,1.12158119845162,1.80884142497607,1.11955661756241
1.6,-2.49760822699096,3.16335595613318,0.0717410237324337,-0.0353294722556324,-0.000306930729417054,0.0894601202979391,0.557539142801262,1.69269332012327,-0.950723642050418,-0.345006246350129,2.3327893002072,1131.6572,1165.4296,1179.7388,1070.4674,1216.0907,1215.6245,2224.5776,1175.8422,1.07461049158703,1.04306986882777,1.88565265463847,1.09843812151589
1.7,-2.84524238312268,2.87319337738934,0.0861018828278014,-0.0248752938140966,-0.0111255217183739,0.0988486951055063,0.721391413563229,1.78419645601976,-1.00580228701237,-0.337771313823265,2.43333226759337,1112.5046,1176.9845,1193.6541,1050.5513,1198.6143,1183.7404,2268.3977,1151.5968,1.07740165748528,1.00574000762117,1.90038110705606,1.09618330870658
1.8,-3.14323338632248,2.50984108777427,0.0783373612314728,-0.0223644031377913,-0.0133085133133796,0.0924784956740054,0.868348090019374,1.86856017006637,-1.03159295009559,-0.327498447485505,2.51582600961736,1138.8925,1147.7964,1192.8676,1059.0479,1230.1388,1137.514,2303.3052,1141.9132,1.08011844840492,0.991041616788483,1.93089761177183,1.07824509165261
1.9,-3.43566306712603,2.13692529522118,0.0845778584058103,-0.0245684887863457,0.000504338124487233,0.0948995394734039,1.03017749487317,1.94337951657043,-1.03904104333056,-0.312009961852463,2.58275799335213,1110.8022,1191.424,1184.7451,1065.6635,1220.2771,1104.8119,2254.3472,1128.7629,1.09855481020833,0.927303713875161,1.90281200572174,1.05921137394684
2,-3.65818100492152,1.75637534417999,0.0713473049254269,-0.0178291773351465,-0.002160228803411,0.0795105807126429,1.16342217126455,2.01121614639213,-1.03512792217066,-0.2851352302547,2.63657110194381,1154.5446,1162.3402,1181.6552,1076.5984,1252.2894,1111.3358,2226.186,1077.4241,1.08466091305611,0.956119215355367,1.88395565813107,1.00076695265384
2.1,-3.78390285134554,1.38260895586512,0.0697970962771242,-0.0169083350934967,-0.0062476124971169,0.0773383889613248,1.25969332943405,2.06011837053911,-1.01604764472607,-0.257500437594506,2.66473784900483,1113.6005,1159.6117,1168.4281,1071.392,1237.9672,1093.0936,2248.3027,1074.8467,1.11167981695411,0.94263760877887,1.92421142558964,1.00322449672949
2.2,-3.82621664903277,0.933883618632332,0.0766466484280749,-0.0282765970990311,-0.00855168309873435,0.0931553197544364,1.38723819080815,2.09805465536724,-0.986482809106985,-0.240861516205396,2.67923125358055,1128.9462,1153.382,1168.2441,1076.1683,1191.7726,1069.765,2234.5967,1101.1249,1.05565048183873,0.927502770114325,1.91278235430421,1.02319023892453
2.3,-3.80723842412264,0.491313736154359,0.0662151780988605,-0.0432217669643686,0.000409240740621856,0.0886156566154345,1.6205825251283,2.13370658334092,-0.967380749403894,-0.23782502080579,2.70086134886726,1095.4907,1152.5732,1154.7867,1029.9648,1177.3109,1021.5883,2147.4941,1071.9521,1.0746881739845,0.886354376450884,1.85964568175231,1.04076576209206
2.4,-3.70569852788417,0.130923320348095,0.0597970242618291,-0.0399517578210379,0.00229428966769302,0.0836913115728834,1.87481529368098,2.15669459758212,-0.97156229954048,-0.235955086819735,2.7227247533743,1131.3868,1158.1667,1140.7742,1023.0538,1166.6014,989.1378,2085.1248,1057.2258,1.03112516426743,0.854054774671038,1.82781553089121,1.033401957942
2.5,-3.55016113853384,-0.265661433794113,0.0700050644084541,-0.0250504365437153,0.011541565202951,0.0849549046832548,2.0498960297802,2.16817227410863,-0.98316786053487,-0.228723735687022,2.73764231516268,1113.8734,1139.3589,1139.1984,1034.2745,1129.7644,957.7642,2003.9503,1042.5266,1.01426643279209,0.84061677141417,1.7590880570057,1.00797863623245
2.6,-3.30455314422382,-0.691184689451054,0.0826236489168718,-0.0121292354340309,-0.00705605468734144,0.0965921900966051,2.13352204635781,2.18581181734945,-0.979449135705744,-0.209645017388514,2.75251261268818,1112.9272,1129.0305,1124.3529,1020.9536,1151.4769,931.6939,1998.8496,975.1025,1.03463811469429,0.825215882121873,1.77777777777778,0.955089927691131
2.7,-2.946964469554,-1.05410132372986,0.0771899061049794,-0.0277059523077899,-0.0127215551806278,0.0974734541043244,2.23870158338005,2.21795932748405,-0.956188541702514,-0.199942119675847,2.77908846110154,1108.5282,1152.884,1122.2198,1042.6484,1109.795,933.3994,1984.9707,950.0972,1.00114277652116,0.809621262850382,1.7687895900607,0.911234506282271
2.8,-2.61169754783994,-1.30150469690017,0.0661746725623974,-0.0441167831326788,-0.00673562492029869,0.0858220322038197,2.44885550468587,2.24619655406996,-0.937403234166445,-0.204997394231357,2.80595271228075,1118.5026,1133.2036,1120.5931,1028.5018,1050.1276,887.9059,2058.6926,974.7382,0.938869163111467,0.783536074188257,1.83714552588268,0.947726294693894
2.9,-2.22090556270638,-1.46702632547642,0.0756080647025941,-0.045385467584555,-0.0155609946836436,0.0942889867676097,2.71249983094627,2.26194007370143,-0.94080774192584,-0.213546242334076,2.82315811255523,1097.538,1131.5891,1128.2616,997.6066,1019.8365,843.422,2174.3667,990.2476,0.929203817999923,0.74534298713199,1.92718311072538,0.992623344713237
3,-1.75734247061279,-1.49728779750907,0.0849031937762599,-0.0467500449302029,-0.0264544031500515,0.107292972733411,2.28730028923073,2.27606070881831,-0.962986986307544,-0.226352150190498,2.8404570538508,1135.9303,1134.4275,1118.9668,986.5983,988.4247,813.5812,2175.0598,1004.9207,0.870145553824913,0.717173375998025,1.94381084407509,1.0185712868145
3.1,-1.29335731819064,-1.35348656369704,0.0792471380380691,-0.0524347754384998,-0.030341876510408,0.104251553991239,-1.59324980175024,2.2962467495995,-0.999090710424667,-0.252569694132943,2.86935879655439,1113.7556,1125.9813,1131.2145,1000.4031,975.8489,830.2366,2133.4504,1036.4233,0.876178669718922,0.737344927486806,1.88598218993834,1.03600568610793
3.2,-0.957217128542815,-1.17547123175462,0.0620522806444109,-0.0384416047485246,-0.0128086099310771,0.0812892661780202,-2.69320173340561,2.30877822317965,-1.04809220532568,-0.28444095037859,2.89705956392111,1114.4114,1139.1147,1133.2876,1030.2753,935.479,876.7082,2109.7847,1020.8332,0.839437751623862,0.7696399668971,1.86164985834134,0.990835362159997
3.3,-0.669868804510183,-0.939220781323062,0.0625283142762518,-0.0272703417634002,-0.0131631117349637,0.0723144168534889,-2.50582528703062,2.30403536808995,-1.08704288236285,-0.304520447600739,2.90304257636406,1112.4231,1120.2295,1108.1576,1010.8541,940.52,911.6181,2055.092,1027.7943,0.845469677859081,0.813777980315641,1.85451239065635,1.01675830369585
3.4,-0.444217414155853,-0.609866019175467,0.0683148625308008,-0.0409802637247397,-0.0155416416860397,0.0881113693384659,-2.29177319033012,2.29227783642173,-1.10674492362007,-0.320599084819176,2.89091927821777,1109.0118,1104.505,1103.8649,1019.6642,954.0425,915.0739,2042.3949,1058.2678,0.860263614868661,0.82849231103526,1.85022179797546,1.03785913048629
3.5,-0.276869535890134,-0.205029303530806,0.0757740200993343,-0.0433502686348479,-0.00720522358622113,0.0941759291201269,-2.02439992320595,2.28174049971156,-1.12686540981205,-0.337817196982488,2.88215560492049,1086.0564,1111.8431,1106.9913,998.7016,934.6004,886.8317,2044.4291,1031.9514,0.860544995637427,0.797623063901732,1.84683393627393,1.03329302766712
3.6,-0.187784688634129,0.222450685908398,0.0650406030223708,-0.0325060360478771,-0.00489964615449237,0.0798922171923351,-1.81629844339385,2.27936751207647,-1.14671619052535,-0.349627806065084,2.88037853213925,1084.7075,1119.5486,1097.7828,1016.8018,994.9852,887.734,2024.9434,1002.804,0.917284337021732,0.792939225684352,1.8445756300791,0.986233501946987
3.7,-0.220730135681531,0.579569265956008,0.0492294595398732,-0.0339206325708292,-0.0134325841912498,0.0712563719426158,-1.65175716290752,2.27177172415561,-1.15176934165813,-0.358344299026141,2.86747506738076,1095.8939,1108.9956,1099.4415,999.2109,958.1465,857.4871,2185.4956,1062.9679,0.874305897678598,0.773210551962515,1.98782345399914,1.06380735038019
3.8,-0.290425188561859,0.929011196913558,0.0643985039802588,-0.038066458457375,-0.00384344984184351,0.0821467364377127,-1.43969039996668,2.24852816162945,-1.14960400091471,-0.367472576904759,2.84129117784828,1095.8925,1094.2806,1101.5504,1012.276,918.0256,849.9722,2185.4607,975.4675,0.837696763140545,0.776740627586745,1.98398611629572,0.963637881368323
3.9,-0.378536307043173,1.28997819041366,0.0644827933894454,-0.0215353712084308,-0.00672813485110891,0.0719315598577541,-1.27394776924934,2.22435629948032,-1.14602878684634,-0.364181471933489,2.81208934005077,1080.8545,1106.2656,1078.0579,1013.7629,921.2915,835.0933,2149.1147,1015.4899,0.85237328428572,0.754875953839657,1.99350582190437,1.00170355415453
4,-0.538294776736221,1.63264460895082,0.0657041646818746,-0.0150720300160156,-0.0128857722794291,0.0741827074757083,-1.16719603689572,2.20286807005892,-1.12725386986934,-0.351728974948433,2.77468868442653,1076.3965,1124.2783,1085.0911,1004.2535,934.6732,806.3259,2095.4661,971.7367,0.868335413576688,0.717194221395183,1.93114301647115,0.967620924398073
4.1,-0.814913058366149,1.94498945989194,0.0713394618014318,-0.035425397285601,-0.0229181053403702,0.0909334839988611,-0.998409997527315,2.1876313717687,-1.09793487434136,-0.344673825420674,2.74147795465382,1065.7715,1105.2794,1089.2977,1034.6439,944.1322,804.7443,2100.7891,1022.4697,0.885867374010283,0.728091286239479,1.92857205151539,0.988233439543789
4.2,-1.16284212896363,2.21905550889886,0.0726387059100856,-0.0468811149220774,-0.00476156787488885,0.0990164692506425,-0.719816211271249,2.18136401188802,-1.08499604167692,-0.35107856709109,2.73026117967797,1081.0712,1091.0841,1094.2891,1015.8242,956.7423,786.5955,2124.127,1056.6747,0.884994716351707,0.720930219769493,1.94110221878295,1.04021414335276
4.3,-1.49008651932906,2.43670208457844,0.0602473123318088,-0.0303479268463119,0.0050162515433103,0.0736989584240835,-0.491644262519182,2.18060610548942,-1.09118259256444,-0.350635015316469,2.73754709171834,1092.4559,1076.6122,1084.2616,992.6141,970.584,809.1679,2078.4312,1048.2341,0.888442270301254,0.751587154594756,1.91690935102746,1.05603386049019
4.4,-1.80289986861386,2.5923551598332,0.0533148645375125,-0.0194016970200182,0.00800383728116058,0.0616069928068819,-0.358411109535282,2.1729295144008,-1.09067748124626,-0.335813585061978,2.73115492289394,1092.1993,1091.7444,1094.7917,1015.65,1015.3125,802.2112,2016.2048,1036.7831,0.929603690461988,0.734797632119752,1.84163325315674,1.02080746320091
4.5,-2.11372898781241,2.71254792997827,0.0566345325114248,-0.00979591243526817,-0.000294862983315134,0.0640811051583607,-0.292996193313482,2.15433755642344,-1.06980326128277,-0.308602263040071,2.7016287834474,1079.0112,1107.1655,1078.6477,980.0942,1060.2008,872.8884,1980.7657,1055.3934,0.982567002084872,0.788399204996904,1.83634165260817,1.07682853342056
4.6,-2.47838464048521,2.80501759167769,0.0690089677734126,-0.00382547885353753,-0.00714897841175746,0.0778018708611634,-0.262414468243782,2.13252545861526,-1.0261227710702,-0.279724324232764,2.66140603732438,1110.8832,1090.3644,1086.7157,1006.2894,1082.0769,954.8579,1928.0078,1070.8766,0.974069011035544,0.875723657155351,1.77416025184876,1.06418352414325
4.7,-2.86224865546867,2.8915840409299,0.0633321366839592,-0.0101847824794718,-0.010075857000641,0.0705851321344411,-0.207010190739282,2.11871139039878,-0.968765283077795,-0.25318529784932,2.62707367517585,1099.7961,1109.1176,1092.6606,1016.6575,1159.875,1055.0358,1841.2627,1177.3732,1.05462730773459,0.95123889477545,1.68511859949924,1.15808244172693
4.8,-3.21362085226318,2.92261994183064,0.0530710416418733,-0.0211453866144337,-0.00635208152754821,0.0656595238042724,-0.0819369088136487,2.10740764084132,-0.91464439638966,-0.232461030649615,2.59454523203553,1103.587,1099.1608,1102.1166,1023.0434,1167.6906,1073.1624,1807.2926,1237.0718,1.05808658492715,0.976347045855347,1.63983792640452,1.20920754681571
4.9,-3.5280907995872,2.84147933670398,0.048124812710735,-0.0324232083945804,-0.0172026580519331,0.0709709145013627,0.0848348778682402,2.08933542970262,-0.876840482612434,-0.221050349612956,2.56160963508633,1109.9426,1097.3101,1088.4186,1026.0703,1206.0194,1101.4128,1744.9493,1191.6851,1.08656015184929,1.00373887016988,1.60319687664287,1.16140687436329
5,-3.83784035641702,2.62426457637836,0.0620116488607058,-0.0492034919589216,-0.0126976526934773,0.0875160745849388,0.336987802164151,2.0641773247817,-0.862900209670098,-0.231351748357766,2.53714669818469,1091.2043,1090.2644,1081.5192,1048.4915,1225.791,1092.8527,1696.931,1197.4353,1.12333776543952,1.00237401129487,1.56902531180214,1.1420553242444
5.1,-4.21528974944101,2.38069868819344,0.0666384332957284,-0.0310731919672523,0.000961003216340612,0.0790626149080679,0.561010896318907,2.05272033655468,-0.875410741686353,-0.249103711251068,2.53590077183939,1117.2141,1105.499,1097.4026,1027.5848,1254.4237,1076.3962,1704.4003,1247.8998,1.12281406043837,0.973674512595669,1.55312216318788,1.21440079689774
5.2,-4.51692244871612,2.11188041568321,0.0638189913771802,-0.0154630941143816,-0.0113499953018841,0.0718687155535303,0.666370613463707,2.05618492287802,-0.883808859331181,-0.25694572737337,2.54174885051931,1105.5333,1102.4585,1085.3832,1066.3597,1300.9431,1025.5558,1771.9601,1238.8376,1.17675614113116,0.930244358404421,1.63256635997314,1.16174457830693
5.3,-4.767310047595,1.80574904303923,0.0699206848241718,-0.0301778819227218,-0.014803179154274,0.0824920493411993,0.799482631286896,2.06035285545462,-0.876062925611648,-0.263318592262993,2.53917915168375,1101.7612,1125.4955,1116.6415,1039.3605,1318.2587,1012.9607,1807.278,1227.2349,1.19650129265761,0.900013105338937,1.61849438696305,1.18075961131869
5.4,-4.97386674638375,1.41526729114043,0.0816046331487961,-0.0451586254417627,-0.0227831445283585,0.101728990987179,1.07024102697236,2.070330703096,-0.879705074865462,-0.269409022177158,2.54418753953226,1108.8279,1097.3533,1121.3424,1032.1361,1283.6711,970.1639,1968.5806,1220.2296,1.15768290101647,0.884094393300681,1.75555708943138,1.18223711000904
5.5,-5.02642561237,0.985125396817302,0.0697565186650012,-0.032999658482722,-0.0194278453873218,0.0867144001273993,1.32189178356651,2.08886886149218,-0.905214578776753,-0.283060073818728,2.56811816583455,1122.045,1107.6002,1124.5471,1080.1436,1241.4841,955.5828,2025.1318,1237.3829,1.10644769149187,0.862750656780307,1.80084213458022,1.14557258868173
5.6,-5.02160106118771,0.572392777745165,0.0717321021713822,-0.0296910817681508,-0.0123832332792032,0.0812350515941462,1.51245283567631,2.10528191030839,-0.930733894115433,-0.299776751763484,2.59157635787347,1110.8668,1117.287,1134.9746,1051.1488,1242.4006,960.8245,1974.1309,1213.9746,1.11840645521137,0.859962122534317,1.73936130376838,1.15490271215645
