T1
15.417
131.85
141.72
159.13
179.63
201.08
221.9
234.77
270.33
280.52
294.92
306.13
339.27
380.35
404.33
414.22
454.85
506.2
529.72
542.45
641.45
681.22
718.4
728.97
759.87
773.43
789.1
813.75
826.63
848.4
865.92
884.03
893.77
920.03
951.32
971.87
986.85
1007.9
1056.4
1088.8
1116.5
1138.9
1147.9
1164.7
