T1,T2
0.016667,2.7833
4.7333,7.2833
11.317,13.35
14.7,21.433
32.95,36.35
40.133,45.533
56.067,59.033
59.867,64.65
70.333,73.633
124.55,128.75
148.27,151.68
157.42,161.1
174.5,179.97
180.13,181.8
197.68,202.05
204.42,206.45
207.48,213.1
220.63,224.4
227.67,229.52
230.03,232.43
239.68,243.42
243.45,245.25
246.72,250.45
253.47,258.38
260.5,264.88
268.32,270.55
279.42,282.03
282.73,286.65
294.1,296.78
