Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red,G3_Red,G4_Red,G5_Red,G2_Green,G3_Green,G4_Green,G5_Green,G2_avg,G3_avg,G4_avg,G5_avg
0,0.0091304424328018,-0.180029318044898,0.0227395009163576,0.0746742535876094,0.0505727737593634,0.112730506023575,1.71365919070425,-0.00097713638761921,0.00627325624372829,0.00941663972976734,0.0129937734274587,618.4322,790.8314,857.6841,707.3511,460.8555,856.755,670.8597,288.3327,0.745199716314901,1.08335986659103,0.78217574512574,0.407623173272792
0.1,0.0666073642196559,-0.363343237539932,0.0424864686650424,0.071700994206031,0.0310115780092866,0.102094613520785,2.65283100900216,0.0099973129243182,0.0567667519466146,0.0437445079459533,0.087502064092847,609.71338762475,785.562936926148,869.485098003992,703.616968263473,456.275010978044,854.186037924152,648.857753892215,285.171023353293,0.748389227170092,1.08738240455911,0.746738073004666,0.405280505436698
0.2,0.165263741564117,-0.62299831079985,0.0445063822610956,0.023109359139733,0.0216379850557,0.0678920672676826,2.41494383912027,0.0558537436673389,0.161793052420142,0.104845247965427,0.246294385522366,600.994575249501,780.294473852295,881.286096007984,699.882836526946,451.694521956088,851.617075848303,626.855807784431,282.009346706587,0.751578738025284,1.09140494252719,0.711300400883592,0.402937837600603
0.3,0.301910745915762,-0.876705308932645,0.0491372049222858,0.018728009390658,0.00776506887331114,0.0610805524649401,2.30568536951128,0.134033422619494,0.249986011540241,0.162992448022654,0.415845071214021,607.667921446384,781.873954613466,863.601122044888,695.387390274314,459.650409476309,842.140378852868,631.738957705736,292.020185685786,0.756363734499488,1.07710914250559,0.731949532157311,0.420050617896993
0.4,0.457380999922098,-1.0838784272589,0.0360687138865766,0.00543201162175692,-0.000253950293878044,0.040331415559748,2.22659369386866,0.233029568730061,0.314676803502639,0.200793023404355,0.57294012406302,614.403083541147,783.480937157107,845.797730523691,690.888886533666,467.656643890274,832.635939950125,636.730079900249,302.083926334165,0.761155138546459,1.06273977486154,0.752823911637435,0.437241532523233
0.5,0.576495616715722,-1.21973291643706,0.0296525339836137,-0.00447703311710558,-0.00536496621064486,0.0326234293857334,2.24385457558164,0.327636948811742,0.347074336528653,0.216277899098511,0.695853333773539,612.952721706587,775.827067714571,849.860475399202,696.231201447106,479.228948403194,841.991554141717,668.863223952096,302.728698453094,0.781888861100948,1.08551392393356,0.786855196359792,0.434830862728748
0.6,0.720364127394868,-1.35091242115528,0.0358162979439644,0.00177558259485147,-0.00987370401197788,0.0438467058507157,2.27384321580175,0.408744537378069,0.346139761448059,0.213607471207647,0.784188389116354,611.428021107784,768.089093662675,854.121802744511,701.662888073852,490.833639021956,851.518450349301,701.242864670659,303.28792999002,0.802767367577301,1.10862540060442,0.821005968617144,0.432242176526809
0.7,0.850151819347092,-1.44231530049193,0.0165256512976805,0.00255105422995816,-0.00708652399826288,0.0355858364185602,2.27416591891155,0.480570928861977,0.329329493914098,0.196306418472006,0.856114812537439,612.715630239521,773.166999401198,859.219765269461,703.930166017964,525.286887125749,888.556838772455,723.719260628743,299.885814371258,0.857190366681798,1.14896676284499,0.842172883850609,0.426036273666192
0.8,0.875289292830587,-1.45933344730654,-0.000141657969484965,-0.000657241723443144,-0.00110546971306374,0.0162072566678718,2.27681871986497,0.524576807971977,0.306940642639084,0.172587692380425,0.907815428794963,614.040280938124,778.413705988024,864.328747305389,706.155764820359,560.041078742515,925.957587275449,746.065218712575,296.431522954092,0.912055187877648,1.18953506380127,0.863168785769677,0.4197827276277
0.9,0.761227504970781,-1.51372243444102,-0.00688829366684459,0.0534944730413972,0.0373375656456165,0.0749206879183719,2.15101215308951,0.530929092077107,0.286642919866607,0.159342080188932,0.933397625984811,616.44618258483,779.733906387225,866.86598747505,699.516263473054,561.277521057884,920.333397005988,721.684095209581,290.906309530938,0.91051523719239,1.18033349112471,0.832611713061001,0.415829689572595
