Stop,Start
4.0831,4.7664
6.7997,7.4829
9.5662,10.316
13.499,14.633
19.366,19.949
41.865,42.731
62.813,63.33
69.413,70.296
71.546,72.613
78.379,78.979
91.079,91.662
99.328,104.06
135.03,135.64
151.68,152.23
165.82,167.12
173.76,175.11
184.32,185.57
200.32,200.82
202.04,202.69
217.42,218.11
218.14,222.36
230.55,231.05
237.24,237.75
247.27,251.4
273.29,275.25
279.54,280.02
293.22,293.73
305.5,308.02
