Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,-0.00727600094799201,0.0024314748738138,4.1169930435106e-05,-0.00143649384245511,0.00073841543495928,0.00754224307231052,0.900854603111254,2.09535475245107e-06,-0.000389075984531924,0.00114129950409829,0.00196023961446548,710.0549,867.9982,755.4645,734.7403,778.2637,977.604,977.5989,617.3047,499.8112,1146.1888,895.933,536.6804,521.8727,1354.712,1252.7091,422.2987,0.703905007908543,1.3204967475739,1.18593659927104,0.730435502176755,0.670560248409376,1.38574719416042,1.2814141873523,0.684100898632393,0.68723262815896,1.35312197086716,1.23367539331167,0.707268200404574
0.1,-0.0115268664134478,0.0468009973880966,0.00601148922359717,-0.0250436765139833,-0.00972799941205845,0.0331280069228514,0.971912419108698,0.00280937098603573,-0.00465224007641195,0.000272564441979598,0.0121583445894464,759.1287,998.8111,859.456,835.4724,864.8416,1156.1373,1076.6265,632.7966,563.9857,1228.3464,950.5068,642.7662,619.6669,1545.7747,1314.7031,463.5328,0.742938186897689,1.22980851934865,1.1059400364882,0.769344624669828,0.716509127220522,1.33701654639116,1.22113202675208,0.732514681652841,0.729723657059106,1.28341253286991,1.16353603162014,0.750929653161334
0.2,-0.0246553181196078,0.108097593956488,0.00437184897870483,-0.0227109258824612,-0.00301905865360457,0.0298242779521829,1.14409788942494,0.0133553134231318,-0.0359067019372547,-0.00894948154866742,0.0568533880987935,780.9026,1005.214,877.5375,848.0223,852.5685,1148.7987,1115.1086,623.9778,610.7681,1279.1066,919.1671,605.8167,634.7947,1517.2467,1303.1897,444.6911,0.782130959738129,1.27247193134994,1.04743911228865,0.714387699474412,0.744567386667464,1.32072459692024,1.16866617296288,0.712671348243479,0.763349173202796,1.29659826413509,1.10805264262577,0.713529523858946
0.3,0.000319330982995546,0.116830091364694,0.000121934238246998,0.0135841733494631,0.00517860264235735,0.0214226617367081,1.11599823709458,0.0260585102726658,-0.0724274975018306,-0.0174384265956688,0.120039679550313,743.3214,1054.0537,897.8133,847.7838,899.8097,1126.5427,1192.0818,666.6757,654.3096,1422.8219,942.7645,630.3196,696.9057,1774.3694,1380.0714,470.6502,0.880251261432807,1.34985712777252,1.05006742493122,0.743490970221417,0.774503431114379,1.575057385752,1.15769857404081,0.705965734164302,0.827377346273593,1.46245725676226,1.10388299948601,0.72472835219286
0.4,0.0250997945937089,0.0989362077295428,-0.0027623540564292,-0.00592113767894359,0.0006992028528882,0.0235985407837332,1.08661854538026,0.0341427818217967,-0.0799771305939379,-0.0150657586320962,0.182858676057488,795.213,1045.4404,879.9431,916.2938,997.7449,1330.0374,1233.5625,724.52,607.6989,1440.0671,946.1143,601.0682,828.391,1828.3813,1413.4397,453.4119,0.764196385119459,1.37747412478033,1.07519940777989,0.655977591466842,0.83026332682833,1.37468412542384,1.14581928357906,0.625810053552697,0.797229855973895,1.37607912510209,1.11050934567948,0.640893822509769
0.5,0.0191553605355733,0.0913372356771428,-0.0054631962767156,-0.01180934252306,-0.0012887742175795,0.030408220416695,1.16278783301808,0.0365058228436927,-0.087650703921401,-0.010223841168488,0.245847990062612,724.8419,1014.5237,880.1344,828.8672,870.1596,1216.9399,1140.1317,647.5634,635.3051,1458.5739,852.7126,539.5394,726.4829,1702.6133,1155.0424,420.9566,0.876474028336386,1.43769327419359,0.968843622064994,0.650935879716316,0.834884657940911,1.39909398976893,1.01307805054451,0.650062372271194,0.855679343138649,1.41839363198126,0.990960836304753,0.650499125993755
0.6,-0.0137947727287944,0.0773822797647405,-0.00308599541978112,-0.00438002114188239,-0.00270278691917612,0.0221341227123015,1.22989675212329,0.0326042451286186,-0.105738400137495,-0.00983672381904516,0.307358524345747,791.7505,964.6652,852.925,788.2327,856.3181,1183.7654,1033.4568,649.3464,650.8445,1397.7305,774.2214,526.7391,726.6518,1705.9586,1094.9264,441.7404,0.822032319524901,1.44892808406481,0.907725063751209,0.668253296266445,0.848576948215856,1.44112896018079,1.05947960282423,0.680284667782866,0.835304633870378,1.4450285221228,0.98360233328772,0.674268982024656
0.7,-0.00980988401052778,0.117764203637431,0.0106615838351381,-0.0173020163174829,-0.00316576108250211,0.0394117093488191,1.27019276212961,0.0289360919243857,-0.119847564571765,-0.0125924398946944,0.361770496701941,778.9268,1026.2972,820.4177,846.8884,833.4199,1216.1506,1055.4464,656.0613,643.1555,1398.8488,774.0156,510.2515,714.129,1716.9014,1069.974,431.834,0.825694404146834,1.36300556992653,0.943440883832711,0.602501463002681,0.856865788781861,1.41175064996062,1.01376441285886,0.6582220289476,0.841280096464348,1.38737810994357,0.978602648345787,0.630361745975141
0.8,-0.0325736673083011,0.159187465819467,-0.00197242384739517,-0.0124565235486285,-0.00638932624242936,0.0425728122938606,1.36996002708221,0.0371155760171834,-0.140435003153003,-0.0181011991540953,0.424622665144647,781.6891,1027.3053,849.6759,869.1974,857.1486,1144.908,1089.7604,666.1183,656.9301,1418.7592,748.1444,582.0764,732.9231,1772.884,1019.3281,388.9285,0.840398183881546,1.38104923628838,0.880505613964101,0.669671124188821,0.855071221022819,1.54849472621381,0.935369004048964,0.583873014748281,0.847734702452182,1.46477198125109,0.907937309006532,0.626772069468551
0.9,-0.0428015099230278,0.135832683359705,-0.00453365348662785,-0.000484284325743657,-0.00355636757225867,0.0283741617498574,1.35527498595783,0.0404944808217776,-0.156332805673984,-0.0255937710867968,0.490512817604342,798.7884,1046.1952,898.388,900.0623,957.4055,1244.8586,1242.0714,723.2775,688.3847,1392.4727,767.8797,584.0776,925.8855,1882.2827,1037.9591,506.1336,0.861786049972684,1.33098746773069,0.854730584112878,0.648930190721242,0.967077690696366,1.51204538411029,0.835667820706604,0.699777886081068,0.914431870334525,1.42151642592049,0.845199202409741,0.674354038401155
1,-0.0480419807059378,0.139341420084772,0.00237141427151145,-0.00205715011925598,-0.00144141665313326,0.0197960715867316,1.37911967128757,0.0375766788079972,-0.160599483785001,-0.030218546102649,0.542655566330621,791.9706,991.2399,862.772,773.9295,874.0712,1078.2627,1110.7053,643.0204,701.7819,1412.7269,690.7242,533.8343,912.7669,1682.4253,934.8088,435.7421,0.886121151466986,1.42521189875428,0.800587177145294,0.689771225932078,1.04427064980519,1.56031113753634,0.841635310464441,0.677648951728437,0.965195900636087,1.49276151814531,0.821111243804868,0.683710088830257
1.1,-0.0463235854647222,0.167952880813455,0.00454959882420626,-0.00734301109168419,-0.00237842372592787,0.0194705994919583,1.40740092122807,0.0376353727747134,-0.16167396252551,-0.0327343236714331,0.578785692553932,789.4709,1015.2856,834.9778,811.4794,832.3303,1160.54,1065.1019,627.103,744.7734,1428.205,646.4706,525.2139,815.9266,1701.0786,882.3148,407.9898,0.943382966997264,1.40670270513046,0.774236871926415,0.647230108367507,0.980291838468454,1.4657647302118,0.828385340407336,0.650594559426442,0.961837402732859,1.43623371767113,0.801311106166876,0.648912333896975
1.2,-0.05125875845269,0.182304007898567,0.00168741698720081,0.000773969266068157,-0.000608802388623947,0.00907154642621922,1.43440428994014,0.0409785250663279,-0.163613715288458,-0.0346565149432966,0.600881432991475,769.3991,987.2766,846.7665,833.0259,842.6484,1142.236,1110.8683,659.3702,731.1359,1346.017,659.1691,478.839,870.7299,1634.2227,848.4963,436.4341,0.950268722695413,1.36336362069151,0.778454390909418,0.574818862174634,1.03332528727284,1.4307224601571,0.763813586182989,0.661895396546583,0.991797004984127,1.3970430404243,0.771133988546203,0.618357129360608
1.3,-0.0465975363157322,0.191980868203668,0.00112278508880525,0.00178196260709388,0.00065914297779767,0.00349055372253397,1.41906703979007,0.0437761692144976,-0.158486757049797,-0.0348913374421096,0.602166362522199,800.8106,1008.248,811.7801,827.7227,831.7351,1073.1466,1067.8608,633.7523,694.7766,1395.4906,621.8797,482.094,800.8242,1691.592,876.0104,410.903,0.867591662747721,1.38407475145004,0.76606916084787,0.582434189614469,0.962835643223425,1.5762916268849,0.820341377827522,0.648365299818241,0.915213652985573,1.48018318916747,0.793205269337696,0.615399744716355
1.4,-0.0180445609742067,0.206845460075449,0.0041093754449431,0.0035217206124845,0.00429204149911994,0.00910316897433269,1.4005570131621,0.0463680492683483,-0.146219035720289,-0.0308786781767172,0.586648640646042,820.7133,1014.1379,912.8395,905.0952,982.5714,1194.292,1247.1674,728.3889,720.241,1287.4073,701.3342,586.8884,885.5674,1860.6587,1038.5952,522.2911,0.877579295961208,1.26945980423372,0.768299575116984,0.64842725936454,0.901275367876574,1.55795961121736,0.832763268186773,0.71704977931432,0.889427331918891,1.41370970772554,0.800531421651878,0.68273851933943
