T1
10.917
23.467
33.133
55.4
63.033
74.867
84.6
92.667
117.32
130.32
149.97
165.08
175.58
183.82
200.4
212.28
223.33
232.23
244.62
262.05
273.42
287.33
308.4
321.58
332.37
348.33
360.87
376.25
393.42
402.68
411.9
422.68
435.23
451.97
465.2
486.33
498.77
509.78
523.38
532.95
546.5
560.97
575.9
594.93
610.52
627.82
645.15
657.45
676.13
689.03
698.05
713.42
721.68
733.82
741.82
755.23
766.43
774.12
787.42
799.75
809.4
821.13
834.28
844.25
852.62
862.83
875.38
885.6
895.97
911.48
919.6
929.38
939
950.72
959.85
972.8
989.63
1003.4
1015
1026.7
1036.3
1048
1056.4
1067
1080
1091.2
1101
1114.3
1129.5
1137.7
1147.8
1156.5
1169.3
1176.9
1188.9
