0,874.74,966.42,847.22,640.62,1048.7,1631.3,983.91,525.69
0.1,865.21,961.06,839.22,640.81,1138.4,1668.1,964.45,531.75
0.2,855.68,955.7,831.23,641,1228,1705,944.99,537.81
0.3,861.11,956.71,842.68,639.19,1239.6,1707.2,935.52,530.16
0.4,866.57,957.74,854.17,637.38,1251.1,1709.4,926.08,522.49
0.5,869.6,944.29,844.25,644.03,1271.8,1699.2,919.09,515.84
0.6,872.61,930.78,834.25,650.73,1292.5,1689,912.12,509.19
0.7,868.72,945.4,837.6,647.79,1269.5,1672.4,949.97,514.81
0.8,864.78,960.2,841.04,644.8,1246.3,1655.8,988.08,520.5
0.9,870.92,953.48,839.14,646.92,1243,1580.7,976.06,528.71
1,877.15,946.57,837.19,649.07,1239.8,1505.2,963.58,536.93
1.1,874.19,948.91,840.96,649.54,1253.9,1427.7,952.22,558.85
1.2,871.12,951.36,844.79,649.98,1268.2,1350.3,940.87,580.91
1.3,872.18,954.75,848.7,645.49,1283.2,1410.2,971.69,572.55
1.4,873.29,958.16,852.61,640.93,1298.1,1472,1003.1,563.78
1.5,858.33,954.56,850.39,650.44,1236.5,1467.9,1100.8,575.34
1.6,843.12,950.84,848.08,660.16,1173.7,1462.8,1199.5,587.2
1.7,851.27,938.58,848.96,657.73,1220.7,1445.2,1144.1,568.23
1.8,859.83,926.16,849.9,655.09,1269.5,1427.4,1086,548.72
1.9,867.92,942.14,843.69,652.14,1290.5,1414.5,1039.7,541.36
2,876,958.67,837.34,649.17,1311,1401.7,993.63,534.24
2.1,863.65,947.19,842.3,651.56,1335.1,1385.3,968.62,519.75
2.2,850.83,935.08,847.51,654.08,1359.2,1368.8,944.09,505.1
2.3,857.88,936.17,839.36,651.57,1294.1,1327.2,1034.2,503.88
2.4,865.41,937.59,830.88,648.95,1226.7,1284.9,1127.1,502.99
2.5,869.06,936.79,831.32,654.22,1192.1,1286.9,1108,515.01
2.6,872.6,935.93,832,659.69,1158.4,1290.1,1085.9,527.38
2.7,860.17,950.26,839.4,651.44,1218.5,1374.4,1055.6,529.22
2.8,847.29,965.01,846.99,642.79,1281.4,1461,1025.1,530.76
2.9,847.73,957.7,837.71,648.95,1337,1498.5,977.45,514.17
3,848.59,949.71,827.9,655.56,1392.3,1534.5,929.26,497.02
3.1,852.81,945.84,835.34,656.69,1455.2,1518.9,901.18,491.94
3.2,857.14,942.11,843.36,657.63,1518.2,1501.7,873.77,487.26
3.3,860.03,941.25,837.28,653.21,1468.4,1490.6,888.91,475.06
3.4,862.88,940.5,830.7,648.6,1414.4,1479.8,905.6,462.58
3.5,865.69,941.93,827.4,647.75,1371.7,1404.2,962.15,474.89
3.6,868.49,943.44,824.22,647.03,1329.5,1326.2,1020.2,488.16
3.7,867.74,938.37,834.5,650.83,1359.3,1320,977.56,476.52
3.8,866.84,933.04,845.32,654.81,1392,1316.8,930.78,463.87
3.9,862.3,937.74,841.6,653.08,1433.5,1339.4,913.04,460.34
4,857.61,942.87,837.25,651.11,1475.3,1363.1,896.53,457.21
4.1,857.26,943.54,838.12,650.98,1408.6,1328,911.78,451.29
4.2,857.1,944,839.24,650.93,1337.1,1290.3,928.46,445.25
4.3,863.33,939.57,840.16,654.22,1321.5,1253.1,926.69,465.03
4.4,869.86,934.91,841.07,657.68,1308.4,1216,924.06,486.02
4.5,866.4,931.48,840.65,659.56,1278.8,1188.9,939.73,483.97
4.6,862.43,928.11,840.17,661.36,1248.4,1162.4,956.33,480.76
4.7,841.15,928.52,828.84,660.55,1197.3,1151.2,970.38,484.7
4.8,818.95,929.13,816.94,659.59,1145.1,1140.9,984.29,489.01
4.9,832.03,927.23,805.41,655.47,1069.9,1127.4,963.95,514.6
5,847.03,925.2,793.9,651.18,993.45,1113.9,941.73,541.36
5.1,849.71,911.86,799.1,646.88,991.02,1143.1,945.68,539.85
5.2,851.68,897.87,805.26,642.58,992.8,1174.7,951.12,536.72
5.3,839.01,906.92,798.58,646.3,982.13,1209,970.81,542.83
5.4,825.47,917.33,791.14,650.49,970.72,1243.5,991.34,549.5
5.5,829.36,915.99,784.86,647.75,973.4,1229.9,958.48,543.93
5.6,834.31,913.93,778.66,644.57,976.94,1213.3,922.34,537.61
5.7,825.1,916.48,776.96,645.22,994.77,1178.4,907.44,549.46
5.8,814.97,919.32,775.56,646.12,1013.5,1142.3,893.92,562.49
5.9,814.11,918.34,781.38,652.8,995.16,1106.8,864.85,561.01
6,813.88,917.1,787.69,659.86,974.29,1071.4,834.72,558.55
6.1,815.24,919.31,782.8,662.44,964.23,1024.3,826.93,570.12
6.2,816.71,921.75,777.13,664.7,954.91,976.34,820.7,582.66
6.3,817.23,902.83,781.16,658.53,920.75,916.77,828.43,568.75
6.4,817.68,882.39,785.88,651.76,884.79,856.35,837.16,552.95
6.5,818.66,891.28,796.19,650.8,870.22,858.8,871.8,544.88
6.6,819.67,902.35,806.92,650.27,857.24,865.91,908.35,537.38
6.7,824.44,909.84,800.9,651.93,852.73,821.94,949.69,531.85
6.8,829.5,917.05,793.61,653.76,848.86,774.06,991.39,526.48
6.9,829.02,914.27,791.71,657.62,843.86,759.71,986.13,524.23
7,828.11,910.68,790.23,661.65,838.77,748.05,977.13,522.23
7.1,820.12,904.58,795.7,655.5,831.49,722.46,947.69,526.83
7.2,811.56,898.28,801.74,648.51,824.03,695.73,916.56,531.98
