Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,-0.0012866675,-0.00015579924999999998,0.00020676625,7.1853e-05,0.0002705975,0.0017328625,0.9246274999999999,2.731175e-05,5.938725e-06,4.988625e-05,0.00019436125,1195.9,1524.8,1156.8,1138.1,1117.2,1557.9,1485.9,1158.6,778.92,2233.2,1190.6,980.99,893.03,2323.8,1475.3,1336.5,0.6513399999999999,1.4646,1.0292,0.86198,0.7993399999999999,1.4916,0.9928799999999999,1.1535,0.72534,1.4781,1.0111,1.0078
0.1,-0.03617855,0.0038105433333333297,0.00397238166666667,-0.0136690416666667,-0.0135669033333333,0.0314097333333333,0.946225,-0.001552489,-0.00031301016666666697,-0.0010656903333333301,0.00381247,1316.6,1712.1,1338.0,1265.9,1155.5,1757.2,1631.1,1342.9,1019.2,2694.5,1264.1,1237.4,1203.4,2593.6,1639.8,1550.7,0.7740600000000001,1.5738,0.94475,0.9775,1.0415,1.476,1.0053,1.1547,0.9077700000000001,1.5249,0.97503,1.0661
0.2,-0.126695333333333,0.22605333333333302,0.039034,-0.08716499999999999,-0.0390835,0.103422333333333,1.27968333333333,0.006924145,-0.0285190833333333,-0.0206377833333333,0.052298000000000004,1314.3,1740.1,1307.6,1283.6,1141.7,1743.1,1638.1,1373.1,1168.3,2859.0,1302.9,1249.4,1345.9,2775.4,1599.9,1570.0,0.88889,1.643,0.99641,0.97335,1.1788,1.5922,0.97664,1.1435,1.0338,1.6176,0.9865299999999999,1.0584
0.3,-0.42243,0.5342366666666671,0.0670215,-0.120701666666667,-0.04055,0.147106666666667,1.9576833333333301,0.062265999999999995,-0.150809666666667,-0.0806365,0.20982333333333303,1325.1,1664.4,1340.2,1292.7,1203.4,1768.1,1633.2,1275.2,1214.6,2908.8,1247.5,1317.6,1394.4,2873.7,1593.1,1646.3,0.9166,1.7477,0.9307799999999999,1.0193,1.1587,1.6254,0.97544,1.2911,1.0376,1.6865,0.95311,1.1552
0.4,-0.851151666666667,0.807513333333333,0.0812613333333333,-0.0897723333333333,-0.0145064333333333,0.12281500000000001,2.5905,0.17812,-0.36154666666666707,-0.16002,0.47319166666666707,1350.1,1754.8,1328.8,1390.1,1170.2,1763.1,1625.2,1310.8,1202.4,2870.8,1226.5,1382.3,1408.7,2788.8,1576.7,1677.0,0.8906,1.6359,0.9230200000000001,0.99436,1.2038,1.5817,0.97014,1.2793,1.0472,1.6088,0.94658,1.1369
0.5,-1.3133,0.879605,0.0737841666666667,-0.064335,-0.0133915333333333,0.1019615,3.0077,0.342028333333333,-0.583765,-0.22166666666666698,0.765755,1313.6,1730.1,1299.0,1363.9,1184.4,1772.7,1611.9,1301.9,1206.5,2848.1,1211.5,1453.7,1455.2,2713.1,1635.0,1704.8,0.91845,1.6461,0.93265,1.0659,1.2286,1.5305,1.0143,1.3095,1.0735,1.5883,0.9735,1.1877
0.6,-1.72961666666667,0.781428333333333,0.0559313333333333,-0.0452421666666667,-0.00815015,0.0878925,2.9339,0.520873333333333,-0.7735133333333329,-0.27027166666666697,1.04061,1320.1,1666.5,1320.0,1355.5,1159.7,1662.8,1568.9,1288.5,1238.3,2774.4,1175.8,1528.6,1458.0,2741.2,1578.0,1740.6,0.93806,1.6649,0.89076,1.1277,1.2572,1.6485,1.0058,1.3509,1.0977,1.6567,0.9483,1.2393
0.7,-1.9865,0.63417,0.21832,-0.1648,-0.069499,0.28223000000000004,2.6686,0.61885,-0.86534,-0.28986999999999996,1.1862,1347.1,1733.5,1340.4,1415.4,1162.9,1731.2,1589.2,1256.4,1259.0,2799.8,1225.5,1580.2,1504.1,2813.3,1690.6,1801.6,0.93466,1.6151,0.9142899999999999,1.1165,1.2934,1.625,1.0638,1.4339,1.114,1.6201,0.98903,1.2752
0.8,-2.1267400000000003,0.59745,0.0355236,-0.005262362,0.022193200000000003,0.0531626,2.64562,0.70813,-0.9363600000000001,-0.30393000000000003,1.31188,1348.1,1717.4,1312.3,1387.0,1180.1,1720.7,1585.4,1325.6,1304.7,2896.0,1182.2,1742.0,1559.4,2926.5,1761.7,1961.3,0.96786,1.6862,0.9008200000000001,1.2559,1.3214,1.7007,1.1112,1.4795,1.1446,1.6935,1.006,1.3677
0.9,-2.4065,0.664695,0.0639261666666667,0.0501406666666667,0.0293231666666667,0.08817,2.80088333333333,0.834433333333333,-0.99671,-0.29160333333333305,1.4838666666666698,1278.8,1670.3,1346.4,1362.3,1187.7,1695.0,1629.2,1356.0,1349.3,2934.2,1237.5,1754.5,1574.4,2933.9,1837.4,1990.9,1.0552,1.7567,0.91915,1.2878,1.3256,1.7309999999999999,1.1278,1.4682,1.1904,1.7439,1.0235,1.3780000000000001
1.0,-2.8664,0.680343333333333,0.0709103333333333,0.0373383333333333,0.0114808333333333,0.0852201666666667,3.07765,0.9559549999999999,-0.938456666666667,-0.23679499999999998,1.63338333333333,1311.2,1714.9,1304.4,1399.2,1157.7,1664.6,1619.3,1270.1,1330.9,2841.5,1227.6,1761.9,1497.8,2875.9,1871.1,2034.2,1.015,1.6569999999999998,0.9411200000000001,1.2592,1.2938,1.7276,1.1555,1.6016,1.1544,1.6923,1.0483,1.4304
1.1,-3.178125,0.6916875,0.061142499999999995,0.023457625,0.006827675,0.0828165,3.074875,1.05345,-0.8334600000000001,-0.1880775,1.733925,1317.5,1677.1,1338.2,1367.7,1131.7,1664.1,1607.1,1320.1,1295.5,2753.5,1256.0,1823.9,1491.0,2763.9,1944.1,2014.4,0.9832799999999999,1.6419,0.9385600000000001,1.3335,1.3175,1.6609,1.2097,1.5259,1.1504,1.6514,1.0741,1.4297
1.2,-3.5761333333333303,0.92356,0.115416666666667,0.0274903333333333,0.036888,0.13525,2.96173333333333,1.1224,-0.7501933333333329,-0.152906666666667,1.8019999999999998,1284.5,1711.3,1320.9,1349.3,1205.1,1751.6,1669.7,1269.8,1279.9,2647.4,1221.9,1862.7,1483.9,2716.0,1912.5,2013.5,0.9963700000000001,1.547,0.92505,1.3805,1.2314,1.5505,1.1454,1.5856,1.1139,1.5488,1.0352,1.4831
1.3,-3.84168333333333,1.02555333333333,0.0615466666666667,0.0146170833333333,0.01297817,0.0708448333333333,2.89601666666667,1.22278333333333,-0.641808333333333,-0.0968535,1.89956666666667,1335.5,1698.8,1312.9,1401.4,1197.0,1732.8,1579.3,1298.3,1324.7,2714.4,1229.6,1817.2,1511.9,2746.7,1956.2,2004.2,0.9919100000000001,1.5978,0.9365700000000001,1.2968,1.2631,1.5851,1.2387,1.5437,1.1275,1.5915,1.0876,1.4202
1.4,-4.02103333333333,1.16863333333333,0.02087295,0.008193233333333329,0.0145690383333333,0.0319051666666667,2.80963333333333,1.31698333333333,-0.501115,-0.0244137833333333,1.9744333333333302,1323.7,1683.6,1348.0,1385.1,1177.7,1719.5,1570.9,1273.3,1341.1,2825.1,1307.8,1815.6,1545.0,2836.5,1960.5,1959.4,1.0131,1.6780000000000002,0.9702,1.3108,1.3119,1.6497,1.248,1.5389,1.1625,1.6638,1.1091,1.4249
1.5,-4.1080000000000005,1.3848,0.0363812333333333,0.0392258333333333,0.0406685,0.073087,2.68883333333333,1.3477833333333302,-0.3665533333333329,0.046352,1.97505,1308.1,1692.2,1339.4,1338.9,1140.4,1774.9,1591.8,1315.6,1316.2,2776.6,1365.3,1824.0,1520.3,2839.3,2072.3,1910.1,1.0062,1.6408,1.0193,1.3624,1.3331,1.5997,1.3019,1.4519,1.1697,1.6203,1.1606,1.4071
1.6,-4.24323333333333,1.7458666666666698,0.0618993333333333,0.0476383333333333,0.0216575016666667,0.0838995,2.38983333333333,1.3527833333333301,-0.224095,0.12775166666666699,1.9762,1350.0,1736.8,1350.8,1321.9,1155.4,1719.6,1618.1,1299.0,1275.0,2619.5,1406.0,1768.2,1539.3,2731.5,2175.2,1903.9,0.94444,1.5082,1.0408,1.3376,1.3322,1.5884,1.3443,1.4656,1.1383,1.5483,1.1925,1.4016
1.7,-4.41623333333333,2.04463333333333,0.0439616666666667,0.0315726666666667,0.0120952063333333,0.0569953333333333,2.15528333333333,1.3675166666666698,-0.0810405,0.19489833333333303,1.993,1271.2,1726.5,1294.9,1361.4,1199.0,1658.4,1613.5,1285.8,1253.1,2599.9,1549.0,1852.0,1477.0,2607.5,2236.1,2047.0,0.9858,1.5059,1.1962,1.3603,1.2318,1.5723,1.3859,1.5919999999999999,1.1088,1.5391,1.291,1.4762
1.8,-4.56865,2.37881666666667,0.0786253333333333,0.004335116666666671,-0.004691316666666671,0.0805473333333333,2.0673833333333302,1.3820833333333302,0.0428877166666667,0.242541666666667,1.9977666666666698,1290.9,1722.2,1307.1,1379.3,1195.9,1708.4,1605.9,1338.8,1260.8,2467.6,1667.4,1935.5,1463.3,2498.0,2315.0,2073.5,0.97665,1.4328,1.2757,1.4032,1.2236,1.4622,1.4416,1.5488,1.1001,1.4475,1.3586,1.476
1.9,-4.77791666666667,2.7377,0.0569826,-0.010151899999999998,0.00745034,0.0675856666666667,2.1111833333333303,1.41253333333333,0.1196245,0.256628333333333,2.0002833333333303,1307.5,1706.7,1381.0,1368.7,1182.7,1605.2,1616.2,1390.3,1314.6,2409.8,1806.1,1990.3,1529.4,2521.1,2452.5,2284.9,1.0054,1.412,1.3078,1.4541,1.2931,1.5706,1.5174,1.6435,1.1493,1.4913,1.4126,1.5488
2.0,-4.92915,2.96115,0.0499726666666667,-0.01834315,-0.008086933333333329,0.0568901666666667,2.1945,1.4463166666666698,0.140025,0.251908333333333,2.0048333333333304,1317.0,1679.6,1258.4,1398.9,1129.8,1666.3,1625.7,1335.7,1275.6,2436.1,1808.1,2040.2,1496.4,2465.2,2696.3,2371.6,0.9685600000000001,1.4504,1.4368,1.4584,1.3245,1.4794,1.6585,1.7756,1.1465,1.4649,1.5476,1.617
2.1,-5.17181666666667,3.2442,0.077109,-0.0119141333333333,0.0016289133333333302,0.0784495,2.2785,1.4672,0.12247999999999999,0.23387166666666698,1.99545,1282.5,1691.8,1351.0,1375.4,1175.2,1681.2,1603.0,1265.9,1230.5,2295.7,1907.5,2063.1,1422.9,2361.6,3042.9,2554.8,0.95945,1.357,1.4119,1.5,1.2107,1.4047,1.8983,2.0181,1.0851,1.3809,1.6551,1.7590000000000001
2.2,-5.43408333333333,3.5635333333333303,0.0592686666666667,-0.00751488333333333,0.00750066666666667,0.0629411666666667,2.3443,1.50446666666667,0.0880318333333333,0.21104833333333303,1.99305,1284.5,1685.4,1332.0,1325.2,1171.0,1691.0,1630.4,1305.4,1149.7,2218.3,2094.0,2168.4,1336.5,2319.7,3571.5,2581.3,0.8950899999999999,1.3162,1.5721,1.6362,1.1414,1.3718,2.1905,1.9775,1.0182,1.344,1.8813,1.8069
2.3,-5.674571428571429,3.8464285714285698,0.05508300000000001,-0.0101657142857143,0.00697497142857143,0.0601481428571429,2.40632857142857,1.53674285714286,0.0421201428571429,0.191141428571429,1.9816142857142902,1324.8,1637.4,1367.3,1331.7,1163.6,1730.5,1692.0,1336.8,1079.9,2094.6,2558.6,2144.0,1306.7,2242.3,4133.5,2641.1,0.81509,1.2793,1.8713,1.61,1.123,1.2958,2.443,1.9757,0.96903,1.2875,2.1571,1.7929
2.4,-5.84906666666667,4.04445,0.0190598,-0.00585131666666667,-0.00443203333333333,0.0269601666666667,2.44288333333333,1.5612,0.0016784000000000002,0.18135333333333303,1.96975,1291.9,1636.2,1318.4,1398.6,1188.6,1701.4,1668.6,1303.6,1020.8,2066.8,2627.9,2198.1,1259.6,1997.6,4127.4,2663.9,0.79019,1.2632,1.9933,1.5716,1.0597,1.1741,2.4736,2.0435,0.92496,1.2186,2.2334,1.8075
2.5,-5.9445,4.15943333333333,0.03895355,0.0011346666666666699,0.0057224666666666705,0.0530631666666667,2.42783333333333,1.5408,-0.0212331666666667,0.17111666666666697,1.92598333333333,1322.2,1626.3,1331.4,1343.8,1156.1,1671.8,1645.0,1301.8,1054.8,1955.7,2609.3,2212.3,1260.4,1940.2,4077.6,2674.7,0.79777,1.2025,1.9598,1.6463,1.0902,1.1605,2.4788,2.0547,0.9439700000000001,1.1815,2.2193,1.8505
