Stop,Start
0.6,1.25
3.6833,4.4833
4.6333,8.9667
15.45,18.933
20.633,21.267
22.5,23.167
30.417,31.083
31.117,32.25
36.15,36.633
36.667,38.017
39.117,39.817
48.55,49.317
49.983,50.533
55.217,55.95
205.53,206.2
208,208.65
213.08,213.95
238.88,239.4
246.33,248.87
249.15,250.3
250.5,251.78
267.57,268.4
277.22,277.75
284.08,284.83
292.5,294.47
