T1,T2
4.8334,5.1334
7.2001,7.5001
113.75,114
117.27,117.6
121.67,121.97
143.35,143.84
144.92,145.17
149.75,150.17
151.84,152.19
153.67,154.14
166.67,166.99
168.12,168.34
178.95,179.27
183.72,184
186.27,186.6
192.32,192.55
194.77,195.17
203.24,203.67
216.07,216.45
228.14,228.47
231.5,231.97
233.17,233.6
252.15,252.59
254.17,254.62
273.52,274
