Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,-0.0121156916402,-0.0342131179919193,0.0134683765549267,0.03018091751428,0.0062757903013739,0.0399039645579351,-1.05166635801445,0.00031271542835885,0.00564838665115163,0.000866932530578553,0.00627489346121653,1173.0848,1491.7968,1462.5685,1184.5806,1432.8436,1584.7816,1363.3219,1138.8124,893.7065,1955.3561,3466.8137,1050.8359,1765.4237,3197.9224,3913.2751,1393.4757,0.761843048345695,1.31073890224191,2.3703598839986,0.887095314578003,1.23211193461729,2.01789470549128,2.8703970060189,1.22362181865951,0.996977491481492,1.6643168038666,2.62037844500875,1.05535856661876
0.1,-0.000145324625877821,-0.120536851369088,0.0196020749334166,0.0241003797835292,0.0123459178509117,0.0401678075662488,-1.1443149372571,0.0103302025950509,0.0256454772760814,0.00490807435070316,0.0336391361484589,1300.9843,1589.8163,1568.0735,1309.5206,1681.3315,1661.3247,1525.1208,1315.652,1024.0826,2187.2537,3988.0674,1219.0928,2048.6853,3485.2415,4265.7041,1620.4644,0.787159845049629,1.37579020922103,2.54329111486164,0.930945874390979,1.2184898100107,2.09786894759345,2.79696146036432,1.23168163009671,1.00282482753016,1.73682957840724,2.67012628761298,1.08131375224385
0.2,-0.100870073140192,-0.249826630652155,0.011795887687436,0.0620640611790312,0.0314932922453666,0.0738733768848241,-1.38830213953439,0.038198165874584,0.0725096079019077,0.0237034450668321,0.103132934682748,1301.6157,1543.626,1603.3558,1371.4393,1704.1687,1700.9554,1563.975,1257.6576,1079.9559,2332.2456,3818.146,1174.8246,2186.5115,3480.4526,4081.6479,1596.4836,0.829704113126478,1.51088774094243,2.38134667302167,0.856636236106111,1.28303700214656,2.0461751084126,2.60979101328346,1.26941037051738,1.05637055763652,1.77853142467752,2.49556884315257,1.06302330331175
0.3,-0.310237780084826,-0.322682030828432,0.0163415226960097,0.0580350395585273,0.0344175370737503,0.0744989268445703,-1.78913958028569,0.0703294156698656,0.169800706767584,0.0732884353915789,0.22975929758896,1340.3511,1523.7236,1634.3641,1314.1227,1737.1123,1707.6437,1619.2849,1323.7831,1100.8522,2214.9236,3729.511,1224.224,2206.2083,3527.5791,4125.124,1589.9355,0.821316295409464,1.45362557881233,2.28193399500148,0.931590330187585,1.27004356598016,2.065758272642,2.54749735515968,1.20105438723307,1.04567993069481,1.75969192572716,2.41471567508058,1.06632235871033
0.4,-0.506157752167957,-0.363768318828688,0.0223981641215077,0.0297326723488748,0.0227783045583737,0.056543428471179,-2.02662692285998,0.104678560490769,0.290300918222097,0.141468941275176,0.385359379908162,1302.9402,1543.1593,1681.3036,1270.6077,1709.1006,1692.7256,1571.7401,1289.0972,1151.793,2305.6147,3717.7427,1202.7318,2245.7502,3651.3765,3954.8086,1658.922,0.883995290037102,1.49408729221928,2.21122627703884,0.946579971142942,1.31399532596267,2.1570988824178,2.51619755708975,1.28688666766168,1.09899530799989,1.82559308731854,2.3637119170643,1.11673331940231
0.5,-0.707246086118253,-0.4084156693232,0.0251560538264653,0.0241198829455133,0.0240815792959843,0.051584434707778,-2.21967670739249,0.14730071467717,0.394816021608707,0.208419900030554,0.538337548663013,1339.7576,1607.9041,1624.3195,1266.495,1746.1895,1723.1422,1538.425,1313.3706,1141.5332,2325.1448,3594.9167,1224.5735,2307.5049,3524.1594,3998.4929,1694.0339,0.852044578810376,1.44607181485513,2.21318324381379,0.966899592971153,1.32145159503021,2.04519360038887,2.59908211320019,1.28983692797753,1.08674808692029,1.745632707622,2.40613267850699,1.12836826047434
0.6,-0.866932633567988,-0.424795025283999,0.0196933805401828,0.012164725036717,0.00801249922454358,0.0379032478412553,-2.33190651872159,0.194974233862348,0.474075900455046,0.269007233798126,0.671777794869504,1368.188,1630.9366,1636.4935,1221.8745,1723.4133,1686.7515,1565.9738,1282.0791,1153.9082,2323.8943,3568.3052,1286.224,2266.6191,3556.842,4046.8821,1640.8091,0.843384242516379,1.42488328485608,2.18045791199293,1.05266457398039,1.31519183471545,2.10869354495905,2.58425913639168,1.27980332882737,1.07928803861591,1.76678841490756,2.38235852419231,1.16623395140388
0.7,-0.966460093971736,-0.469984126580055,0.0223899938165531,0.0109876087586608,0.00559145705517653,0.0522243379367439,-2.39880191768099,0.236485178500251,0.520575242970747,0.308054993960396,0.77269987640889,1363.425,1612.3138,1627.9417,1294.6034,1691.327,1683.7485,1595.4564,1345.2791,1225.5565,2228.3984,3557.7993,1281.3296,2309.3381,3458.0518,4089.5562,1609.6249,0.89888075985111,1.38211209257156,2.18545866845232,0.989746821304502,1.36540012664612,2.05378166632368,2.56325161878444,1.19649885291461,1.13214044324861,1.71794687944762,2.37435514361838,1.09312283710956
0.8,-1.16621548530276,-0.484431862544066,0.0363456387196208,0.0103877698026851,0.0244854231103521,0.0591318449506941,-2.45364742204933,0.278876975033333,0.540908448635705,0.333232908815758,0.864852510275435,1362.5315,1672.2715,1626.3906,1392.4523,1676.8871,1682.8994,1575.4052,1310.0802,1223.8739,2156.0552,3695.3337,1149.0043,2374.8372,3404.7012,4143.6714,1679.5243,0.898235306853456,1.28929734196869,2.27210714326558,0.825166003891121,1.41621770481746,2.0231162956027,2.63022579841681,1.28200113244975,1.15722650583546,1.65620681878569,2.4511664708412,1.05358356817044
0.9,-1.38480375397274,-0.503100395426833,0.0315035245057474,0.0182701068444934,0.0187160337209823,0.0478279089526471,-2.50921955651976,0.330845581326482,0.541865344872204,0.362887340470067,0.950772241581148,1287.0392,1585.5269,1594.411,1330.2054,1672.5873,1747.5819,1520.4211,1373.6328,1272.463,2101.0227,3789.4868,1234.8616,2545.7139,3275.4626,4156.8237,1658.113,0.988674626227391,1.32512586194533,2.37673147011655,0.928324001691769,1.52202154111776,1.87428274463131,2.73399500967199,1.20710061670047,1.25534808367258,1.59970430328832,2.55536323989427,1.06771230919612
