T1,T2
7.8168,11.417
12.034,13.867
16.667,19.467
20.05,21.8
23.167,25.817
30.85,32.4
41.967,45.101
48.267,53.384
54.201,58.951
59.434,64.234
65.501,67.768
74.368,76.085
76.118,80.618
258.79,260.59
274.5,276.57
277.5,281.17
283.27,285.64
290.52,292.89
293.8,298.42
