0,0.76184,1.3107,2.3704,0.8871,1.2321,2.0179,2.8704,1.2236
0.10016,0.78716,1.3758,2.5433,0.93095,1.2185,2.0979,2.797,1.2317
0.20033,0.8297,1.5109,2.3813,0.85664,1.283,2.0462,2.6098,1.2694
0.30049,0.82132,1.4536,2.2819,0.93159,1.27,2.0658,2.5475,1.2011
0.40065,0.884,1.4941,2.2112,0.94658,1.314,2.1571,2.5162,1.2869
0.50082,0.85204,1.4461,2.2132,0.9669,1.3215,2.0452,2.5991,1.2898
0.60098,0.84338,1.4249,2.1805,1.0527,1.3152,2.1087,2.5843,1.2798
0.70114,0.89888,1.3821,2.1855,0.98975,1.3654,2.0538,2.5633,1.1965
0.8013,0.89824,1.2893,2.2721,0.82517,1.4162,2.0231,2.6302,1.282
0.9015,0.98867,1.3251,2.3767,0.92832,1.522,1.8743,2.734,1.2071
1.0016,0.89137,1.2903,2.3619,0.94709,1.4967,1.8286,2.7341,1.2851
1.1018,0.98975,1.3553,2.3849,0.9951,1.5251,2.0561,2.6194,1.3008
1.202,0.96053,1.2925,2.3179,0.9786,1.5832,1.9342,2.7037,1.3272
1.3021,1.0369,1.2418,2.3393,0.98798,1.6653,2.017,2.6232,1.4302
1.4023,1.061,1.2776,2.3966,1.0386,1.6508,1.9183,2.6724,1.3212
1.5024,1.0452,1.2526,2.3201,0.97175,1.7076,1.8653,2.9222,1.3503
1.6026,1.0323,1.1322,2.4873,0.97733,1.6146,2.0184,2.9271,1.2707
1.7028,1.0475,1.2106,2.5232,0.99268,1.6296,1.8855,3.0494,1.3024
1.8029,1.021,1.1246,2.3917,0.9132,1.6679,1.8728,3.0987,1.2742
1.9031,1.0364,1.2398,2.3578,0.98629,1.7594,1.929,2.8683,1.2321
2.0033,1.0976,1.1777,2.3731,0.89994,1.7366,1.7344,2.9175,1.2781
2.1034,1.0801,1.1787,2.4329,0.96768,1.8251,1.846,2.8038,1.2616
2.2036,1.1514,1.2036,2.4574,0.96907,1.7919,1.7469,2.7507,1.105
2.3038,1.0967,1.0622,2.3746,0.92653,1.71,1.6728,2.919,1.2819
2.4039,1.036,1.0113,2.4257,0.92065,1.6592,1.5916,2.798,1.1394
