0,0.55375,1.467,1.9727,1.254,0.73079,1.6952,2.4916,1.1935
0.1,0.5905,1.5653,1.9435,1.1312,0.75747,1.6482,2.4663,1.2101
0.2,0.61917,1.5417,1.9124,1.183,0.82314,1.9834,2.3371,1.2022
0.3,0.64609,1.6901,1.8237,1.2796,0.85887,2.2174,2.3519,1.2187
0.4,0.68332,1.8269,1.6956,1.1241,0.9186,2.1982,2.2037,1.2012
0.5,0.68096,1.8181,1.5904,1.1993,0.90822,2.1118,2.0594,1.1684
0.6,0.76357,1.8681,1.4819,1.1814,1.0236,2.1704,1.9951,1.171
0.7,0.77705,1.7422,1.5327,1.2113,1.0295,2.1383,1.9932,1.2965
0.80001,0.81179,1.711,1.4925,1.2656,1.0693,2.0905,2.032,1.2754
0.90001,0.82537,1.7031,1.4249,1.3075,1.0517,2.0551,2.0105,1.3202
1,0.79857,1.5755,1.3439,1.3935,1.0358,2.1171,2.0003,1.285
1.1,0.89493,1.708,1.3708,1.2252,1.0681,1.9174,1.827,1.3163
1.2,0.84224,1.7164,1.2779,1.3023,1.0706,1.9774,1.9068,1.2842
1.3,0.88588,1.6076,1.2093,1.3963,1.1023,1.8503,1.8035,1.3339
1.4,0.87982,1.4293,1.3171,1.2926,1.1555,1.8135,1.7653,1.291
1.5,0.76528,1.5372,1.2265,1.3704,1.0954,1.8279,1.7618,1.3431
1.6,0.88593,1.4656,1.2572,1.3669,1.1133,1.7374,1.7245,1.3901
1.7,0.78267,1.5224,1.2742,1.3701,1.0628,1.8301,1.619,1.251
1.8,0.83458,1.4546,1.2875,1.1789,1.121,1.7965,1.7482,1.2786
1.9,0.88947,1.4021,1.3303,1.3035,1.1749,1.6721,1.7673,1.2983
2,0.8726,1.5097,1.4742,1.2977,1.1484,1.6578,1.9028,1.2409
2.1,0.79846,1.2889,1.5224,1.2039,1.1106,1.6266,2.1086,1.2675
2.2,0.83096,1.393,1.443,1.3075,1.0953,1.4676,2.02,1.1943
2.3,0.87882,1.2837,1.5147,1.3536,1.1275,1.5523,1.9457,1.2263
2.4,0.78731,1.2917,1.3655,1.2987,1.1765,1.5629,1.9333,1.2138
2.5,0.85158,1.3253,1.3448,1.1877,1.0877,1.5315,1.8163,1.1569
2.6,0.85068,1.4537,1.4001,1.2278,1.2125,1.5631,1.8058,1.1688
2.7,0.9312,1.3192,1.3604,1.1772,1.1453,1.5097,1.8246,1.1352
2.8,0.89062,1.3658,1.2668,1.0566,1.2762,1.5925,1.6756,1.1403
2.9,0.9013,1.3432,1.2423,1.0841,1.2038,1.5538,1.6481,1.1485
3,0.92772,1.383,1.2886,1.1108,1.2053,1.5482,1.8391,1.144
