T1,T2
0,30.032
40.115,46.864
54.364,66.03
71.846,89.362
90.129,103.11
108.49,113.71
114.21,123.19
125.34,141.99
142.73,150.23
156.18,171.64
172.46,177.51
185.27,190.51
196.26,215.76
216.29,224.29
228.81,239.75
248,259.39
262.57,271.84
