Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,0.05826829904353201,-0.066189220754732,0.009686183917008921,-0.0970729478030834,-0.0362386832714903,0.10592536160902001,2.31266666666667,0.00166994096304446,-0.0150937800554943,-0.0072488842204459,0.0171866482721933,1198.0586,1852.8064,1519.2341,1371.7571,1223.6417,1653.6824,1747.635,1146.6284,926.7122,2363.0549,1940.2272,1108.726,930.7130000000001,2358.8862,2050.9534,697.3431,0.7735115794836751,1.2753922374188702,1.2771087747438,0.8082524231148499,0.7606090900628841,1.42644452163245,1.17355935306858,0.608168348176271,0.767060334773279,1.35091837952566,1.22533406390619,0.70821038564556
0.1,0.118616686770086,-0.0778394212804333,-0.008328013535138491,-0.0218793319511057,-0.0103368072632173,0.0692526928486276,1.97505,0.005031120357955579,-0.0732337030415831,-0.0301059774776592,0.084471028860317,1374.5444,1972.1523,1840.0258,1652.3712,1347.1221,1802.9181,1952.9729,1220.2067,1162.3044,2650.7183,2079.5217,1238.8241,1213.1045,2715.0601,2093.2686,852.9384,0.8455924741317921,1.3440738324316999,1.13015899016199,0.749725061777886,0.900515625124107,1.5059253662160301,1.07183699272018,0.699011405198808,0.8730540496279499,1.42499959932386,1.1009979914410801,0.7243682334883471
0.2,0.156066181789036,0.0554644994439811,-0.0189762177838604,0.0428541961374017,0.00872764197436095,0.0566855310005011,2.25524,-0.0083189242690743,-0.126526399663373,-0.0553762740859471,0.213586521261481,1347.4729,1929.693,1733.3096,1639.5238,1298.0465,1864.5544,1985.1746,1150.2037,1167.3955,2685.6748,1964.7837,1258.9087,1242.7644,2827.012,2051.9331,804.7014,0.8663591675943909,1.39176273117019,1.13354457853346,0.7678502135803091,0.9574113099954429,1.51618638748218,1.03362852819092,0.69961642446464,0.911885238794917,1.45397455932618,1.08358655336219,0.7337333190224751
0.3,0.19841165484003898,0.11861806166332198,-0.00681028794385857,-0.0172416781512742,-0.0070660356654968295,0.0252624003294464,2.25208333333333,-0.0395037807287274,-0.11438593012956699,-0.0607860479168152,0.3538021736403,1354.995,1979.921,1820.1031,1567.4072,1402.9124,1776.0999,2001.7682,1197.9858,1220.6276,2781.8855,1897.2361,1178.1418,1319.6321,2782.4824,1982.5824,748.2294,0.900835501238012,1.40504873679303,1.0423783685660402,0.751650113639902,0.9406375622597679,1.5666249404101598,0.9904155735913879,0.624572845521207,0.92073653174889,1.4858368386016003,1.01639697107872,0.6881114795805551
0.4,0.259425449401032,0.109018699230196,0.00103274990366924,-0.0440747044700073,-0.0105699818421638,0.0472791016977622,2.1175599999999997,-0.067530144324385,-0.11923369218395802,-0.0672486730452904,0.46690133661737204,1275.9248,1960.6438,1812.2529,1619.7716,1361.4042,1765.5695,1991.0963,1227.2437,1286.8865,2853.3987,1759.0972,1204.7542,1339.7396,2799.7661,1885.9015,772.5962,1.00859118029527,1.4553376294051998,0.9706687184774271,0.7437802959380201,0.9840865776673821,1.5857580797584,0.947167397177123,0.6295377193625029,0.9963388789813241,1.5205478545818,0.9589180578272751,0.6866590076502621
0.5,0.28103142954199606,0.0411370126006122,0.0103964154204253,-0.008174512187299659,-0.00357831473353606,0.0778931846464562,1.78478,-0.0787337963243013,-0.16762165445810198,-0.0791826040103869,0.576468833308151,1292.9884,1938.3287,1806.3938,1599.6879999999999,1303.9197,1723.1829,1887.4462,1178.9592,1316.6826,2753.7834,1639.3005,1134.7385,1420.3179,2757.8462,1868.5004,744.5706,1.01832514506704,1.42069990502643,0.907498962850736,0.709349885727717,1.08926792040952,1.60043730703224,0.9899622039558,0.631549081596717,1.05379653273828,1.5105686060293302,0.948730583403268,0.670449483662217
0.6,0.28050646080943,-0.00010002384842114,0.0060910562795119605,0.00791218032726847,-8.39098539007002e-05,0.0690184395900684,1.92101666666667,-0.0717320071567763,-0.20422128273706797,-0.0878133069603736,0.70654730437651,1318.7,1847.4949,1741.4077,1552.5034,1360.9897,1738.9541,1878.7231,1210.6133,1395.7346,2853.6965,1640.6002,1167.3712,1443.8937,2678.3687,1734.0211,740.7611,1.0584170774247401,1.5446302449874199,0.9421114883091422,0.751928272749676,1.06091449479743,1.54021816907071,0.922978537922912,0.611889114385246,1.0596657861110799,1.5424242070290601,0.932545013116027,0.6819086935674611
0.7,0.26338844840607395,0.0352799584855444,-0.00688603508234408,0.0735855499223299,0.0186778564938736,0.0980722417189633,2.13215,-0.0612846094438942,-0.20287662288591102,-0.0902852859813762,0.848108725963223,1327.4888,1923.1215,1819.371,1587.9534,1373.4496,1755.4146,1951.8224,1203.6986,1398.4707,2739.9392,1563.1449,1065.9767,1537.4091,2634.7034,1682.3296,731.9014,1.05347080894392,1.42473535863439,0.859167756328973,0.671289661270916,1.11937787888249,1.5009009267668199,0.861927601609655,0.608043741182386,1.08642434391321,1.4628181427006,0.8605476789693141,0.639666701226651
0.8,0.237953033292139,0.16694042464330403,-0.0190716394841027,0.0407268432772682,0.0130595518100777,0.0639683928335831,2.59243333333333,-0.0633626042582381,-0.11594453375303698,-0.0693315490023122,1.01563117326261,1381.9653,2015.6724,1792.1676,1676.7561,1357.7511,1873.2068,1994.4792,1243.9242,1450.4613,2710.5051,1397.5327,1054.5792,1658.9451,2612.051,1584.0707,755.9033,1.04956419672766,1.3447150935836598,0.7798002262734799,0.6289401302908629,1.2218330001721203,1.39442745990459,0.794227736243125,0.607676335905355,1.13569859844989,1.3695712767441202,0.7870139812583029,0.618308233098109
0.9,0.320713907938578,0.22659990995909698,-0.0153199077706504,-0.0194220184063344,-0.006092555620537321,0.038578637105931,2.51615,-0.0823744964747391,-0.0123780511591224,-0.0404114229019717,1.1549579290067902,1313.8981,1974.6438,1768.3264,1603.6968,1396.4816,1828.8192,1963.2920000000001,1203.7336,1543.2307,2566.8831,1435.4702,1069.9534,1649.3849,2593.2627,1596.2859,744.7877,1.17454367275514,1.29992209227811,0.8117676691361959,0.667179357095431,1.18110034532499,1.41799840027926,0.8130659626790109,0.618731337232756,1.17782200904007,1.3589602462786898,0.8124168159076031,0.642955347164094
