Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red,G3_Red,G4_Red,G5_Red,G2_Green,G3_Green,G4_Green,G5_Green,G2_avg,G3_avg,G4_avg,G5_avg
0,-0.0122117040082634,-0.0758081720115134,-0.00208633848963678,0.0458046760619548,0.0247477442018862,0.0556667211852379,1.78414969521661,-0.000440388131270148,0.00361557854236007,0.00372289230430613,0.00534629154354441,752.0524,810.4306,797.5399,523.4891,812.9954,1871.9756,1727.049,766.4828,1.0810355767763,2.30985305836181,2.1654703419854,1.46418101160081
0.1,0.00733920141025301,-0.210864732933026,0.0137200056203941,0.0522153090392316,0.028632391904945,0.0648744275249659,2.82215805981878,0.00191081116955304,0.0355533593362231,0.0233908202885822,0.0456842744362633,767.4503,844.6692,805.4898,533.1996,899.6564,1904.7158,1636.2117,759.3854,1.17226666013421,2.25498431812122,2.03132516389407,1.42420474433964
0.2,0.0950550284795043,-0.398718061175104,0.0284729535020425,0.043611216776405,0.0158885515081583,0.0566261729666699,2.53425361227357,0.0243047792444665,0.115573592835876,0.0671226427404495,0.147080983351007,758.3579,853.673,799.3947,525.5444,1005.2431,1941.9463,1562.0623,747.3239,1.32555235463361,2.27481283817106,1.95405636289558,1.42199954941961
0.3,0.165943541833678,-0.592870589111342,0.0334876703520404,0.0179236256449049,0.0241127310033192,0.0535579010781618,2.36446895640525,0.072953830508536,0.209163806241734,0.111440623154222,0.272945882440181,779.5958,843.3964,821.3173,546.2647,1095.8171,1919.8883,1477.6312,744.5408,1.40562211853886,2.27637715788211,1.79909908143905,1.3629670743872
0.4,0.262692842071021,-0.828698366311991,0.0419172483820912,0.0177249130288803,0.00983790875734003,0.058991723263736,2.24963257352471,0.142145223116463,0.284065096924052,0.156577006122641,0.405530211979116,802.5758,833.5499,788.9775,558.2627,1165.9349,1874.262,1407.4797,722.9014,1.45274116164479,2.24853005201008,1.78392881926291,1.29491259222585
0.5,0.388965648590489,-1.00352703028071,0.0343619191896076,-0.0263160495044524,0.0110047123676297,0.0557475110230684,2.27478879337836,0.226107347943229,0.333700993148137,0.185193126744698,0.539053560409686,805.1909,831.814,785.4832,537.8292,1210.0754,1796.8644,1326.9504,723.6071,1.50284286620726,2.16017571235877,1.68934281471583,1.34542174355725
0.6,0.598773779718907,-1.11842737028381,0.0382095079033144,-0.0408949540124651,-0.0184947949813771,0.0854012626465198,2.46327522201511,0.313612423266885,0.325588200306923,0.194424323479607,0.67512680895315,786.3337,816.0575,773.8453,543.8935,1277.5015,1778.339,1268.0505,702.7625,1.62463023014275,2.17918345214645,1.63863565495584,1.2920957871348
0.7,0.828678862582643,-1.0205642478594,0.0192768318635283,-0.124773568638689,-0.030184404008201,0.131076598697104,0.870522339433575,0.397561495261876,0.24660998017333,0.161815024424588,0.841636945636655,796.4395,835.955,786.022,551.6757,1374.2878,1884.4083,1186.7081,697.2758,1.72553947914437,2.25419825229827,1.50976448496353,1.26392335207079
0.8,0.924088690052729,-0.855437362286143,0.0219570058082607,-0.120767777057249,-0.0209798780688163,0.129928630346968,-2.49985811325582,0.460617582936799,0.0425654846503255,0.0967972969573359,1.07155811580825,785.067,836.2576,796.9338,541.2316,1417.6591,1829.7875,1120.3804,655.6485,1.80578103524922,2.18806681099221,1.40586382457363,1.21140099728102
0.9,0.954151553969164,-0.661807373290978,0.0362854169365542,-0.0474278477394871,-0.0220233359242559,0.0769075112494714,-2.03824479616383,0.509293328913469,-0.22323637563048,0.0297257410671574,1.3216000385724,793.0491,816.6068,783.4339,551.6142,1430.9304,1798.2332,1029.2588,668.5282,1.80434023568024,2.20207963000063,1.31377873742762,1.21194885845941
1,0.85652078874436,-0.415725981141883,0.0326870170490664,-0.0721242840130181,-0.0397875120979273,0.102040774449724,-1.70216141375575,0.561201295855614,-0.44495449340993,-0.0370753393540627,1.52207562918111,814.5262,849.4675,773.0247,515.9645,1461.7843,1751.8459,958.2861,675.6718,1.79464368365315,2.06228713870748,1.23965780136133,1.30953156660972
1.1,0.638374098459316,-0.304667732179203,0.0284350782804462,-0.109003198539976,-0.0320385949427777,0.121266314670467,-1.0831039104692,0.606991012568887,-0.657645677448513,-0.118227816877292,1.71160440432919,792.8069,837.4528,762.6734,536.7606,1494.8372,1710.9745,929.4755,670.284,1.88549973518142,2.04306977061871,1.21870711630955,1.24875782611466
1.2,0.351273860254817,-0.215601444862159,0.0484939857570581,-0.0417943151394653,-0.0162228750574444,0.0820428786991265,-0.641434658240715,0.649158858376969,-0.882497404727333,-0.198309676557852,1.90320390407711,799.2361,826.3096,769.0048,544.5128,1498.1007,1657.3748,866.4016,640.0248,1.87441570769889,2.0057552278226,1.12665304559867,1.17540818140547
1.3,0.0766372524230972,-0.12855737421167,0.0410823084013829,-0.0204475509661084,-0.0162705316254674,0.0589875302938408,-0.514156358470082,0.707262799375434,-1.0371433101544,-0.259041464699529,2.04648695235613,797.5579,836.4175,780.9412,547.6355,1465.8013,1622.3459,829.3632,664.6781,1.83786192826878,1.93963648536765,1.06200466821318,1.21372354421874
1.4,-0.0943692096183589,-0.141675725729341,0.0197082442240939,-0.0510292340411794,-0.0226155935944389,0.0661543684798684,-0.267580994226893,0.762313776620423,-1.12252610162357,-0.301113215222744,2.12712688788427,797.8084,857.2581,781.3603,547.0915,1518.9402,1726.6508,798.7537,655.456,1.90389095928296,2.01415513017608,1.02226040918639,1.1980738139781
1.5,-0.220485586832872,-0.36249384983931,0.023231972740471,-0.078760586551756,-0.0374398204335581,0.0986819928131716,0.13257013768524,0.793321558461345,-1.19575948275667,-0.347546361037557,2.18166837626027,780.0231,831.1252,778.4872,539.4162,1577.6301,1791.6454,774.5118,654.2753,2.02254279392495,2.15568653194489,0.994893429204745,1.2129322404481
1.6,-0.394612500870508,-0.605530000394187,0.0433241279806165,-0.0682279894469934,-0.013009454112699,0.0912091445992948,0.595216448737118,0.814855769028945,-1.28750043561205,-0.405323719237472,2.25107459693033,800.6541,837.5428,771.4482,543.2201,1586.8341,1776.9745,740.9534,625.8706,1.98192215589728,2.12165217108905,0.96047070950454,1.15214919330121
1.7,-0.573688929860136,-0.856617145395519,0.0412021367771568,-0.0244456846526746,-0.0161393783412534,0.0728449861640855,0.873634922932485,0.854833632169711,-1.37494046079883,-0.443279638549447,2.32285251150168,794.751,809.1974,772.9995,519.5535,1561.3901,1717.1843,733.2686,602.0189,1.96462804073225,2.12208331366364,0.948601648513356,1.15872359631876
1.8,-0.731221647806358,-1.0480886597757,0.0391984524802022,0.0275671683023644,-0.00358200088707384,0.0624728993115765,0.871564996871418,0.902931614584698,-1.40634941705504,-0.456074361200203,2.37391300946256,772.3751,819.8503,765.05,528.4229,1547.1011,1681.2083,697.9304,601.2233,2.00304372836462,2.05062838910957,0.912267694921901,1.13776919963158
1.9,-0.910115363846683,-1.15218790881042,0.0239553335794219,0.038106720943783,0.00601815927242649,0.049598497123476,0.674290623738862,0.945936894901682,-1.34614583051264,-0.439870365582718,2.39204828966565,799.0574,850.8752,762.4927,521.6438,1542.2914,1709.9252,670.7023,594.1823,1.93013843561176,2.0096075194106,0.879617995031297,1.13905753312893
2,-1.07553028146303,-1.24020321796877,0.0250533527044709,0.0180001535919957,-0.0094485167756986,0.060894450693148,0.482875774189685,0.973664167777924,-1.21352765762586,-0.403517574171784,2.37815491558824,793.7167,831.7549,768.7889,538.3901,1636.9719,1861.9729,671.6948,589.5996,2.06241332707249,2.23860767156286,0.873705122433479,1.09511597631531
2.1,-1.10459435955158,-1.40592177478352,0.019051653399432,-0.0839956449183149,-0.0336340372207854,0.106991419551714,0.729840836776662,0.9844249445369,-1.08149147601482,-0.376591231396408,2.36252851258463,814.8845,836.1248,763.0636,543.0091,1664.5251,1897.6405,649.3317,581.4501,2.04265156595812,2.26956609826667,0.85095357713302,1.07079255209535
2.2,-1.01820134239513,-1.66069727127124,0.0394504821888387,-0.119365007171609,-0.0340679376638574,0.133771161593754,1.44666457713467,0.981805084830516,-1.06741811230343,-0.379659816096361,2.39922366414643,810.1948,838.8558,764.3576,538.2777,1663.9421,1913.9458,668.9364,567.3696,2.0537555906308,2.28161479005092,0.875161573588069,1.05404626645317
2.3,-0.814480789255462,-1.87622031404981,0.0472070960107356,-0.0691321286732336,-0.0244384810800445,0.0899420473099388,2.00335004590776,0.990618173915057,-1.16018126176311,-0.404936853521118,2.48868603138804,807.4158,824.6415,766.5598,544.6446,1645.7345,1863.1876,674.3544,572.275,2.03827383610774,2.25939102021909,0.879715320318128,1.0507310638901
