Start,Stop
0,38.483
39.35,116.68
117.4,149.67
150.18,154.17
154.93,172.9
173.5,188.92
190.2,238
238.68,240.53
241.23,245.25
246.08,285.18
285.75,289
289.9,293.35
296.92,300
