T1
11.817
23.6
39.417
57.567
73.833
82.283
92.267
102.53
111.17
119.23
128.18
137.78
147.6
156.52
166.6
176.87
185.82
195.35
203.83
213.92
222.55
231.48
240.95
252.68
261.05
270.62
278.73
287.13
