Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,-0.00430380234799002,0.01607508470992,0.00085904444330844,-0.0006664473558052,0.00386224848000462,0.040060538908895,1.50019163377406,-0.000206301196761755,-0.00360268914639357,1.64561305522657e-05,0.00462664662697557,635.933,969.5415,1004.9939,944.577,693.8727,1086.1477,1098.8705,1110.8861,478.8877,874.4116,1193.1053,954.4971,557.8091,1047.1034,1491.2717,875.0497,0.753047412227389,0.901881559479403,1.18717665848519,1.01050216128489,0.803906970255495,0.964052494886285,1.35709503531126,0.78770424798726,0.778477191241442,0.932967027182844,1.27213584689822,0.899103204636076
0.1,0.0204068594693011,0.0331351938455667,0.00743413356462315,0.0140436809558811,0.00204563222508614,0.0455771088444978,1.4074874367478,0.000924886395361504,-0.00011712236371424,0.00308360556538107,0.033802319270072,701.6395,1045.3624,1116.171,996.7125,736.9886,1141.5101,1160.3767,1180.9268,512.8661,964.9574,1303.4468,981.9396,588.9586,1126.5703,1626.3214,955.134,0.730953858783606,0.923084090263817,1.16778414776947,0.98517837390421,0.799142076281777,0.986912248958638,1.40154606689362,0.808800342239671,0.765047967532692,0.954998169611228,1.28466510733155,0.896989358071941
0.2,0.0745666441635145,0.1027175229164,0.0145251583131196,0.019535717741491,0.00851952067905252,0.0460473882509634,1.30346531872819,0.0112007501557858,0.0195370218547424,0.00983769179313733,0.106742815986611,747.94,1070.6899,1099.3944,965.2544,779.228,1225.2599,1198.9412,1149.8625,559.4896,947.0306,1237.4189,1007.0185,604.0086,1205.7728,1521.5231,949.4199,0.748040751931973,0.884505028019784,1.12554593692673,1.04326745363709,0.775137187062067,0.98409553760798,1.26905564676566,0.825681244496625,0.76158896949702,0.934300282813882,1.1973007918462,0.934474349066859
0.3,0.20483830882266,0.131232325634156,0.00778172832926767,0.048141194370981,0.0174923477626614,0.0581051553130333,1.03843571363109,0.0353874239922252,0.0654466149011723,0.0293646034621637,0.212637041370816,759.0321,1080.6376,1100.3933,1033.4883,776.1658,1156.6949,1231.5931,1129.4296,567.9658,900.3461,1165.9025,965.6375,614.9821,1239.1769,1547.6016,875.02,0.748276390418798,0.833161922183718,1.05953253259539,0.934347781198878,0.792333416391188,1.07130834587409,1.25658514975441,0.774745057150973,0.770304903404993,0.952235134028906,1.1580588411749,0.854546419174925
0.4,0.28939116109442,0.0304623421490778,-0.00545257416887047,0.0624853580373258,0.0230903335377623,0.0697302692720308,0.719195192309931,0.054452268880494,0.151731548345738,0.065978148021294,0.343217020488203,664.993,1065.642,1100.4233,977.3294,836.0071,1162.7966,1221.9908,1163.1195,564.7817,986.4225,1174.1721,984.1423,622.6505,1298.512,1426.8816,919.7224,0.849304729523469,0.925660306181626,1.0670185736707,1.00697093528548,0.744790923426368,1.11671465155643,1.16766967476351,0.790737667109871,0.797047826474918,1.02118747886903,1.1173441242171,0.898854301197677
0.5,0.361287394880664,-0.0886725641102,0.00569088865043059,0.0314056042355391,0.0133105726294619,0.0596293058161739,0.431702808271046,0.0574989238628027,0.266458370467246,0.115269261558161,0.489692271720133,715.4428,1104.1965,1093.6903,1000.2661,792.7934,1192.955,1176.7164,1154.0566,543.3194,940.9225,1155.6417,949.6842,614.2373,1243.1759,1347.1149,872.4012,0.75941696526962,0.852133202740635,1.05664437181165,0.949431556262878,0.774776000910199,1.04209789975313,1.14480846871855,0.755943166045756,0.76709648308991,0.947115551246885,1.1007264202651,0.852687361154317
0.6,0.374598204666153,-0.206921596626911,-0.0068849392209777,0.0504533880747685,0.0241325687046199,0.0810810604548417,0.199716120152055,0.0571978811679241,0.37201362203439,0.164277277333074,0.637705962387571,736.933,1051.0088,1104.0356,967.7944,728.4904,1146.2917,1090.8795,1195.6989,503.8131,950.8057,1144.8429,964.5546,570.4382,1178.2238,1390.0315,1000.4088,0.683662015407099,0.904660075158267,1.03696194216926,0.996652388151864,0.783041478652293,1.02785687098668,1.27423010515827,0.836672844643413,0.733351747029696,0.966258473072473,1.15559602366376,0.916662616397638
0.7,0.326769747493364,-0.338559130496844,-0.00251731434030196,0.0358438843023972,0.0113668581508611,0.0480417004708526,-0.118323670298883,0.0443192967838212,0.483129587702396,0.215918352848528,0.794763219771262,674.7657,1017.6867,1059.8535,995.8928,782.2194,1188.6366,1181.3229,1174.4192,510.6053,952.6397,1174.1888,1025.9961,549.203,1177.7869,1499.7626,1100.7734,0.756714960467018,0.936083472447857,1.10787840017512,1.03022745018339,0.702108641130609,0.990872147130586,1.26956194618762,0.937291726838253,0.729411800798814,0.963477809789221,1.18872017318137,0.983759588510823
0.8,0.326829988039742,-0.385105545790467,8.51709680573782e-05,0.00969032895347354,0.00594751978417507,0.025617633358232,-0.215859775039531,0.0299537909332137,0.574738639993983,0.255674399325731,0.917827311046371,681.4812,1008.0753,1087.0245,1000.5292,791.3839,1174.6516,1153.2003,1218.0642,473.0802,947.2238,1143.2546,1052.2505,563.4153,1113.3555,1358.2927,1083.4316,0.694194058471459,0.939635957750378,1.05172845690231,1.05169394356507,0.711936773037713,0.947817633756256,1.17784629435147,0.889470029576438,0.703065415754586,0.943726795753317,1.11478737562689,0.970581986570752
0.9,0.301512592401331,-0.4126424692419,-0.0050575411310145,0.0211990646561543,0.000617793656621957,0.0401124756219845,-0.262324319411919,0.01950708324483,0.618314969926147,0.278701385710079,0.987453578774556,779.3626,1033.2926,1065.5743,999.9912,805.0336,1197.6605,1127.6106,1157.0559,458.8187,955.429,1138.8446,1047.8373,481.6905,1154.1548,1409.5028,1072.6174,0.588710184450729,0.924645158593026,1.06876132429245,1.04784652104939,0.598348317387001,0.96367443027469,1.24999073261638,0.927022972701665,0.593529250918865,0.944159794433858,1.15937602845442,0.987434746875525
