Pulse,Trial,On,Off,Include,G2_neg10_0,G2_neg10_0_mv,G3_neg10_0,G3_neg10_0_mv,G4_neg10_0,G4_neg10_0_mv,G5_neg10_0,G5_neg10_0_mv,d_G2_1_4,d_G2_1_4_mv,d_G3_1_4,d_G3_1_4_mv,d_G4_1_4,d_G4_1_4_mv,d_G5_1_4,d_G5_1_4_mv,d_h_1_4,d_h_1_4_mv,d_h_7_10,d_h_7_10_mv,d_v_1_4,d_v_1_4_mv,d_v_7_10,d_v_7_10_mv,h_neg10_0,h_neg10_0_mv,v_neg10_0,v_neg10_0_mv,x_c_1,x_c_2,x_c_3,x_c_4,y_c
0,20170822.Fly1.1,50,60,Include,1.4096569999999997,1.4137597826086956,1.330124,1.3140434782608696,1.7854719999999997,1.7841847826086954,0.8635053000000003,0.8607253260869566,0.012073051862237389,0.012073051862237389,0.12037778380838535,0.12037778380838535,-0.1819414196049155,-0.1819414196049155,-0.16797347932337245,-0.16797347932337245,0.2548283066666668,0.2548283066666668,-1.1046061419999997,-1.1046061419999997,-0.010887095640000004,-0.010887095640000004,-0.032568428573333336,-0.032568428573333336,1.55636256,1.6608547826086957,0.03383476524,0.036514830649999996,0.814108239398775,1.2729135930265312,0.5980375750373765,-0.4153123758414562,3.2627366807476945
1,20170822.Fly1.1,110,120,Include,1.6691218390804596,1.665,1.6129413793103446,1.612181176470588,1.5377977011494253,1.5531604705882354,0.8600752873563218,0.8638336470588235,-0.055990623467774094,-0.055990623467774094,-0.06506831597018063,-0.06506831597018063,-0.08443895733860338,-0.08443895733860338,-0.014840120251434849,-0.014840120251434849,-0.125863502444445,-0.125863502444445,0.6160807622222222,0.6160807622222222,-0.012699845599999995,-0.012699845599999995,0.026536996908888888,0.026536996908888888,1.9383077933333335,1.9621780952380952,0.029327778646666663,0.029912091850340133,-0.0930085687126769,1.3398217666216128,0.3731933385205346,2.2889206242805114,1.3321338760025956
2,20170822.Fly1.1,170,180,Include,1.446076041666667,1.446076041666667,1.5628447916666668,1.5628447916666668,1.7429145833333328,1.7429145833333328,1.0214021875,1.0214021875,0.08999339448060911,0.08999339448060911,-0.22849237934829048,-0.22849237934829048,0.0980878533204083,0.0980878533204083,0.17076637192274818,0.17076637192274818,0.13342103333333277,0.13342103333333277,-0.7066476444444443,-0.7066476444444443,0.025395672499999987,0.025395672499999987,-0.027126518333333335,-0.027126518333333335,2.1785536333333333,2.1785536333333333,0.034422830833333334,0.034422830833333334,0.4521466636710758,-0.7219306464744811,0.5219605421427418,1.913957984750123,0.7890063532630858
3,20170822.Fly1.1,230,240,Include,1.5981567010309277,1.5981567010309277,1.7659814432989693,1.7659814432989693,1.6883927835051549,1.6883927835051549,1.1534176288659794,1.1534176288659794,0.0273898666762998,0.0273898666762998,-0.1149737128152801,-0.1149737128152801,0.28931096756650326,0.28931096756650326,-0.04856953873194351,-0.04856953873194351,-0.27200933777777814,-0.27200933777777814,-1.7987731412777779,-1.7987731412777779,0.03312579555999999,0.03312579555999999,-0.005657156873333333,-0.005657156873333333,2.124676226666667,2.124676226666667,0.023950514440000004,0.023950514440000004,-1.9236974242237894,1.173985077556001,0.05142495152097452,-0.4589234295670092,0.08308209330414684
4,20180131.Fly4.3,50,60,Exclude,0.8275182653061224,0.8275182653061224,0.804900918367347,0.804900918367347,0.8732944897959183,0.8732944897959183,0.5984013265306123,0.5984013265306123,-0.05794425813072635,-0.05794425813072635,-0.04147829578212758,-0.04147829578212758,-0.052675804477672256,-0.052675804477672256,0.1571971896320805,0.1571971896320805,-0.2371925239473689,-0.2371925239473689,1.0378916423015876,1.0378916423015876,-0.006159148369849624,-0.006159148369849624,0.024080430570000005,0.024080430570000005,1.4539979450000002,1.4539979450000002,0.011026330001428573,0.011026330001428573,2.2765464439178276,-0.601928423593409,-0.36457448988368685,-1.782674151977916,1.4697107664488078
5,20180131.Fly4.3,90,100,Exclude,0.8677585999999999,0.8677585999999999,1.0480406,1.0480406,1.0576609000000001,1.0576609000000001,0.6753304,0.6753304,0.07706303836771469,0.07706303836771469,-0.2571610707229691,-0.2571610707229691,-0.4104432985765369,-0.4104432985765369,-0.16460097584403555,-0.16460097584403555,-1.505898357407407,-1.505898357407407,-0.12635329232804082,-0.12635329232804082,-0.008452401240740724,-0.008452401240740724,0.004938259798941809,0.004938259798941809,2.265658657407407,2.265658657407407,0.01811306785185184,0.01811306785185184,-0.008717433457213401,1.0275470890589784,0.8851238325386622,0.10186626004732484,2.219137570849287
6,20180131.Fly4.3,130,140,Include,0.7435242708333333,0.7435242708333333,0.9253945312500002,0.9253945312500002,1.25025515625,1.25025515625,0.7332911979166666,0.7332911979166666,0.1805810531011303,0.1805810531011303,0.09980046235910066,0.09980046235910066,-0.1461052346023201,-0.1461052346023201,-0.03598051905113001,-0.03598051905113001,-0.559368527309524,-0.559368527309524,-0.23979537762698366,-0.23979537762698366,-0.006035749291349198,-0.006035749291349198,-0.002851437521507929,-0.002851437521507929,1.4181502411190474,1.4181502411190474,0.030913183299285708,0.030913183299285708,-1.7055792148232949,0.3714617407966438,0.24183181895457287,0.8812366852224489,-2.1419045121472866
7,20180131.Fly4.3,170,180,Exclude,0.8266440425531915,0.8266440425531915,0.9457083510638298,0.9457083510638298,1.034033670212766,1.034033670212766,0.7643459574468086,0.7643459574468086,0.15418602310753002,0.15418602310753002,-0.021557052313464213,-0.021557052313464213,-0.11755774856707879,-0.11755774856707879,0.04491994175152583,0.04491994175152583,-0.17201090237742478,-0.17201090237742478,-0.14736896780952402,-0.14736896780952402,-0.003946133951602301,-0.003946133951602301,-0.003183126177880958,-0.003183126177880958,1.740193524952381,1.740193524952381,0.021023280944547623,0.021023280944547623,2.0270544131540693,-0.7235386385454685,0.3958188308592498,-0.4979170558239953,2.432478655644106
8,20180131.Fly4.3,210,220,Include,0.5635635789473684,0.5635635789473684,0.7348298947368421,0.7348298947368421,1.4163311578947368,1.4163311578947368,0.7263488421052632,0.7263488421052632,0.34294709541414986,0.34294709541414986,0.2707654319178733,0.2707654319178733,-0.3808119292903144,-0.3808119292903144,-0.14616685766556642,-0.14616685766556642,-0.1728697765793651,-0.1728697765793651,0.6689283214365078,0.6689283214365078,0.0013095200887301584,0.0013095200887301584,0.010420655281428574,0.010420655281428574,0.9783342579285714,0.9783342579285714,0.010618003456666669,0.010618003456666669,0.40937038156990796,-1.6069817116026,0.38514765718994665,0.2207774575367659,0.32036294862535564
9,20180120.Fly1.1,50,60,Include,0.9114534999999999,0.9114534999999999,1.2391409999999998,1.2391409999999998,1.1092585000000001,1.1092585000000001,0.6194931,0.6194931,-0.001548468619471238,-0.001548468619471238,-0.020727146582073242,-0.020727146582073242,0.06748948573690053,0.06748948573690053,0.09947264026946265,0.09947264026946265,-0.5718668877777778,-0.5718668877777778,-0.6183229377777771,-0.6183229377777771,0.011683291811111128,0.011683291811111128,0.006170883522222226,0.006170883522222226,1.2906228216666664,1.2906228216666664,0.036844090966666666,0.036844090966666666,-1.0263624735998425,1.08550209353467,1.695960127918855,0.10350393827974166,-0.23346065184540032
