Pulse,Trial,On,Off,Include,G2_neg10_0,G2_neg10_0_mv,G3_neg10_0,G3_neg10_0_mv,G4_neg10_0,G4_neg10_0_mv,G5_neg10_0,G5_neg10_0_mv,d_G2_1_4,d_G2_1_4_mv,d_G3_1_4,d_G3_1_4_mv,d_G4_1_4,d_G4_1_4_mv,d_G5_1_4,d_G5_1_4_mv,d_h_1_4,d_h_1_4_mv,d_h_7_10,d_h_7_10_mv,d_v_1_4,d_v_1_4_mv,d_v_7_10,d_v_7_10_mv,h_neg10_0,h_neg10_0_mv,v_neg10_0,v_neg10_0_mv,x_c_1,x_c_2,x_c_3,x_c_4,y_c
0,20180530.Fly5.1,40,50,Exclude,0.8380595691081222,0.8484419232396895,0.7571998160741265,0.7670106110138317,0.7536952449299221,0.7496434425887903,0.5493036182537552,0.5463564626702965,-0.33175412502248225,-0.33175412502248225,0.017210073330566757,0.017210073330566757,0.98930914121843,0.98930914121843,0.26853712243680333,0.26853712243680333,-0.9935017863999999,-0.9935017863999999,-0.5746598343999998,-0.5746598343999998,0.01696715093602604,0.01696715093602604,0.010539100886992062,0.010539100886992062,1.5674567610666665,1.507361447943262,0.013105563101489564,0.013834737422093553,0.09089932223970536,1.6577973644172124,-0.7947201830467487,0.24947489193189104,0.2271266906423538
1,20180530.Fly5.1,80,90,Exclude,0.7479979109282577,0.7479979109282577,0.9128257348256109,0.9128257348256109,0.9776292665102446,0.9776292665102446,0.6022243329296479,0.6022243329296479,0.18694444093161153,0.18694444093161153,-0.09527515506627872,-0.09527515506627872,-0.41902528990054677,-0.41902528990054677,-0.03675907162189773,-0.03675907162189773,0.15570433232323255,0.15570433232323255,0.800734472799423,0.800734472799423,-0.001188638239413252,-0.001188638239413252,-0.006718368973685525,-0.006718368973685525,1.6869063010101009,1.6869063010101009,0.021245360875521143,0.021245360875521143,1.0178394148123489,0.45748655090741114,1.4499666319550608,-0.005018158126629194,0.8911680795834309
2,20180530.Fly5.1,120,130,Exclude,0.7297941190806541,0.7158031870642676,0.7187786019127311,0.7665628412087596,0.8106018993658194,0.8753861308983968,0.6099274440960005,0.6416733599813828,0.16834590559338322,0.15937809325814994,0.2954774594738787,0.37816707091355123,-0.2337346526561065,-0.2201612038741099,-0.20117334835141532,-0.19493847514813062,1.8200098668000002,,0.43105702124444445,0.3348894828493827,-0.009823428078054535,,-0.001188205690028447,-0.00046939980619164004,0.8704951332000002,1.011770982735043,0.009584809688409943,0.012253256640437726,-0.35532881878095357,-0.007990548786339308,0.4145111055762567,1.251634431880284,0.2354883357152578
3,20180530.Fly5.1,160,170,Include,0.7371057396087265,0.7371057396087265,0.7690214130325163,0.7690214130325163,0.8687931977999817,0.8687931977999817,0.794434568403787,0.794434568403787,0.04086075675939078,0.04086075675939078,-0.02219898471505858,-0.02219898471505858,0.2568568035463918,0.2568568035463918,-0.24544809502414086,-0.24544809502414086,-0.9118776965555553,-0.9118776965555553,-0.41779486333333316,-0.41779486333333316,0.01766316526485371,0.01766316526485371,0.017236901521156964,0.017236901521156964,1.2860770633333332,1.2860770633333332,0.030062754271213,0.030062754271213,-0.10470677992326241,0.8384303084429772,0.3916782764982049,-0.5762005435329456,0.22456200717324204
4,20180530.Fly5.1,200,210,Include,0.7675167659543131,0.7675167659543131,0.719719290244694,0.719719290244694,0.9724942438945336,0.9724942438945336,0.6328695611664272,0.6328695611664272,0.14359722244156278,0.14359722244156278,0.11264649283584707,0.11264649283584707,-0.29674107047448706,-0.29674107047448706,-0.1428734995704517,-0.1428734995704517,0.016679185207296943,0.016679185207296943,-0.6132526932371476,-0.6132526932371476,0.0006375387514967017,0.0006375387514967017,0.0033472047166986964,0.0033472047166986964,0.9576704303482586,0.9576704303482586,0.02717009135570284,0.02717009135570284,0.5714500513956644,2.351711931622649,-0.24495696895157726,0.5573564221902881,2.426984820298362
5,20180604.Fly3.1,40,50,Include,1.0570083129165637,1.0570083129165637,1.0106729473090135,1.0106729473090135,1.3668668669866082,1.3668668669866082,0.6466748181552748,0.6466748181552748,-0.0060138082928463945,-0.0060138082928463945,0.11321517613567249,0.11321517613567249,-0.009788853550919713,-0.009788853550919713,0.02715726911793699,0.02715726911793699,0.886502086233333,0.886502086233333,-0.11672078043333323,-0.11672078043333323,0.00740376079946789,0.00740376079946789,-0.0009291362813924012,-0.0009291362813924012,0.6325452470999999,0.6325452470999999,0.013334106481278162,0.013334106481278162,0.30908625664098166,0.7704481953452372,-1.5743394981195518,-0.27235131108931016,0.832704639761719
6,20180604.Fly3.1,80,90,Include,0.9934687027651837,0.9939742162777884,1.1968740900897186,1.1913679070937868,1.9217418270213047,1.948485425835733,0.7981617758528256,0.8034776268548849,0.1195915431814934,0.12279057438698172,0.028277468690802905,0.030314167632836588,-0.2570159454222309,-0.26794807756136874,-0.2570807252813576,-0.2682065703377912,0.3285607839999998,0.3029459395555554,-0.3422601884444444,-0.3422601884444444,0.0037523404255095667,0.009311953770005122,0.001843441368651529,0.001843441368651529,0.8717426160000001,0.9147789638297873,0.014282918159647504,0.015114483448393706,-0.35532946684336286,0.8733973370010784,-0.5706798011249514,-0.31772190437362047,-0.389194258850382
7,20180604.Fly3.1,120,130,Include,1.1315638083066901,1.1313566565429805,1.2656682243439221,1.2628402831116265,1.6850802148044732,1.7298424196796642,0.7284188697483607,0.7312013986902905,-0.030415390169712554,-0.030415390169712554,0.026583520662332213,0.026583520662332213,-0.2940703476411492,-0.2940703476411492,-0.0975693173673189,-0.0975693173673189,-0.5459850971333334,-0.5459850971333334,-0.229704649133333,-0.229704649133333,0.0028879467513969505,0.0028879467513969505,0.011662015687893303,0.011662015687893303,1.2480297338,1.2328618320146518,0.016580730928643494,0.01813501111859737,1.5438873489872091,-0.8603456360108518,1.153205747206425,-2.70310467648497,0.7378847048673294
8,20180604.Fly3.1,160,170,Exclude,1.0569547356744193,1.0548405073443143,1.1756928951114565,1.1756347211550338,1.3256142358552763,1.326791668919002,0.6776424077056492,0.6824376526665643,0.13266605430131603,0.13266605430131603,0.007825107462830721,0.007825107462830721,-0.23215324008473726,-0.23215324008473726,-0.11241451260945948,-0.11241451260945948,-0.3458884989090907,-0.3458884989090907,-1.4651907504646462,-1.441103095353535,-0.006873130788636434,-0.006873130788636434,0.0008232841648990949,0.0030634856957557043,1.7766598686868684,1.844695611111111,0.016817751328919925,0.018317349336856137,-1.071164793707209,0.71298376479437,-0.05032274025776383,-0.18327283916228393,-0.028829978797173417
9,20180604.Fly3.1,200,210,Include,1.1347530308316511,1.1361367206850796,1.2082609995273885,1.207658908857486,1.5014107278044033,1.5174441359726107,0.6265124279168575,0.6289452700466567,-0.07525976643820212,-0.06959957160856771,-0.06234159459614562,-0.05972949812102537,-0.1786740948615501,-0.17643270855738702,-0.013065554572681574,-0.02107199314523636,-1.102767359055556,-1.0624512163000004,-0.37780067061111167,-0.37780067061111167,0.0008226709238747278,0.005330687616357414,0.01019113471252768,0.01019113471252768,1.380338226166667,1.3887615714035089,0.02196360034256399,0.023126766333474467,-0.7059498875003739,-2.0011699617369514,0.1481534471638729,-2.062439165329204,-3.3018637447664254
