Pulse,Trial,On,Off,Include,G2_neg10_0,G2_neg10_0_mv,G3_neg10_0,G3_neg10_0_mv,G4_neg10_0,G4_neg10_0_mv,G5_neg10_0,G5_neg10_0_mv,d_G2_1_4,d_G2_1_4_mv,d_G3_1_4,d_G3_1_4_mv,d_G4_1_4,d_G4_1_4_mv,d_G5_1_4,d_G5_1_4_mv,d_h_1_4,d_h_1_4_mv,d_h_7_10,d_h_7_10_mv,d_v_1_4,d_v_1_4_mv,d_v_7_10,d_v_7_10_mv,h_neg10_0,h_neg10_0_mv,v_neg10_0,v_neg10_0_mv,x_c_1,x_c_2,x_c_3,x_c_4,y_c
0,20170822.Fly1.1,40,50,Include,1.4663887755102043,1.4663887755102043,1.3919020408163267,1.3919020408163267,1.6826744897959183,1.6826744897959183,0.7854771428571429,0.7854771428571429,-0.022314756761659317,-0.022314756761659317,-0.03470218406174527,-0.03470218406174527,0.039022506889441054,0.039022506889441054,0.11877984991833897,0.11877984991833897,0.41923442000000044,0.41923442000000044,-0.8454950466666663,-0.6324027315151513,0.03056748011953334,0.03056748011953334,-0.012708007747133331,-0.012084131707739393,1.786200913333333,1.786200913333333,0.017437679880466666,0.017437679880466666,-0.045899201536101275,-0.3376530710670704,-0.09337061654228891,0.06304654958639068,-1.9065076610353051
1,20170822.Fly1.1,100,110,Include,1.5399867346938774,1.5399867346938774,1.4729397959183679,1.4729397959183679,1.8670877551020408,1.8670877551020408,0.9232748979591837,0.9232748979591837,0.11479964599041304,0.11479964599041304,0.18099418465962927,0.18099418465962927,-0.1930588179998752,-0.1930588179998752,-0.15050652656791588,-0.15050652656791588,1.7486473805555556,1.7486473805555556,1.501196825,1.5797101773809525,-0.020648252723333343,-0.020648252723333343,-0.03066622912333334,-0.029944436401904768,0.3666531083333333,0.3666531083333333,0.041467758890000005,0.041467758890000005,0.8506652505122476,-1.2603032749916159,0.20894413082080948,1.049645234284095,-1.1464759423915418
2,20170822.Fly1.1,160,170,Include,1.580519791666667,1.580519791666667,1.5691604166666666,1.5691604166666666,1.6862531249999997,1.6862531249999997,0.8932234374999998,0.8932234374999998,-0.13876012572340715,-0.13876012572340715,0.05190222478315761,0.05190222478315761,-0.1290967461760327,-0.1290967461760327,-0.17353937547121243,-0.17353937547121243,0.6865338901111109,0.6865338901111109,-0.2089278876666658,-0.2089278876666658,-0.014067050048888887,-0.014067050048888887,0.03218006681777778,0.03218006681777778,1.9063932209999996,1.9063932209999996,0.02252663596,0.02252663596,-0.7314712203975996,-1.5555687796389617,-1.3382451440764678,-0.07510909002156319,-2.6256903923937966
3,20170822.Fly1.1,220,230,Include,1.7377536082474228,1.7377536082474228,1.8495041237113397,1.8495041237113397,1.938192783505155,1.938192783505155,1.0131529896907217,1.0131529896907217,-0.1615343741762432,-0.1615343741762432,-0.18072093996774813,-0.18072093996774813,-0.27232212811700995,-0.27232212811700995,-0.21307541100640792,-0.21307541100640792,-0.3379328094999994,-0.3379328094999994,1.190993879388889,1.190993879388889,-0.029465531072666667,-0.029465531072666667,0.019647012016222227,0.019647012016222227,1.5297090094999999,1.5297090094999999,0.026426997206,0.026426997206,0.2283427692335889,1.2259530129851968,-0.8723711448016341,1.0544564271583186,1.8612062309793216
4,20180131.Fly4.3,40,50,Exclude,0.9312126262626262,0.9312126262626262,0.8197316161616162,0.8197316161616162,0.7764048484848485,0.7764048484848485,0.564471212121212,0.564471212121212,-0.424250335506458,-0.424250335506458,-0.007006006136418644,-0.007006006136418644,0.6734908741322528,0.6734908741322528,0.03126858566248117,0.03126858566248117,-0.08541025880952335,-0.08541025880952335,-0.6142288865873011,-0.6142288865873011,-0.012761141620000001,-0.012761141620000001,-0.012567871908888889,-0.012567871908888889,1.7366745921428568,1.7366745921428568,0.02096683845333333,0.02096683845333333,-1.1742025600635282,0.49900707249969395,2.5002541592286365,-0.3351826333883738,2.9404622149868365
5,20180131.Fly4.3,80,90,Exclude,0.8020352040816329,0.8020352040816329,0.9636752040816328,0.9636752040816328,1.1841070408163266,1.1841070408163266,0.6364504081632654,0.6364504081632654,0.018863838529828404,0.018863838529828404,0.09798681359143403,0.09798681359143403,0.094957315491363,0.094957315491363,0.0746838893134017,0.0746838893134017,0.5407702595004666,0.5407702595004666,0.264736291246499,0.264736291246499,-0.00645608151914101,-0.00645608151914101,0.0021876972745097888,0.0021876972745097888,1.7652887087535012,1.7652887087535012,0.02372534439215686,0.02372534439215686,1.037413268359119,-0.15773243005441984,-0.804471634988158,-0.7448073315831543,-0.5980642010991939
6,20180131.Fly4.3,120,130,Include,0.7429049438202247,0.7429049438202247,1.0188957303370787,1.0188957303370787,1.1805103370786518,1.1805103370786518,0.7617834831460674,0.7617834831460674,-0.041397324663651786,-0.041397324663651786,0.005475800414901681,0.005475800414901681,0.08849279810617032,0.08849279810617032,-0.03898546477198019,-0.03898546477198019,0.4757248952614379,0.4757248952614379,-0.13467004600840293,-0.13467004600840293,0.024102915738562096,0.024102915738562096,-0.0010936597082633163,-0.0010936597082633163,1.3098311269607843,1.3098311269607843,0.02165030887254902,0.02165030887254902,0.3312469333405218,-2.2505877583521503,0.1165512029222818,0.7466151803317694,-1.9447823241689506
7,20180131.Fly4.3,160,170,Exclude,0.6150506914893618,0.6150506914893618,0.8215470744680852,0.8215470744680852,1.5983777659574472,1.5983777659574472,0.7854969680851065,0.7854969680851065,0.4103991947385759,0.4103991947385759,0.06634668569321546,0.06634668569321546,-0.3816407561984446,-0.3816407561984446,-0.259463723433525,-0.259463723433525,0.43224510274276406,0.43224510274276406,0.19749665655228799,0.19749665655228799,0.0018444976795051358,0.0018444976795051358,0.031048355195378147,0.031048355195378147,1.7279383178921566,1.7279383178921566,0.0065681844712885155,0.0065681844712885155,0.2512148964556034,1.2321485174630296,-0.654303686268128,-1.5224701359461352,0.785863879701235
8,20180131.Fly4.3,200,210,Include,0.685370618556701,0.685370618556701,0.872179793814433,0.872179793814433,1.3120523711340204,1.3120523711340204,0.6888945360824741,0.6888945360824741,-0.30431858750514246,-0.30431858750514246,-0.20569680137832153,-0.20569680137832153,0.03861524888841855,0.03861524888841855,0.043275512224351255,0.043275512224351255,-0.16818351794131847,-0.16818351794131847,0.1339696719793173,0.1339696719793173,0.002918072065367974,0.002918072065367974,0.006008430409812403,0.006008430409812403,0.9371117234968733,0.9371117234968733,0.009292086161616163,0.009292086161616163,-0.30630039833199246,0.28230819266305096,0.30001737808929785,-3.063007305748129,-0.14317820237144224
9,20180120.Fly1.1,40,50,Include,1.065699693877551,1.065699693877551,1.2500826530612246,1.2500826530612246,0.8866622448979592,0.8866622448979592,0.5796621428571429,0.5796621428571429,-0.1881049245823007,-0.1881049245823007,-0.04482849161266366,-0.04482849161266366,0.30116325576274544,0.30116325576274544,0.18218231391767176,0.18218231391767176,0.10081403537581712,0.10081403537581712,1.1203673187091499,1.1203673187091499,-0.00512317460294117,-0.00512317460294117,0.0020839155637254816,0.0020839155637254816,1.0675177924019608,1.0675177924019608,0.03701572110294117,0.03701572110294117,0.0922482332078001,0.37109387021826157,-0.5640307286771633,-0.33566426129686605,-0.7203201408250529
