Pulse,Trial,On,Off,Include,G2_neg10_0,G2_neg10_0_mv,G3_neg10_0,G3_neg10_0_mv,G4_neg10_0,G4_neg10_0_mv,G5_neg10_0,G5_neg10_0_mv,d_G2_1_4,d_G2_1_4_mv,d_G3_1_4,d_G3_1_4_mv,d_G4_1_4,d_G4_1_4_mv,d_G5_1_4,d_G5_1_4_mv,d_h_1_4,d_h_1_4_mv,d_h_7_10,d_h_7_10_mv,d_v_1_4,d_v_1_4_mv,d_v_7_10,d_v_7_10_mv,h_neg10_0,h_neg10_0_mv,v_neg10_0,v_neg10_0_mv,x_c_1,x_c_2,x_c_3,x_c_4,y_c
0,20180131.Fly1.2,50,60,Include,0.7655532989690721,0.7655532989690721,0.6555700000000001,0.6555700000000001,0.6122234020618557,0.6122234020618557,0.5046141237113401,0.5046141237113401,-0.3222544608820312,-0.3222544608820312,0.05099124934535315,0.05099124934535315,0.5141983523410053,0.5141983523410053,0.012909949700601707,0.012909949700601707,0.4388190670634915,0.4388190670634915,-0.7788486567460325,-0.7788486567460325,0.0069055001053492035,0.0069055001053492035,-0.011233137482746033,-0.011233137482746033,1.47153923452381,1.47153923452381,0.020225494243857143,0.020225494243857143,1.4397136122036407,1.4451523890030473,2.315983027814385,0.20666309064017177,4.469908334218511
1,20180131.Fly1.2,90,100,Include,0.7205226,0.7332858510638298,0.7016549000000001,0.6937551063829788,0.6389071,0.6237274468085108,0.5502976999999999,0.54303,-0.32992617673153707,-0.32992617673153707,-0.09869958600467,-0.09869958600467,0.548668899681277,0.548668899681277,0.024979886476127738,0.024979886476127738,-1.0591262341587302,-1.0591262341587302,-0.0029554307142849456,-0.0029554307142849456,0.00889452899701588,0.00889452899701588,0.009828847981142854,0.009828847981142854,1.315823264047619,1.3603856709726443,0.01049166056647619,0.010954819670010132,0.602686143792676,0.11796088053936733,-0.5951922897785427,-0.27181565060649004,0.24203073135883468
2,20180131.Fly1.2,130,140,Include,0.6787215116279068,0.6925068354430379,0.6883615116279069,0.7003412658227848,0.7125846511627907,0.7118800000000001,0.49715906976744184,0.5015660759493672,-0.2121805617778292,-0.2121805617778292,-0.03031088259408475,-0.03031088259408475,0.3163774041479311,0.3163774041479311,0.05287964858314347,0.05287964858314347,0.02708187858173572,0.02708187858173572,-0.12149554205318447,-0.08149912776747081,0.013062042171809937,0.013062042171809937,0.016786365872603584,0.021636780982127398,2.7002596134817565,2.6859734795918366,0.010798644008348793,0.011482884309183674,-0.387204865096375,-0.36681227576380754,1.3149820118192785,-1.4396622663228094,2.067786636226151
3,20180131.Fly1.2,170,180,Include,0.5967469072164948,0.5967469072164948,0.6606493814432989,0.6606493814432989,0.913558762886598,0.913558762886598,0.609551443298969,0.609551443298969,0.11603036163713515,0.11603036163713515,0.020475235836114013,0.020475235836114013,-0.2624517501888315,-0.2624517501888315,-0.10729820649481016,-0.10729820649481016,-0.3423758906507932,-0.3423758906507932,1.2312962069682536,1.2312962069682536,-0.013022809286825397,-0.013022809286825397,-0.0050415899820634835,-0.0050415899820634835,0.9604254993809525,0.9604254993809525,0.019461899320952377,0.019461899320952377,-0.2659757365230747,0.6451983716970218,0.35885414557136003,-2.2898850285859575,0.13123480889591843
4,20180131.Fly1.2,210,220,Exclude,0.6347227,0.6532381318681318,0.7202072000000002,0.7196207692307692,0.7907688999999999,0.7739617582417583,0.5784796,0.5672350549450549,-0.05788836155199284,-0.05788836155199284,-0.09374641472223962,-0.09374641472223962,0.2741522839352938,0.2741522839352938,0.11140479283971291,0.11140479283971291,-0.53061162785873,-0.53061162785873,1.1664397293634923,1.1664397293634923,0.009769420378571423,0.009769420378571423,-0.003269815369047616,-0.003269815369047616,1.2363213103190476,1.3005425456148614,0.01228364072142857,0.01369147672475144,-0.9405276411254533,-1.2319723648368626,1.5890108624453343,-0.30419507394868595,-0.33718421808254234
5,20180120.Fly1.1,50,60,Include,0.9114534999999999,0.9114534999999999,1.2391409999999998,1.2391409999999998,1.1092585000000001,1.1092585000000001,0.6194931,0.6194931,-0.001548468619471238,-0.001548468619471238,-0.020727146582073242,-0.020727146582073242,0.06748948573690053,0.06748948573690053,0.09947264026946265,0.09947264026946265,-0.5718668877777778,-0.5718668877777778,-0.6183229377777771,-0.6183229377777771,0.011683291811111128,0.011683291811111128,0.006170883522222226,0.006170883522222226,1.2906228216666664,1.2906228216666664,0.036844090966666666,0.036844090966666666,-0.3759959688643255,-1.5454739377826403,-0.6235362854503079,-0.4552090479480889,-1.3392028429966798
6,20180120.Fly1.1,90,100,Exclude,1.076197070707071,1.076197070707071,1.3621474747474747,1.3621474747474747,1.1993287878787877,1.1993287878787877,0.6933591919191919,0.6933591919191919,-0.09338506869165485,-0.09338506869165485,-0.04174105653135339,-0.04174105653135339,0.14574086262897065,0.14574086262897065,-0.030358759929699566,-0.030358759929699566,-1.2590893490093231,-1.2590893490093231,-1.0709188696153835,-1.0709188696153835,0.024155459112470853,0.024155459112470853,0.019147244173076918,0.019147244173076918,1.9238831512820505,1.9238831512820505,0.026829626826923077,0.026829626826923077,0.5701155822471875,-0.16325357953346545,0.8496070017488301,-0.07759394335751786,0.15793933156904272
7,20180120.Fly1.1,130,140,Include,1.0794429,1.0794429,1.3955180000000005,1.3955180000000005,1.0298854999999998,1.0298854999999998,0.7748550999999999,0.7748550999999999,-0.12983594241705282,-0.12983594241705282,0.004464489789503435,0.004464489789503435,0.2884090446010246,0.2884090446010246,0.03467131445296849,0.03467131445296849,-0.8101114269432176,-0.8101114269432176,-0.5167783809114719,-0.5167783809114719,0.0012486638361970254,0.0012486638361970254,-0.00013407182253313138,-0.00013407182253313138,1.6185071777368685,1.6185071777368685,0.047246385132056944,0.047246385132056944,0.010042220534262663,0.24186052321385249,0.6568596778368664,-0.5175020875451922,-0.6558083810704655
8,20180120.Fly1.1,170,180,Include,1.1367384536082474,1.1367384536082474,1.4912731958762888,1.4912731958762888,1.6136220618556703,1.6136220618556703,0.9130674226804124,0.9130674226804124,-0.08761128820687891,-0.08761128820687891,0.13598009496256006,0.13598009496256006,0.0683831780808077,0.0683831780808077,-0.04669507963451771,-0.04669507963451771,-0.8328518631111113,-0.8328518631111113,-0.5851783702539688,-0.5851783702539688,0.013506670918730153,0.013506670918730153,0.013413717133015868,0.013413717133015868,1.2673251336666669,1.2673251336666669,0.037331950692380954,0.037331950692380954,-1.1476031370463562,-1.2020052643908723,-0.15383701441852576,0.39452590578028995,-1.8686164656432847
9,20180120.Fly1.1,210,220,Include,1.139352121212121,1.139352121212121,1.589391919191919,1.589391919191919,1.4222879797979802,1.4222879797979802,0.925479191919192,0.925479191919192,-0.14011248285176398,-0.13899935024210971,-0.16935738081649926,-0.15759711801349593,0.29939929623992495,0.2936140168519194,-0.07115685851632007,-0.06229748410978824,-0.018482440079364948,-0.2021463616071425,0.14029776936507954,0.14029776936507954,0.003970018745069727,0.004890578050625295,0.0036261370784030633,0.0036261370784030633,0.8408434206349203,0.8408434206349203,0.04580565181048582,0.04580565181048582,2.3012323153949352,1.6493639224146468,1.1405152536724839,1.3254069728395197,5.250970372428082
