Pulse,Trial,On,Off,Include,G2_neg10_0,G2_neg10_0_mv,G3_neg10_0,G3_neg10_0_mv,G4_neg10_0,G4_neg10_0_mv,G5_neg10_0,G5_neg10_0_mv,d_G2_1_4,d_G2_1_4_mv,d_G3_1_4,d_G3_1_4_mv,d_G4_1_4,d_G4_1_4_mv,d_G5_1_4,d_G5_1_4_mv,d_h_1_4,d_h_1_4_mv,d_h_7_10,d_h_7_10_mv,d_v_1_4,d_v_1_4_mv,d_v_7_10,d_v_7_10_mv,h_neg10_0,h_neg10_0_mv,v_neg10_0,v_neg10_0_mv,x_c_1,x_c_2,x_c_3,x_c_4,y_c
0,20170201.Fly2.2,70,80,Include,2.0946398402513076,2.0946398402513076,2.2516900232187553,2.2516900232187553,2.3681897029791292,2.3681897029791292,1.1707158897026264,1.1707158897026264,-0.09572684081611316,-0.09572684081611316,-0.039451121487664775,-0.039451121487664775,0.07349096645896526,0.07349096645896526,0.07975452548145057,0.07975452548145057,-0.20740929953999998,-0.20740929953999998,-0.22127420354,-0.22127420354,0.00023255936611858707,0.00023255936611858707,0.005151676233284622,0.005151676233284622,0.51471259754,0.51471259754,0.025298134314755357,0.025298134314755357,0.4673886687722486,1.6540583740968309,0.6255833646595866,0.07933016972072938,3.7104535774042446
1,20170428.Fly1.7,70,80,Include,2.153402451315162,2.1766024029746007,3.0172370669630424,3.13788323808525,3.69978551531205,3.766783179371409,2.472975550623629,2.482514682829379,0.16917185073207477,0.16917185073207477,0.0854445483102157,0.0854445483102157,0.0024422809937127356,0.0024422809937127356,-0.07634651122131986,-0.07634651122131986,0.08753264028666657,0.08753264028666657,0.20313968012555544,0.20313968012555544,0.0010397325330782706,0.0010397325330782706,0.0051860348876048255,0.0051860348876048255,0.23876171438000005,0.2692572926052632,0.02621669242457581,0.034005059282088426,-0.02676242018511985,0.2825536957932525,1.499127036910418,0.1542143140931591,1.9383698661633417
2,20170428.Fly5.1,70,80,Exclude,1.0595907741588746,1.3140685071151852,1.0632409647751302,1.4184380729269774,1.7887679640864402,2.1253261457392014,0.7457267726218655,0.7551982808085094,0.08046149616551064,0.18787673998806845,0.3752322383386739,0.4734613232362625,0.20958351343615098,0.1910955521266465,0.055103839965451304,0.07768030829494593,0.10849672293333336,0.1328583287428572,0.21097464271111116,0.2109028649333335,0.004590147831910388,0.006662590974514083,-0.0015713134995185413,-0.002142816317979272,0.08080946839999999,0.20717852750000001,0.001556422202572076,0.008939656757092383,0.18696907804379964,1.0810920116039822,-1.2929157037760517,0.2884869814750853,-0.996875076634561
3,20170310.Fly3.2,70,80,Include,0.9575231793432165,0.9575231793432165,0.9141211537165681,0.9141211537165681,1.2845896236957346,1.2845896236957346,0.6717214954519725,0.6717214954519725,-0.0417572535451695,-0.0417572535451695,-0.02078843362646717,-0.02078843362646717,-0.16621928499501346,-0.16621928499501346,0.044791938031982136,0.044791938031982136,0.1488874321266666,0.1488874321266666,-0.13007075453999994,-0.12013474787333334,-0.0026466013241858086,-0.0026466013241858086,-0.00680913330120831,0.00526151805144244,0.48173211454000003,0.48173211454000003,0.06164316579053618,0.06164316579053618,-0.3392973710090323,0.7550764934153216,-1.4883840034181546,-0.5727565324130711,-0.11668660054171798
4,20170428.Fly5.2,70,80,Include,1.6323157593219155,1.698991450710704,1.9377061448783557,2.0941187984846468,2.4477280515982924,2.5649478058804576,1.1002439409060671,1.0994909609477728,-0.3203251087633478,,-0.41414766601547853,,-0.05015590016901397,,-0.02984298744996656,,-0.07720809577333326,,-0.03836782132888883,0.0855662347822223,-0.007135188831617246,,-0.002560983547622339,0.004035155282178121,0.34202556243999993,0.40460675809836066,0.007148556351545542,0.01155589301893699,1.4926912869014013,0.6916905278286803,-0.5205774022267209,0.16448782128242234,0.038790715310341284
5,20170331.Fly1.2,70,80,Include,1.7413933185224824,1.7560482415401228,1.9118737950532645,2.0080684941722606,1.8231895628655577,1.8644625076517118,0.9185455660332835,0.8957098754205515,-0.005065997957371374,0.04264619508857506,0.11380712713825109,0.12557794452425902,0.31955248484020443,0.30222964908857997,-0.061689416512990515,-0.06350186973186851,0.19337692906666665,0.20974160086153842,0.48563691795555536,0.9944383290666658,0.0025055766693642557,0.004836989554286051,-0.005874698599847365,0.007407514847828808,0.40903193759999995,0.4230426156756757,0.012724169063028732,0.01708269062210816,0.892189415389095,-1.5506853648649332,-0.45131065618539845,-0.7423901737379877,-1.7428094408518362
6,20170310.Fly3.1,70,80,Exclude,0.8107157856747911,0.8107157856747911,0.7627710571605675,0.7627710571605675,1.2455984695869717,1.2455984695869717,0.44728555353507304,0.44728555353507304,0.009086644005413185,0.02151438945321268,-0.007802303188089436,-0.003756420294380293,0.03751087430178814,0.03316340112438416,0.008585421539429244,0.005347047100289221,-0.22815656173333337,-0.22446886006666683,0.44729787715555536,0.7728625997159415,0.0065046309505509894,0.018846841280475243,-0.0011932350227821381,0.012416826413160081,0.7200583684000001,0.7200583684000001,0.04410150071150265,0.04410150071150265,-2.794627797525416,0.4520003640764099,0.1639997396501322,0.27522935504848905,-1.5445471231909
7,20170428.Fly2.1,70,80,Exclude,1.3391266322997368,1.369988707169875,1.5422857165978203,1.5476839614716138,0.9761028728383921,1.0037597666502944,0.7830507426057202,0.7983724691935036,-0.026905439143238345,-0.0033487706984170066,0.0033683194995818917,0.015013194008966151,-0.13762810934349057,-0.13210021130931768,-0.18138487570741588,-0.1842898756864776,-0.09909327713333305,-0.09976992640869575,0.15447677842222207,0.15447677842222207,-0.015440607113384363,-0.015452375766076554,0.0061063598724067705,0.0061063598724067705,0.8672931438,0.8892129070731708,0.02197309226316023,0.026297592646040063,0.09774660263907926,-1.4633789095947303,-0.7203685416603283,-0.16860497932549418,-2.704189200715423
8,20170131.Fly1.1,70,80,Include,1.7089661290201952,1.7403983540866719,1.744640050352168,1.7624367886529462,2.083888495029185,2.0629838242036542,0.9756275421923647,0.9610977755803448,-0.23618523255676793,-0.24418040468782465,-0.002839278535910094,-0.009473608318560816,0.022154095503759113,0.013003406766790456,0.02137430343589149,0.02278800244577784,-0.1542062284666667,-0.21694812679999997,-0.1474501671333333,-0.13184828251428565,0.005824435151505903,0.010411428865065022,0.003324024306537334,0.004468265884408068,0.45132930179999997,0.47622561763157883,0.012603567607396211,0.01617454508955944,0.651633838976314,-1.530497768888635,-1.9375412086118646,1.9925465869575865,-1.9772235699733165
9,20170131.Fly2.1,70,80,Include,1.610462396354785,1.610462396354785,1.7383790942594644,1.7383790942594644,2.2226708043226786,2.2226708043226786,1.2191821856514455,1.2191821856514455,-0.42206532196069363,-0.42140194442110557,0.023463218701540205,0.019078166227850992,0.08063496342951139,0.08128082920840794,-0.07042049357053097,-0.07235637416034994,-0.8766378311333334,-0.8724547970857144,-0.27992503713333294,-0.27992503713333294,0.007095784394788265,0.009874838738967884,0.0014311782704101578,0.0014311782704101578,1.1101083078,1.1101083078,0.03540130364116971,0.03540130364116971,-1.3897844065296407,-0.18318245887576115,-1.4723453062614658,0.23881512805354746,-4.1283031415674785
