Pulse,Trial,On,Off,Include,G2_neg10_0,G2_neg10_0_mv,G3_neg10_0,G3_neg10_0_mv,G4_neg10_0,G4_neg10_0_mv,G5_neg10_0,G5_neg10_0_mv,d_G2_1_4,d_G2_1_4_mv,d_G3_1_4,d_G3_1_4_mv,d_G4_1_4,d_G4_1_4_mv,d_G5_1_4,d_G5_1_4_mv,d_h_1_4,d_h_1_4_mv,d_h_7_10,d_h_7_10_mv,d_v_1_4,d_v_1_4_mv,d_v_7_10,d_v_7_10_mv,h_neg10_0,h_neg10_0_mv,v_neg10_0,v_neg10_0_mv,x_c_1,x_c_2,x_c_3,x_c_4,y_c
0,20180530.Fly5.1,30,40,Exclude,0.8477752873280141,0.8477752873280141,0.9524776638351841,0.9524776638351841,0.796063085083761,0.796063085083761,0.7115869332219853,0.7115869332219853,0.13724724286639803,0.13724724286639803,-0.051943385536208184,-0.051943385536208184,-0.09422841431810551,-0.09422841431810551,-0.24521829331641698,-0.24521829331641698,-1.8130708361269843,-1.8130708361269843,-0.7967714952380953,-0.7967714952380953,-0.002292581480769775,-0.002292581480769775,0.0009942893494085062,0.0009942893494085062,2.7037424285714287,2.7037424285714287,0.011823748112125687,0.011823748112125687,-0.32484073556877596,1.040048270351969,0.3365892158198033,0.01526630464414375,0.6676290724735485
1,20180530.Fly5.1,70,80,Exclude,0.5782872999874386,0.5900469109253907,0.7582971769679772,0.7650741077592449,0.9401007027750097,0.9445594576331628,0.8227682592138524,0.813299438116628,0.06906838938407449,0.06906838938407449,0.22414868178739059,0.22414868178739059,0.06340391238228156,0.06340391238228156,-0.20055325321934822,-0.20055325321934822,0.0820532285714286,0.0820532285714286,0.3869308847117796,0.3869308847117796,0.008059210165597791,0.008059210165597791,0.010257046820156011,0.010257046820156011,1.5161515714285716,1.529268909090909,0.006124217120235684,0.00791883780822476,-1.701143753898304,-0.7678390389636722,-0.15551418875878728,0.003997216899302578,-2.3003569305142966
2,20180530.Fly5.1,110,120,Exclude,0.49102570186963623,0.4918958182813176,0.592416924825861,0.5982478088881986,1.0698278684778892,1.0918952640891202,0.7951164680292523,0.8070771353361298,0.1269371680160057,0.1269371680160057,0.3715801002624798,0.3715801002624798,-0.010603942751363307,-0.010603942751363307,-0.1308201150635441,-0.1308201150635441,0.42716422586666714,0.42716422586666714,0.22168011742222193,0.2563678385333329,-0.005344879478327529,-0.005344879478327529,-0.013287706897147365,-0.012661077982048378,0.7495039781333334,0.8038883956060606,0.018919592045312506,0.021453792754064695,-0.13120641382934023,1.3926013048540322,-0.35111429283911205,-1.0036446899390679,1.4937356035578653
3,20180530.Fly5.1,150,160,Include,0.599384974993367,0.599384974993367,0.7791675145136507,0.7791675145136507,0.9507302698771638,0.9507302698771638,0.7204612208696216,0.7204612208696216,0.3732455646288392,0.3732455646288392,0.05811263708836244,0.05811263708836244,-0.39146551219144443,-0.39146551219144443,0.36976033023957267,0.36976033023957267,0.7458378081666658,0.7458378081666658,0.423577963722222,0.423577963722222,-0.003882001552266808,-0.003882001552266808,0.02057113650520993,0.02057113650520993,0.5241762584999999,0.5241762584999999,0.02226603986712462,0.02226603986712462,-0.5998748734508998,0.5835591806003025,0.4417996215138838,-0.5686942356725423,-0.5605402575779233
4,20180530.Fly5.1,190,200,Include,0.7425516147737048,0.7321531734043181,0.6612592590681161,0.6903302258819664,0.8435672267536586,0.8700466003608281,0.777829062750626,0.8009157173235196,-0.10185114694466216,-0.10185114694466216,0.06430699705955835,0.06430699705955835,0.19906291377850402,0.19906291377850402,-0.22875617751757685,-0.22875617751757685,-0.29984139333333415,-0.29984139333333415,1.9044899066666658,1.9044899066666658,0.006513895282538516,0.006513895282538516,0.05543576539287017,0.05543576539287017,1.004487176666667,0.9911405542635662,0.020874096111881436,0.024279049545520463,0.2834897715758499,-0.9412082184891192,0.13495841786294516,0.2595865221536068,0.9269103997771267
5,20180604.Fly3.1,30,40,Include,0.9587307576704207,0.9757468835900167,1.024618200555184,1.014963918404013,1.4047959899979459,1.404849243720715,0.6732748237280326,0.6673421732798049,0.04869464718379167,0.04869464718379167,-0.0976082426386976,-0.0976082426386976,0.04896660393594567,0.04896660393594567,-0.019605084186396754,-0.019605084186396754,-0.47214407846666695,-0.47214407846666695,-0.02990764580000027,-0.02990764580000027,-0.006091645365333378,-0.006091645365333378,0.002456944753402905,0.002456944753402905,0.7972091124666669,0.8830056809961688,0.011759096203344845,0.013472805783888073,-0.7798656424231887,-0.25868190397378954,-0.8329959121806497,1.2195571402150216,-0.3228151323732986
6,20180604.Fly3.1,70,80,Include,0.866411493621557,0.866411493621557,1.0509330775732268,1.0509330775732268,2.3453775383295246,2.3453775383295246,0.9529514851076638,0.9529514851076638,0.15302389414108694,0.15302389414108694,0.14553066244872018,0.14553066244872018,-0.09331385293633623,-0.09331385293633623,-0.07087415381471358,-0.07087415381471358,0.18889485379999993,0.18889485379999993,0.2069273649111113,0.31973515768888894,-0.003630745703805612,-0.003630745703805612,-0.006832567207762088,-0.003556458583270871,0.44181030620000006,0.44181030620000006,0.02119206367501734,0.02119206367501734,-1.777350125143193,1.9942280941258739,1.1807806232002003,1.4316062385128523,2.268047950882458
7,20180604.Fly3.1,110,120,Include,0.8868204867305722,0.8868204867305722,1.0805527928674739,1.0805527928674739,2.12360461730535,2.12360461730535,0.8456730764729791,0.8456730764729791,0.19746332962193913,0.19746332962193913,0.19073453170449567,0.19073453170449567,-0.07240462266766853,-0.07240462266766853,-0.03992512685154449,-0.03992512685154449,-0.00393817745555558,-0.00393817745555558,1.5907038909888889,1.8895283830523817,-0.0002306108137081521,-0.0002306108137081521,-0.0031679164287610855,0.004194635153528321,0.5079473312333334,0.5079473312333334,0.021212434684323943,0.021212434684323943,-1.2876460477605995,-0.6233078990902917,-0.5888154855798722,-0.24150723990617706,-3.4013892644617854
8,20180604.Fly3.1,150,160,Exclude,0.8920929851925915,0.8926572212822338,1.0464093128126615,1.0409023127268282,2.1784648626264227,2.1839438227891934,0.9018893601646227,0.9024411197215091,0.1499209840325822,0.1499209840325822,0.035503795947126174,0.035503795947126174,-0.3748217514333507,-0.3748217514333507,-0.1781853826792598,-0.1781853826792598,1.3695292016666665,1.3695292016666665,0.806523268333334,1.0405324190579721,-0.016300355105591934,-0.016300355105591934,-0.006829201090277723,-0.001260345781241342,0.8433827983333332,0.8120733316151201,0.02695001914980605,0.02766196240016999,-2.535656314023611,-0.9129614451022134,-1.8728974572346597,1.7654449481429324,-5.032963205942759
9,20180604.Fly3.1,190,200,Include,0.9763971683297917,0.9763971683297917,1.0316176163284114,1.0316176163284114,2.0674574070979235,2.0674574070979235,0.8130061234697962,0.8130061234697962,0.12511402708003144,0.12511402708003144,0.15085083013930284,0.15085083013930284,-0.1972574704194884,-0.1972574704194884,-0.1999535425150307,-0.1999535425150307,0.3485012623444448,0.3485012623444448,0.8904711956777782,0.9617276845666671,0.008406530434748587,0.008406530434748587,-0.001197397022594103,0.001909167912705484,0.6861059154333333,0.6861059154333333,0.016593668214356913,0.016593668214356913,-0.17702781130440584,0.5178236222535705,1.7672644980201977,0.27808937717115917,0.6610307461557805
10,20180604.Fly8.2,30,40,Include,1.1004861311066996,1.1154948941852272,0.8134047474259957,0.8173567293287852,0.8130280394234956,0.8064874245401007,0.6367321985575882,0.6463901881032981,-0.05207432769035917,-0.05207432769035917,0.08954756517265584,0.08954756517265584,-0.09792416761137915,-0.09792416761137915,-0.15621449709133045,-0.15621449709133045,-0.47674143000000013,-0.47674143000000013,-0.1971576633333334,-0.1971576633333334,0.0005963803318551819,0.0005963803318551819,-0.00640757708809096,-0.00640757708809096,1.04254259,1.1900603823293174,0.004127843319127503,0.0041581034587837825,1.0467540325905926,0.07111042685490167,-0.8432775551479633,-2.884498935303374,0.5372595660288584
11,20180604.Fly8.2,70,80,Exclude,0.8690049820178274,0.8665631901562487,1.0257044533337452,1.0146225656893515,1.4401569099704636,1.445261665666237,0.6221647931967728,0.6226142064628117,0.2471554408919108,0.27958904901788606,-0.2802801388992921,-0.27722760501437965,-0.46854827527328663,-0.45982122267149544,-0.16319203711976216,-0.1685381571777456,0.34216932111333354,0.47072938078000004,2.47126937678,2.47126937678,-0.009438334662360099,-0.008513406228934574,-0.004652439651176589,-0.004652439651176589,0.30172999822,0.317992927893617,0.011062316336689809,0.011772992394117507,-0.9888187994332743,-2.020782412707285,1.1237933423751856,0.22678072541852004,-3.5330933033930556
12,20180604.Fly8.2,110,120,Include,0.9702759046992953,0.9887651263038384,0.8613139401457827,0.8483585906733883,1.066602993793266,1.0654412259957136,0.6398954817522874,0.6487479880668261,-0.014556011672530277,0.0013940915749043493,-0.1197539015168759,-0.02031857247523902,-0.30834541321509323,-0.13756485771888743,-0.14435441052071118,-0.13890333450490044,-0.8784215030666669,0.11160589229629592,1.0469799626666665,1.0469799626666665,-0.004450266085878795,-0.0033928720629213217,0.0005583640246352231,0.0005583640246352231,1.3288740373333334,1.362481595180723,0.006421862067279253,0.00802899030466795,-0.996939890201644,-0.6717883729653609,-1.23053360175809,-0.09196282771240653,-3.846752436158428
13,20180604.Fly8.2,150,160,Exclude,0.7930819926951463,0.784306667060214,0.9042917094604291,0.8794485766335094,1.3537425786934032,1.3885397049310588,0.6331822003607311,0.6333986119607383,0.14642766879424035,0.14642766879424035,-0.07759959602043211,-0.07759959602043211,-0.08125526515088152,-0.08125526515088152,-0.16877318704322922,-0.16877318704322922,1.260215018999999,1.260215018999999,0.543800352333333,0.543800352333333,0.11746646770880162,0.11746646770880162,-0.008142226995110777,-0.008142226995110777,1.224399647666667,1.4111336487179493,0.008142226995110777,0.010297594666560096,0.7668201328753291,0.06882450387653845,-1.6318682278030967,0.3331539867966945,0.9777546179053115
14,20180604.Fly8.2,190,200,Exclude,0.7801812209361983,0.7801812209361983,0.7531223433679554,0.7531223433679554,1.1375126107209608,1.1375126107209608,0.6065260481500413,0.6065260481500413,-0.09705785140428927,-0.09705785140428927,-0.16715336779596462,-0.16715336779596462,-0.03789778657845694,-0.03789778657845694,0.01504773570074997,0.01504773570074997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7682,1.7682,0.0,0.0,-2.9581754164183067,0.41372939281040294,0.4918186556171171,1.6456373141539475,-1.749475293988492
15,20180530.Fly1.2,30,40,Include,0.7363798642113166,0.805799323596442,0.7660614814302761,0.8543546254113601,0.6276014801074996,0.6261446342652877,0.4849412663406968,0.48981923043310394,-0.031346847520534564,-0.02968253474967425,0.02498860002221161,0.08640307642032151,0.16723425124487412,0.300470694566407,0.11777375896923033,0.1891866536616393,-1.4090633188667863,-1.2918035569620245,-2.4967925462953575,-2.606969164234752,0.0008673407408072509,0.007560235946532195,0.0012397188414590178,0.011300828499019819,2.7739995569620244,2.794686127450979,0.005346106564224932,0.012329598336399523,-0.1300770694494219,1.104464224087863,-0.21628711797811856,1.1644741338035112,1.2773750770510108
16,20180530.Fly1.2,70,80,Include,0.6196116160551255,0.5681548924606146,0.8942560462224506,0.8941021953401558,1.1349008990991956,1.260915682173932,0.6220945890552173,0.663859763655004,0.2146577946592637,0.27266073738525987,-0.07532194577048855,-0.06275621182279574,-0.26072140505176095,-0.28517629430149083,-0.10431702320508562,-0.08100933326391371,-0.24886254666666674,-0.07873173882352946,0.2800360922222219,0.9199344403703703,-0.001458376449471591,0.002765877892869152,0.000583422971347735,0.007024960993878265,0.81010868,1.0076571470588236,0.008859246670162309,0.012873910724341313,1.6599872107689502,-0.3570056617768794,-0.4651840193200874,0.1363213256508554,1.6983389652447478
17,20180530.Fly1.2,110,120,Include,0.7075049707847204,0.7008531026780972,0.9841651913178854,0.9782036082643095,0.9270169688403702,0.9463710652723614,0.5853415677091356,0.5939988758411545,0.1193641858321921,0.1193641858321921,0.053481141290958,0.053481141290958,0.11372122940023274,0.11372122940023274,-0.09565884450878817,-0.09565884450878817,-0.490100549111111,-0.490100549111111,0.4129716462222224,0.4129716462222224,4.0208979627264635e-05,4.0208979627264635e-05,0.005369171215872302,0.005369171215872302,1.0359164093333333,1.1009837129629632,0.014482034581165214,0.015829201530724955,0.4901195661727377,-0.7001891100913564,-1.7127577932860683,-1.482806513212576,-2.632541942784525
18,20180530.Fly1.2,150,160,Include,0.7477602848063465,0.7486939435007522,1.0092644917583806,1.0050333653113064,1.02090639461258,1.0257260149961838,0.5121683113901738,0.5134644681722277,0.037859419144840235,0.037859419144840235,-0.002648252772008665,-0.002648252772008665,-0.15617521839517665,-0.15617521839517665,0.021156116018561922,0.021156116018561922,-0.4569834698333327,-0.4569834698333327,-0.509120601722222,-0.509120601722222,-0.009236924065475403,-0.009236924065475403,0.000401773052393542,0.000401773052393542,1.326563444833333,1.3720636612280699,0.020492479942811545,0.02141971849933657,-1.6554288470838312,-0.6268177991704451,0.2628595799602588,-0.8326866061345319,-2.071448371816395
19,20180530.Fly1.2,190,200,Exclude,0.7363342878872524,0.7376708320507496,0.9541301820744899,0.9559677601794031,1.1273558657797091,1.125889759180397,0.5275613184275944,0.5283101260090044,-0.12229484486487018,-0.10702820382300628,-0.14153581014111422,-0.1361811259111962,-0.1300759261578556,-0.1226533205282912,0.10366666945410451,0.08974817811395944,0.14556606144444428,0.12152086699999987,0.8506003503333338,0.8126879086666675,-0.005360390961604847,-0.0021536614649130675,-0.009803048889072513,-0.007116793897189555,0.7009232163333331,0.6970801357142855,0.020726056002196652,0.020804854669448862,1.9444641599725463,-0.45591571229725647,-2.457065227453471,-1.3142392256164512,0.2889316893258227
20,20180604.Fly3.3,30,40,Include,1.001427308170044,1.212931990229116,0.6968219328416911,0.9080176376958775,1.0856549388428351,1.3927671933898558,0.7538883430039524,0.820575844939853,0.06462886945904753,0.06749752629115664,0.45174003060126416,0.45758058903391996,0.06497531048351834,0.0451804562847278,0.035301191127901026,-4.9811038014330014e-05,1.0159742322222218,1.131297571111111,1.151269543333333,,0.006040812126260847,0.007222785566656648,-0.0021222050749775795,,0.31029245666666666,0.7584215666666668,0.0021510169853807197,0.022819779657499237,1.385017963940344,0.002422460754853844,1.2177125265878204,-1.8986887734734132,3.095485845830284
21,20180604.Fly3.3,70,80,Exclude,0.9674618994600399,0.9118001852229994,1.0091868521325251,1.0684193686117665,2.4133232331197614,2.5532089688615978,1.226746452868761,1.2908354603472922,0.045511632791962596,0.045511632791962596,-0.03268401248139947,-0.03268401248139947,-0.03982162575839762,-0.03982162575839762,0.015726557849335264,0.015726557849335264,-0.7244710339333331,-0.7244710339333331,1.0212575951111107,1.0212575951111107,-0.002980062263037558,-0.002980062263037558,0.0006839267204125504,0.0006839267204125504,1.0875759159999998,1.1027719563636365,0.00816370435602126,0.014386860199531802,-1.8443810177633664,-0.9761268081599127,0.9548911219012921,-1.3994249275430688,-3.3145266092193797
22,20180604.Fly3.3,110,120,Exclude,1.023695214490081,1.023695214490081,1.0501981725801524,1.0501981725801524,2.505685488397024,2.505685488397024,1.032886048899896,1.032886048899896,0.21108521761072396,0.21108521761072396,0.10292909914918799,0.10292909914918799,-0.19293293166115766,-0.19293293166115766,-0.10400190648196812,-0.10400190648196812,1.1044907217777786,1.1044907217777786,-0.3660959337777776,-0.3660959337777776,-0.018216540609071415,-0.018216540609071415,-0.011245964104381983,-0.011245964104381983,0.9031064093333332,0.9031064093333332,0.03335339339275061,0.03335339339275061,-0.6641897084234936,0.3488112084946519,0.9276399253529283,1.562197411723405,-0.3299578719578423
23,20180604.Fly3.3,150,160,Include,1.0158385880598648,1.0248435432880232,1.101756408469166,1.103806542926163,1.962197268366425,1.9501953483504972,0.9112830940665256,0.9088525711704417,0.2597741614208315,0.2597741614208315,0.12640151937533797,0.12640151937533797,-0.06485542569265541,-0.06485542569265541,-0.06030038979910463,-0.06030038979910463,-0.32824652899543416,-0.32824652899543416,-0.9357724727732121,-0.9357724727732121,0.002701665630201657,0.002701665630201657,0.0052108690275802505,0.0052108690275802505,1.1690860623287676,1.1691175504975126,0.020203777984475105,0.021786794488679193,0.0494617300868354,0.4905455810069599,-0.028892637388963426,-0.7627842240004367,0.04923268384429047
24,20180604.Fly3.3,190,200,Include,1.0139969599244296,1.0013075166625531,0.9949660458595389,0.9910581877186049,2.578748442466141,2.6389748254262577,1.1565370475406944,1.1787759653718513,0.16435165781045974,0.16435165781045974,0.11573861695568367,0.11573861695568367,-0.1899736774787604,-0.1899736774787604,-0.1367296352479702,-0.1367296352479702,0.17313523766666644,0.17313523766666644,1.0317509965555558,1.137720680506173,-0.009358504092552681,-0.009358504092552681,-0.0048166379344247515,-0.0022340430365050436,0.40273782566666666,0.3874245357894736,0.028518932170360178,0.029951294717747226,0.8024726015759285,0.20936066755554397,1.3993363841454705,-1.5956406842009696,3.015680824343356
25,20180530.Fly5.3,30,40,Include,0.7745230308290381,0.7745230308290381,0.9412908147591277,0.9412908147591277,0.9191886677209591,0.9191886677209591,0.6220380696215115,0.6220380696215115,-0.07261691853922088,-0.07261691853922088,-0.0033771866950097333,-0.0033771866950097333,-0.09906107956243043,-0.09906107956243043,-0.041430362507583744,-0.041430362507583744,0.5809749268888893,0.5809749268888893,0.25305617133333347,0.25305617133333347,0.00733774753006697,0.00733774753006697,0.012997542358427388,0.012997542358427388,1.4854396286666665,1.4854396286666665,0.014907777001366222,0.014907777001366222,0.8652107450034477,0.5187154607593348,-0.009596034256084945,-1.3009860891671745,1.9846604991709975
26,20180530.Fly5.3,70,80,Include,0.6732917060640213,0.6732917060640213,0.7452131899834168,0.7452131899834168,1.058884536468567,1.058884536468567,0.6306033940452065,0.6306033940452065,-0.07032264366573827,-0.07032264366573827,0.012257695144887176,0.012257695144887176,0.0586682930601744,0.0586682930601744,-0.18145103720037123,-0.18145103720037123,-0.029782233333333297,-0.029782233333333297,0.46600450000000015,0.46600450000000015,-0.00036945181114600434,-0.00036945181114600434,-0.007579499495177906,-0.007579499495177906,1.1674787,1.1674787,0.02863871585647845,0.02863871585647845,-0.4571319668335734,0.2523815661758037,-1.085062485722997,-0.016965705664787667,-2.0974053618032635
27,20180530.Fly5.3,110,120,Exclude,0.5735710855398836,0.5735710855398836,0.6925343690138688,0.6925343690138688,1.3696475092629075,1.3696475092629075,0.6351908034043435,0.6351908034043435,-0.21671929577908225,-0.21671929577908225,-0.06553592204749026,-0.06553592204749026,0.13537838980698924,0.13537838980698924,0.08347902295989441,0.08347902295989441,0.3652013682222224,0.3652013682222224,-0.20339133177777768,-0.20339133177777768,-0.010875055670375947,-0.010875055670375947,0.00011927181597299469,0.00011927181597299469,1.1434080206666666,1.1434080206666666,0.031945374905541925,0.031945374905541925,-0.25978237099866475,-1.82426338775525,-1.4386744826905362,0.2794222009147781,-3.7583474450489285
28,20180530.Fly5.3,150,160,Include,0.6080620214887082,0.6080620214887082,0.7485036215749745,0.7485036215749745,1.381750992946886,1.381750992946886,0.6405105179464724,0.6405105179464724,0.1202607782384783,0.1202607782384783,0.07908073219246023,0.07908073219246023,-0.1365427068962425,-0.1365427068962425,0.013503956631970617,0.013503956631970617,-0.047238272777778034,-0.047238272777778034,0.08483759677777769,0.08483759677777769,-0.014452473611396344,-0.014452473611396344,-0.003986265764741211,-0.003986265764741211,0.8285054283333336,0.8285054283333336,0.03798851902746474,0.03798851902746474,0.38020553437501603,-0.7807470207026733,-0.2123558645614348,0.3782060157336835,-1.469631458433814
29,20180530.Fly5.3,190,200,Include,0.6692618770314022,0.6692618770314022,0.8106537813807183,0.8106537813807183,0.9820473835290551,0.9820473835290551,0.7062744973352703,0.7062744973352703,-0.14488744407515122,-0.14488744407515122,0.045980633583602645,0.045980633583602645,0.2073084637024783,0.2073084637024783,0.05685376209724407,0.05685376209724407,0.21203417375555567,0.21203417375555567,1.6360998793111112,1.6360998793111112,0.0003912965295074476,0.0003912965295074476,0.0035575220006377195,0.0035575220006377195,0.9468802317999997,0.9468802317999997,0.022449449542979328,0.022449449542979328,0.5276803526585708,-0.41545244980929624,-1.2938876981152665,-2.5705398693699872,0.004720089534656191
30,20180531.Fly3.3,30,40,Include,0.7902137295825511,0.7864844389738382,0.8267686309672131,0.8249007542716692,0.8214313308239037,0.8211127640065898,0.6267561869588425,0.6305012415701499,0.1189142235652359,0.1189142235652359,0.06771817625068494,0.06771817625068494,-0.06215053290571476,-0.06215053290571476,-0.09047793776574035,-0.09047793776574035,-0.5085722400000003,-0.5085722400000003,-1.6112705906666667,-1.6112705906666667,0.0036667154898642994,0.0036667154898642994,0.038837616186851505,0.038837616186851505,1.9317673733333334,1.93302464604811,0.01238744891737955,0.012696973566038931,-1.133802733501354,-0.38834350858277744,0.8968421344194123,0.4959302150284105,-0.7274835616828965
31,20180531.Fly3.3,70,80,Exclude,0.6985915087880096,0.6985915087880096,0.8176087759894233,0.8176087759894233,1.1227442717949678,1.1227442717949678,0.5798324511379086,0.5798324511379086,0.44956016139077315,0.44956016139077315,0.2179265244263778,0.2179265244263778,-0.10615002263560458,-0.10615002263560458,0.11368532256236281,0.11368532256236281,-0.28087295313333294,-0.28087295313333294,1.6443133433333343,1.6443133433333343,0.011746885726631927,0.011746885726631927,0.05221768795970511,0.05221768795970511,1.4231859899999997,1.4231859899999997,0.031184339757593764,0.031184339757593764,0.7795379282146326,-0.09772560889683492,-0.9002374157128257,-0.26443721427487626,0.10571282714633551
32,20180531.Fly3.3,110,120,Include,0.7651766156151731,0.7651766156151731,0.7497834732399313,0.7497834732399313,0.934862159115346,0.934862159115346,0.5278127207309037,0.5278127207309037,0.08137298856281262,0.11633236602578056,0.16900452596397667,0.1792506868109148,-0.005201610292494226,-0.03194093887713506,-0.009711783062057838,-0.016463911027806942,-1.1495963028156864,-1.240895984202353,0.5269529818954242,0.5269529818954242,-0.017371991438341998,-0.012622699590245597,0.043020517917273,0.043020517917273,1.8185052292156865,1.8185052292156865,0.04391534531131719,0.04391534531131719,-0.11460305246779913,0.6257210348974132,0.8076895613455146,0.5345625541791431,1.075145964884138
