Pulse,Trial,On,Off,Include,G2_neg10_0,G2_neg10_0_mv,G3_neg10_0,G3_neg10_0_mv,G4_neg10_0,G4_neg10_0_mv,G5_neg10_0,G5_neg10_0_mv,d_G2_1_4,d_G2_1_4_mv,d_G3_1_4,d_G3_1_4_mv,d_G4_1_4,d_G4_1_4_mv,d_G5_1_4,d_G5_1_4_mv,d_h_1_4,d_h_1_4_mv,d_h_7_10,d_h_7_10_mv,d_v_1_4,d_v_1_4_mv,d_v_7_10,d_v_7_10_mv,h_neg10_0,h_neg10_0_mv,v_neg10_0,v_neg10_0_mv,x_c_1,x_c_2,x_c_3,x_c_4,y_c
0,20170822.Fly1.1,60,70,Include,1.274529278350515,1.274529278350515,1.3637896907216494,1.3637896907216494,1.5284505154639174,1.5284505154639174,0.6901852577319587,0.6901852577319587,0.027312610420795184,0.027312610420795184,0.033988849546997345,0.033988849546997345,0.4344832524729694,0.4344832524729694,0.4900129906851547,0.4900129906851547,-0.6947159134866666,-0.6947159134866666,-0.3434340853533333,-0.3434340853533333,0.024462908112000005,0.024462908112000005,0.040916316178666666,0.040916316178666666,0.9637453520199999,0.9637453520199999,0.013276637888000003,0.013276637888000003,1.1779441338017589,1.1468431618950434,0.8772541668620728,0.9052410638200183,2.913449138025669
1,20170822.Fly1.1,120,130,Include,1.482009,1.4699145833333331,1.3884090000000002,1.380946875,1.6076393000000002,1.636765625,1.0015789000000002,1.0144757291666666,-0.035239776996405896,-0.035239776996405896,-0.17707486290663163,-0.17707486290663163,0.5386881594369803,0.5386881594369803,-0.04165202450739415,-0.04165202450739415,-0.9381978039111107,-0.9381978039111107,-0.9607614179264365,-0.9607614179264365,-0.016856863796222223,-0.016856863796222223,-0.009398022832620687,-0.009398022832620687,2.1525556208,2.21132044875,0.03663344260733334,0.03808636911875,-1.3953842839630028,-0.029554709475286572,-0.010041291118533862,0.05509518468745901,-1.5118273532435897
2,20170822.Fly1.1,180,190,Include,1.6022629999999998,1.6022629999999998,1.398762,1.398762,1.684677,1.684677,1.0075659000000001,1.0075659000000001,-0.07330606310736251,-0.07330606310736251,0.22006036343143004,0.22006036343143004,0.6312215822270272,0.6312215822270272,0.18397549314971184,0.18397549314971184,-1.569337553111111,-1.569337553111111,-0.42106673866666666,-0.42106673866666666,0.017583808280000005,0.017583808280000005,0.01734778470222222,0.01734778470222222,1.946511072,1.946511072,0.029674659186666664,0.029674659186666664,1.069769806019336,0.7843700539052927,0.6555569745797578,-0.19672953197899035,3.9218474603970206
3,20170822.Fly1.1,240,250,Include,1.6417734693877555,1.6417734693877555,1.5905979591836732,1.5905979591836732,2.157185714285714,2.157185714285714,1.0452806122448979,1.0452806122448979,0.17668486914971193,0.17668486914971193,0.2039706968542616,0.2039706968542616,0.15395875137138565,0.15395875137138565,0.002018648769575153,0.002018648769575153,0.16113580660555615,0.16113580660555615,1.3865024621611108,1.3865024621611108,-0.009011572768888896,-0.009011572768888896,0.017896646842222204,0.017896646842222204,1.1937833156166668,1.1937833156166668,0.03266105871333334,0.03266105871333334,0.3070775263794923,-1.0605993215304323,-1.2231176847457839,-0.48373775928977436,-1.9800788457821779
4,20180131.Fly4.3,60,70,Exclude,0.692334693877551,0.692334693877551,0.8305025510204084,0.8305025510204084,0.9950616326530612,0.9950616326530612,0.7532776530612245,0.7532776530612245,0.012458771071362769,0.012458771071362769,-0.08902346849655618,-0.08902346849655618,0.19101466794590918,0.19101466794590918,-0.14898887009121994,-0.14898887009121994,-1.254858005044818,-1.254858005044818,-1.4579493727035484,-1.2658834120448184,0.00886518166129785,0.00886518166129785,-0.007349467263305324,0.0001672540422502332,1.9311194453781515,1.9311194453781515,0.02627185722759104,0.02627185722759104,0.769814812957637,1.009577446830508,-1.148584668896516,-1.080033752458247,1.537038206323618
5,20180131.Fly4.3,100,110,Exclude,0.8619556122448979,0.8619556122448979,0.9183260204081635,0.9183260204081635,0.8593197959183674,0.8593197959183674,0.6606867346938775,0.6606867346938775,-0.049481630819333856,-0.049481630819333856,-0.044497835735941745,-0.044497835735941745,-0.10156098784349371,-0.10156098784349371,-0.09103290793592918,-0.09103290793592918,1.2906790114998723,1.2906790114998723,0.5537693246311852,0.5537693246311852,0.00807522569849757,0.00807522569849757,0.0008266415924369722,0.0008266415924369722,1.1521443975910366,1.1521443975910366,0.014649459574229695,0.014649459574229695,-0.6065534724961038,1.0241512013537255,-0.02490169281155308,-1.3773398298775879,1.3133158289028346
6,20180131.Fly4.3,140,150,Include,0.8796974999999999,0.8796974999999999,0.9752499,0.9752499,1.0320415,1.0320415,0.6727324,0.6727324,-0.026343335824719857,-0.026343335824719857,-0.005265404472417806,-0.005265404472417806,0.029420095276458592,0.029420095276458592,-0.10280984104691714,-0.10280984104691714,1.4162893600634923,1.4162893600634923,1.078901933079365,1.078901933079365,-0.007736107474603172,-0.007736107474603172,-0.004716280363492063,-0.004716280363492063,1.1976777986666667,1.1976777986666667,0.026182387192857145,0.026182387192857145,0.9181468579954598,-0.24752286306008636,0.604474668680478,-0.599422034790489,2.9561077398682025
7,20180131.Fly4.3,180,190,Exclude,0.8419572631578948,0.8419572631578948,0.8910539999999999,0.8910539999999999,1.0437974736842104,1.0437974736842104,0.7638152631578947,0.7638152631578947,0.06516728648393288,0.06516728648393288,0.1048787914836438,0.1048787914836438,-0.00925608073193461,-0.00925608073193461,-0.09824748659028648,-0.09824748659028648,-0.13684615416102086,-0.13684615416102086,1.167144996219931,1.167144996219931,-0.0067768781450580975,-0.0067768781450580975,-0.007951193829661264,-0.007951193829661264,1.4692925466372113,1.4692925466372113,0.017766452631566027,0.017766452631566027,0.6238971338964575,-1.4460346130059463,1.1306029189137612,-0.3881483258075878,1.311436922712513
8,20180131.Fly4.3,220,230,Include,0.7910686021505375,0.7910686021505375,0.9217724731182796,0.9217724731182796,1.100341505376344,1.100341505376344,0.740222258064516,0.740222258064516,-0.10945692351899626,-0.10945692351899626,-0.15169810757302118,-0.15169810757302118,0.05894184757498561,0.05894184757498561,0.023910487797402617,0.023910487797402617,0.31744181781745984,0.31744181781745984,-0.7198772109285714,-0.7198772109285714,0.004595688643523818,0.004595688643523818,0.007778700583206361,0.007778700583206361,1.344245023452381,1.344245023452381,0.020975469237428563,0.020975469237428563,0.37721328099555324,-0.4472704964271728,-0.2377723063370396,-1.6482396516981719,-0.11061936814841167
9,20180120.Fly1.1,60,70,Include,0.8451183673469388,0.8451183673469388,1.213715306122449,1.213715306122449,1.2473693877551022,1.2473693877551022,0.659434081632653,0.659434081632653,0.22499873221478442,0.25149870872508445,-0.045142634229020255,-0.05344359241021616,-0.11660404508426743,-0.11180753529394188,-0.035350889925096655,-0.026404858250160403,0.9855956483888889,0.8028702817222223,0.49103793172222165,0.49103793172222165,-0.01224833788222221,-0.010725310988333327,-0.00045811234666667117,-0.00045811234666667117,0.808675107166667,0.808675107166667,0.04410512601333333,0.04410512601333333,0.7931144411405183,0.20807424394072938,-0.9850665846495252,-1.633162387016886,-0.9052593013873661
